time,ecg
1.3472,-0.0297
1.35,-0.0722
1.3528,-0.0785
1.3556,-0.0995
1.3583,-0.1125
1.3611,-0.1395
1.3639,-0.1164
1.3667,-0.1218
1.3694,-0.1234
1.3722,-0.1014
1.375,-0.0978
1.3778,-0.0675
1.3806,-0.0401
1.3833,0.0045
1.3861,-0.0035
1.3889,-0.0015
1.3917,-0.0092
1.3944,-0.0069
1.3972,-0.0029
1.4,-0.0144
1.4028,0.0215
1.4056,0.0072
1.4083,-0.0165
1.4111,0.012
1.4139,0.0168
1.4167,-0.02
1.4194,-0.0086
1.4222,-0.0023
1.425,0.0033
1.4278,-0.0069
1.4306,0.0098
1.4333,-0.0129
1.4361,0.0031
1.4389,-0.0013
1.4417,0.0263
1.4444,0.0042
1.4472,-0.0117
1.45,0.0101
1.4528,0.0066
1.4556,0.0024
1.4583,-0.0149
1.4611,0.0078
1.4639,0.0027
1.4667,-0.014
1.4694,-0.0023
1.4722,-0.0042
1.475,-0.0043
1.4778,-0.0083
1.4806,0.0134
1.4833,0.0003
1.4861,-0.0045
1.4889,-0.0043
1.4917,-0.0111
1.4944,0.0101
1.4972,0.0143
1.5,0.0228
1.5028,0.016
1.5056,0.0327
1.5083,0.0298
1.5111,0.0275
1.5139,0.0399
1.5167,0.0663
1.5194,0.0533
1.5222,0.059
1.525,0.0531
1.5278,0.063
1.5306,0.0767
1.5333,0.0727
1.5361,0.0824
1.5389,0.0967
1.5417,0.0992
1.5444,0.1183
1.5472,0.1068
1.55,0.1135
1.5528,0.0956
1.5556,0.1173
1.5583,0.1302
1.5611,0.1185
1.5639,0.1281
1.5667,0.1493
1.5694,0.1445
1.5722,0.145
1.575,0.1278
1.5778,0.1366
1.5806,0.1448
1.5833,0.1557
1.5861,0.1568
1.5889,0.1403
1.5917,0.1455
1.5944,0.1614
1.5972,0.1489
1.6,0.1613
1.6028,0.1487
1.6056,0.1615
1.6083,0.1575
1.6111,0.1585
1.6139,0.1501
1.6167,0.1512
1.6194,0.148
1.6222,0.1551
1.625,0.1443
1.6278,0.1405
1.6306,0.1326
1.6333,0.127
1.6361,0.1267
1.6389,0.1106
1.6417,0.1214
1.6444,0.1247
1.6472,0.1155
1.65,0.116
1.6528,0.1098
1.6556,0.1199
1.6583,0.0921
1.6611,0.0804
1.6639,0.0818
1.6667,0.0805
1.6694,0.0906
1.6722,0.0898
1.675,0.0663
1.6778,0.0746
1.6806,0.0264
1.6833,0.0546
1.6861,0.0566
1.6889,0.0413
1.6917,0.0235
1.6944,0.0321
1.6972,0.0138
1.7,0.0226
1.7028,-0.005
1.7056,0.0248
1.7083,-0.0024
1.7111,0.0109
1.7139,-0.0158
1.7167,0.0013
1.7194,0.0006
1.7222,-0.0152
1.725,0.0106
1.7278,-0.0019
1.7306,0.0097
1.7333,0.0162
1.7361,-0.0107
1.7389,0.001
1.7417,-0.0076
1.7444,0.0032
1.7472,-0.02
1.75,0.0256
1.7528,0.0075
1.7556,0.002
1.7583,0.0082
1.7611,-0.0171
1.7639,-0.0049
1.7667,-0.0146
1.7694,0.0011
1.7722,0.0023
1.775,0.002
1.7778,-0.002
1.7806,0.0118
1.7833,-0.0021
1.7861,0.0057
1.7889,0.0089
1.7917,0.0001
1.7944,-0.0101
1.7972,-0.0012
1.8,-0.0023
1.8028,0.0081
1.8056,-0.003
1.8083,-0.0042
1.8111,-0.0216
1.8139,0.0027
1.8167,0.0164
1.8194,0.0023
1.8222,0.0014
1.825,0.007
1.8278,-0.0003
1.8306,-0.0037
1.8333,-0.0181
1.8361,0.0104
1.8389,-0.007
1.8417,0.0066
1.8444,0.0094
1.8472,-0.005
1.85,-0.0066
1.8528,0.013
1.8556,-0.011
1.8583,-0.0001
1.8611,0.0079
1.8639,-0.0103
1.8667,-0.0097
1.8694,-0.0047
1.8722,0.0064
1.875,0.0136
1.8778,0.0114
1.8806,-0.0145
1.8833,0.023
1.8861,0.0048
1.8889,-0.0005
1.8917,0.0055
1.8944,0.0087
1.8972,-0.0105
1.9,-0.0139
1.9028,-0.0002
1.9056,0.0117
1.9083,0.0
1.9111,0.0039
1.9139,-0.0015
1.9167,-0.0087
1.9194,0.0006
1.9222,-0.0017
1.925,-0.0062
1.9278,-0.0029
1.9306,0.0018
1.9333,0.0015
1.9361,-0.003
1.9389,0.0051
1.9417,-0.0115
1.9444,0.0188
1.9472,0.0112
1.95,-0.0032
1.9528,-0.0065
1.9556,0.0036
1.9583,0.009
1.9611,0.0128
1.9639,-0.0119
1.9667,-0.0124
1.9694,-0.0029
1.9722,0.0123
1.975,-0.0095
1.9778,-0.0139
1.9806,0.0082
1.9833,-0.0047
1.9861,-0.0124
1.9889,-0.0024
1.9917,0.0043
1.9944,0.02
1.9972,0.0047
2.0,-0.0003
2.0028,-0.0097
2.0056,-0.0117
2.0083,-0.0012
2.0111,-0.0017
2.0139,-0.0113
2.0167,-0.0024
2.0194,-0.0159
2.0222,-0.0117
2.025,0.0021
2.0278,-0.0031
2.0306,0.0107
2.0333,-0.0223
2.0361,-0.002
2.0389,-0.0002
2.0417,0.012
2.0444,0.0039
2.0472,-0.0021
2.05,0.0194
2.0528,-0.0037
2.0556,0.0019
2.0583,-0.0008
2.0611,0.0018
2.0639,0.001
2.0667,0.0101
2.0694,0.0031
2.0722,0.0025
2.075,0.0091
2.0778,-0.0035
2.0806,-0.017
2.0833,0.0004
2.0861,-0.0011
2.0889,-0.0117
2.0917,0.0029
2.0944,-0.0057
2.0972,-0.0197
2.1,-0.0004
2.1028,0.0108
2.1056,-0.0089
2.1083,0.0159
2.1111,0.005
2.1139,0.0064
2.1167,-0.0045
2.1194,0.0069
2.1222,-0.0057
2.125,0.0096
2.1278,0.0177
2.1306,0.0357
2.1333,0.03
2.1361,0.0454
2.1389,0.0401
2.1417,0.0545
2.1444,0.0254
2.1472,0.0601
2.15,0.0557
2.1528,0.0563
2.1556,0.0601
2.1583,0.068
2.1611,0.0783
2.1639,0.071
2.1667,0.0573
2.1694,0.0785
2.1722,0.0496
2.175,0.0805
2.1778,0.0639
2.1806,0.0637
2.1833,0.078
2.1861,0.0518
2.1889,0.0905
2.1917,0.0719
2.1944,0.0737
2.1972,0.0814
2.2,0.0945
2.2028,0.0586
2.2056,0.0801
2.2083,0.0578
2.2111,0.0823
2.2139,0.0646
2.2167,0.0839
2.2194,0.0689
2.2222,0.0692
2.225,0.0618
2.2278,0.0546
2.2306,0.0655
2.2333,0.0452
2.2361,0.0557
2.2389,0.0542
2.2417,0.0384
2.2444,0.0397
2.2472,0.0258
2.25,0.0333
2.2528,0.0585
2.2556,0.0283
2.2583,0.0043
2.2611,-0.0012
2.2639,0.02
2.2667,0.0195
2.2694,0.0121
2.2722,0.0093
2.275,-0.0044
2.2778,0.0011
2.2806,-0.0149
2.2833,0.0003
2.2861,-0.0054
2.2889,-0.0011
2.2917,0.0075
2.2944,-0.0007
2.2972,0.0003
2.3,0.0117
2.3028,0.0084
2.3056,0.0119
2.3083,0.0004
2.3111,0.0148
2.3139,0.0128
2.3167,0.0006
2.3194,0.0023
2.3222,0.0058
2.325,-0.0131
2.3278,0.0018
2.3306,-0.0159
2.3333,-0.0053
2.3361,-0.0017
2.3389,-0.0163
2.3417,-0.0216
2.3444,-0.0206
2.3472,-0.031
2.35,-0.023
2.3528,-0.0348
2.3556,-0.0207
2.3583,-0.0316
2.3611,0.019
2.3639,0.1147
2.3667,0.225
2.3694,0.3273
2.3722,0.4374
2.375,0.5234
2.3778,0.5792
2.3806,0.6379
2.3833,0.7072
2.3861,0.7498
2.3889,0.7691
2.3917,0.8171
2.3944,0.806
2.3972,0.7999
2.4,0.7677
2.4028,0.7158
2.4056,0.6875
2.4083,0.6205
2.4111,0.5539
2.4139,0.4647
2.4167,0.3707
2.4194,0.2678
2.4222,0.1633
2.425,0.0603
2.4278,-0.0014
2.4306,-0.0458
2.4333,-0.0577
2.4361,-0.0646
2.4389,-0.0831
2.4417,-0.1171
2.4444,-0.1111
2.4472,-0.1031
2.45,-0.1264
2.4528,-0.1197
2.4556,-0.1109
2.4583,-0.1043
2.4611,-0.0936
2.4639,-0.0612
2.4667,-0.049
2.4694,0.0006
2.4722,-0.0193
2.475,-0.0072
2.4778,-0.0018
2.4806,-0.0009
2.4833,0.0095
2.4861,-0.0082
2.4889,-0.0103
2.4917,0.0135
2.4944,0.0069
2.4972,0.0
2.5,0.0048
2.5028,-0.0093
2.5056,-0.0074
2.5083,-0.0053
2.5111,-0.0011
2.5139,-0.0158
2.5167,0.0128
2.5194,-0.0077
2.5222,0.0114
2.525,0.0195
2.5278,-0.0056
2.5306,0.0074
2.5333,0.0023
2.5361,-0.0038
2.5389,0.0083
2.5417,-0.0045
2.5444,0.0137
2.5472,0.0083
2.55,0.0007
2.5528,-0.0041
2.5556,0.0143
2.5583,0.0009
2.5611,0.0029
2.5639,-0.0087
2.5667,-0.0012
2.5694,0.0044
2.5722,-0.0212
2.575,-0.0068
2.5778,0.0044
2.5806,0.0173
2.5833,0.0014
2.5861,-0.0006
2.5889,0.0059
2.5917,0.0278
2.5944,0.0452
2.5972,0.0267
2.6,0.0311
2.6028,0.0594
2.6056,0.0527
2.6083,0.0657
2.6111,0.0471
2.6139,0.0812
2.6167,0.0661
2.6194,0.0822
2.6222,0.0733
2.625,0.0723
2.6278,0.0903
2.6306,0.1083
2.6333,0.0703
2.6361,0.1035
2.6389,0.1142
2.6417,0.1193
2.6444,0.1193
2.6472,0.1268
2.65,0.1099
2.6528,0.1437
2.6556,0.1344
2.6583,0.12
2.6611,0.1404
2.6639,0.1321
2.6667,0.1401
2.6694,0.1405
2.6722,0.1633
2.675,0.1595
2.6778,0.146
2.6806,0.1504
2.6833,0.1555
2.6861,0.1456
2.6889,0.1451
2.6917,0.1631
2.6944,0.1421
2.6972,0.1557
2.7,0.1347
2.7028,0.1711
2.7056,0.1531
2.7083,0.133
2.7111,0.1406
2.7139,0.1437
2.7167,0.1476
2.7194,0.1358
2.7222,0.1236
2.725,0.1443
2.7278,0.1314
2.7306,0.142
2.7333,0.1141
2.7361,0.1354
2.7389,0.1105
2.7417,0.129
2.7444,0.118
2.7472,0.1126
2.75,0.1283
2.7528,0.1142
2.7556,0.0916
2.7583,0.0917
2.7611,0.0913
2.7639,0.0745
2.7667,0.0716
2.7694,0.0751
2.7722,0.0632
2.775,0.0685
2.7778,0.0361
2.7806,0.0319
2.7833,0.0381
2.7861,0.0373
2.7889,0.0335
2.7917,0.0335
2.7944,0.0159
2.7972,0.026
2.8,0.0106
2.8028,0.0035
2.8056,0.0107
2.8083,-0.0072
2.8111,-0.0103
2.8139,-0.0104
2.8167,-0.0103
2.8194,-0.0019
2.8222,-0.0004
2.825,0.0039
2.8278,0.0009
2.8306,0.0054
2.8333,-0.0048
2.8361,0.01
2.8389,-0.0154
2.8417,0.0173
2.8444,-0.0069
2.8472,-0.0064
2.85,0.0011
2.8528,-0.0122
2.8556,-0.0014
2.8583,0.0145
2.8611,0.0112
2.8639,-0.0112
2.8667,-0.0167
2.8694,-0.0005
2.8722,-0.0062
2.875,-0.0078
2.8778,0.0058
2.8806,-0.0141
2.8833,0.022
2.8861,-0.0087
2.8889,-0.0101
2.8917,-0.0072
2.8944,0.0048
2.8972,0.0018
2.9,0.0132
2.9028,-0.0083
2.9056,0.0185
2.9083,0.0055
2.9111,0.0109
2.9139,0.01
2.9167,-0.0151
2.9194,0.002
2.9222,-0.0142
2.925,-0.0003
2.9278,0.016
2.9306,0.0186
2.9333,-0.0084
2.9361,-0.0047
2.9389,-0.0058
2.9417,0.0061
2.9444,0.0011
2.9472,-0.0064
2.95,0.0033
2.9528,-0.0165
2.9556,-0.0051
2.9583,0.0111
2.9611,0.0009
2.9639,0.0098
2.9667,-0.0031
2.9694,0.0142
2.9722,0.0068
2.975,0.0036
2.9778,0.0042
2.9806,-0.0115
2.9833,0.0171
2.9861,0.0077
2.9889,-0.0036
2.9917,-0.0053
2.9944,-0.0109
2.9972,0.0111
3.0,0.0011
3.0028,0.0012
3.0056,0.0001
3.0083,-0.0053
3.0111,-0.0095
3.0139,-0.0121
3.0167,0.0047
3.0194,-0.0179
3.0222,0.0055
3.025,-0.0039
3.0278,-0.005
3.0306,-0.0097
3.0333,-0.0038
3.0361,-0.0123
3.0389,-0.0137
3.0417,0.0015
3.0444,0.0235
3.0472,-0.0027
3.05,-0.0045
3.0528,0.0056
3.0556,0.0066
3.0583,0.02
3.0611,-0.0048
3.0639,0.0121
3.0667,0.0017
3.0694,-0.0228
3.0722,0.011
3.075,-0.0068
3.0778,-0.0031
3.0806,-0.0062
3.0833,-0.0034
3.0861,-0.0019
3.0889,0.0113
3.0917,-0.0078
3.0944,-0.0103
3.0972,0.0038
3.1,-0.0051
3.1028,-0.0136
3.1056,0.0055
3.1083,0.0104
3.1111,-0.0091
3.1139,-0.0068
3.1167,0.0145
3.1194,0.0033
3.1222,0.0115
3.125,0.0099
3.1278,0.0004
3.1306,0.0021
3.1333,0.0015
3.1361,0.0056
3.1389,0.0035
3.1417,-0.0005
3.1444,-0.008
3.1472,-0.0074
3.15,0.0043
3.1528,0.0023
3.1556,0.0036
3.1583,0.0032
3.1611,-0.0115
3.1639,0.0022
3.1667,-0.0
3.1694,0.0057
3.1722,0.0259
3.175,0.0036
3.1778,-0.0101
3.1806,0.0253
3.1833,-0.0019
3.1861,0.0021
3.1889,-0.0111
3.1917,0.0005
3.1944,0.005
3.1972,-0.0009
3.2,0.0066
3.2028,0.0067
3.2056,0.0029
3.2083,0.0184
3.2111,0.0086
3.2139,-0.0034
3.2167,-0.0114
3.2194,0.0088
3.2222,-0.007
3.225,-0.0084
3.2278,-0.0033
3.2306,0.0071
3.2333,0.005
3.2361,0.0185
3.2389,0.0203
3.2417,0.0308
3.2444,0.0149
3.2472,0.0411
3.25,0.0273
3.2528,0.05
3.2556,0.0662
3.2583,0.0432
3.2611,0.0544
3.2639,0.0623
3.2667,0.0526
3.2694,0.0593
3.2722,0.0466
3.275,0.0442
3.2778,0.0682
3.2806,0.0545
3.2833,0.0708
3.2861,0.0752
3.2889,0.0754
3.2917,0.0725
3.2944,0.0837
3.2972,0.0696
3.3,0.0841
3.3028,0.089
3.3056,0.0859
3.3083,0.0837
3.3111,0.0826
3.3139,0.0625
3.3167,0.0989
3.3194,0.0676
3.3222,0.0653
3.325,0.0761
3.3278,0.0886
3.3306,0.0662
3.3333,0.0498
3.3361,0.0746
3.3389,0.0632
3.3417,0.0604
3.3444,0.061
3.3472,0.0563
3.35,0.0481
3.3528,0.0481
3.3556,0.0414
3.3583,0.0405
3.3611,0.0182
3.3639,0.0309
3.3667,0.0223
3.3694,0.019
3.3722,0.0231
3.375,0.0093
3.3778,-0.0087
3.3806,-0.0027
3.3833,-0.0007
3.3861,-0.0133
3.3889,-0.0162
3.3917,0.0082
3.3944,-0.0156
3.3972,-0.0052
3.4,-0.0067
3.4028,0.0015
3.4056,0.0085
3.4083,-0.011
3.4111,0.0119
3.4139,0.0226
3.4167,0.0011
3.4194,0.0066
3.4222,0.014
3.425,0.0001
3.4278,-0.0142
3.4306,-0.0121
3.4333,-0.0024
3.4361,0.0219
3.4389,0.0214
3.4417,0.0111
3.4444,-0.0146
3.4472,0.0093
3.45,-0.0296
3.4528,-0.0189
3.4556,-0.038
3.4583,-0.0556
3.4611,-0.0296
3.4639,-0.0069
3.4667,-0.0132
3.4694,0.0057
3.4722,0.0967
3.475,0.2032
3.4778,0.3144
3.4806,0.4026
3.4833,0.4824
3.4861,0.5527
3.4889,0.6442
3.4917,0.6909
3.4944,0.7385
3.4972,0.7631
3.5,0.7881
3.5028,0.8041
3.5056,0.803
3.5083,0.7799
3.5111,0.7367
3.5139,0.676
3.5167,0.6526
3.5194,0.5968
3.5222,0.5048
3.525,0.4276
3.5278,0.3185
3.5306,0.2283
3.5333,0.1044
3.5361,-0.0041
3.5389,-0.0351
3.5417,-0.007
3.5444,-0.0487
3.5472,-0.0822
3.55,-0.0993
3.5528,-0.1047
3.5556,-0.1115
3.5583,-0.1222
3.5611,-0.117
3.5639,-0.0923
3.5667,-0.0956
3.5694,-0.0892
3.5722,-0.0601
3.575,-0.0616
3.5778,-0.0184
3.5806,0.0027
3.5833,0.0039
3.5861,0.0008
3.5889,-0.0039
3.5917,-0.002
3.5944,0.0123
3.5972,0.0009
3.6,-0.0154
3.6028,-0.0069
3.6056,0.0026
3.6083,-0.0052
3.6111,-0.0085
3.6139,0.0032
3.6167,0.0103
3.6194,0.0041
3.6222,-0.0031
3.625,0.0115
3.6278,0.0056
3.6306,0.012
3.6333,-0.0012
3.6361,0.0029
3.6389,-0.0053
3.6417,-0.0086
3.6444,0.0044
3.6472,-0.0129
3.65,-0.0292
3.6528,0.0244
3.6556,0.0027
3.6583,-0.0142
3.6611,0.0026
3.6639,0.0016
3.6667,-0.0043
3.6694,0.0026
3.6722,-0.0036
3.675,-0.0093
3.6778,0.0071
3.6806,0.0078
3.6833,0.0015
3.6861,0.0083
3.6889,-0.0062
3.6917,0.0037
3.6944,-0.0067
3.6972,0.0181
3.7,0.0237
3.7028,0.036
3.7056,0.0342
3.7083,0.0128
3.7111,0.0495
3.7139,0.0389
3.7167,0.0503
3.7194,0.0745
3.7222,0.0578
3.725,0.0691
3.7278,0.058
3.7306,0.0796
3.7333,0.0601
3.7361,0.0987
3.7389,0.0989
3.7417,0.1097
3.7444,0.1108
3.7472,0.0902
3.75,0.105
3.7528,0.1132
3.7556,0.1119
3.7583,0.1403
3.7611,0.1145
3.7639,0.1389
3.7667,0.1494
3.7694,0.1376
3.7722,0.1474
3.775,0.1385
3.7778,0.1372
3.7806,0.1463
3.7833,0.1324
3.7861,0.1521
3.7889,0.1232
3.7917,0.1464
3.7944,0.143
3.7972,0.1373
3.8,0.1484
3.8028,0.1517
3.8056,0.1345
3.8083,0.1523
3.8111,0.1386
3.8139,0.1566
3.8167,0.1415
3.8194,0.1465
3.8222,0.1272
3.825,0.1567
3.8278,0.1185
3.8306,0.1498
3.8333,0.15
3.8361,0.1524
