time,ecg
0.7030,-0.472981
0.7072,-0.456053
0.7114,-0.450001
0.7155,-0.447599
0.7197,-0.413485
0.7238,-0.410539
0.7280,-0.391239
0.7322,-0.418927
0.7363,-0.379295
0.7405,-0.359176
0.7446,-0.411438
0.7488,-0.372425
0.7530,-0.353581
0.7571,-0.319364
0.7613,-0.339604
0.7654,-0.359812
0.7696,-0.318709
0.7738,-0.301766
0.7779,-0.318855
0.7821,-0.314543
0.7862,-0.278688
0.7904,-0.249115
0.7946,-0.247985
0.7987,-0.200775
0.8029,-0.232311
0.8070,-0.215409
0.8112,-0.183609
0.8154,-0.186995
0.8195,-0.172106
0.8237,-0.143970
0.8278,-0.175949
0.8320,-0.154059
0.8362,-0.117208
0.8403,-0.096861
0.8445,-0.119362
0.8486,-0.067845
0.8528,-0.078869
0.8570,-0.038620
0.8611,-0.012648
0.8653,-0.004081
0.8694,0.013305
0.8736,0.027742
0.8778,0.028620
0.8819,0.040712
0.8861,0.064786
0.8902,0.110742
0.8944,0.111929
0.8986,0.108742
0.9027,0.152879
0.9069,0.151197
0.9110,0.159499
0.9152,0.167973
0.9194,0.150507
0.9235,0.218378
0.9277,0.202304
0.9318,0.264918
0.9360,0.243582
0.9402,0.223298
0.9443,0.242129
0.9485,0.315310
0.9526,0.275560
0.9568,0.274922
0.9610,0.306829
0.9651,0.332883
0.9693,0.313306
0.9734,0.312237
0.9776,0.349552
0.9818,0.366145
0.9859,0.371120
0.9901,0.386368
0.9942,0.405054
0.9984,0.389827
1.0026,0.375621
1.0067,0.426246
1.0109,0.438861
1.0150,0.422106
1.0192,0.447208
1.0234,0.439012
1.0275,0.429872
1.0317,0.465952
1.0358,0.420121
1.0400,0.453675
1.0442,0.434092
1.0483,0.507932
1.0525,0.474609
1.0566,0.470018
1.0608,0.442125
1.0650,0.453036
1.0691,0.507315
1.0733,0.474117
1.0774,0.476416
1.0816,0.488623
1.0858,0.524100
1.0899,0.464796
1.0941,0.461712
1.0982,0.498130
1.1024,0.527442
1.1066,0.482829
1.1107,0.462515
1.1149,0.448091
1.1190,0.413967
1.1232,0.484578
1.1274,0.462995
1.1315,0.494778
1.1357,0.440148
1.1398,0.462660
1.1440,0.445512
1.1482,0.463165
1.1523,0.430346
1.1565,0.452539
1.1606,0.400138
1.1648,0.414444
1.1690,0.377556
1.1731,0.363678
1.1773,0.358487
1.1814,0.384586
1.1856,0.377398
1.1898,0.313908
1.1939,0.320795
1.1981,0.339650
1.2022,0.295290
1.2064,0.323573
1.2106,0.266584
1.2147,0.312301
1.2189,0.293889
1.2230,0.273116
1.2272,0.256825
1.2314,0.243266
1.2355,0.239106
1.2397,0.235793
1.2438,0.209340
1.2480,0.204875
1.2522,0.179747
1.2563,0.147193
1.2605,0.132522
1.2646,0.150513
1.2688,0.125383
1.2730,0.073238
1.2771,0.072951
1.2813,0.065653
1.2854,0.079294
1.2896,0.061437
1.2938,-0.006201
1.2979,0.023473
1.3021,-0.018170
1.3062,-0.006344
1.3104,-0.051431
1.3146,-0.050481
1.3187,-0.049639
1.3229,-0.078115
1.3270,-0.090387
1.3312,-0.147865
1.3354,-0.108554
1.3395,-0.134637
1.3437,-0.137640
1.3478,-0.140913
1.3520,-0.201715
1.3562,-0.192190
1.3603,-0.193163
1.3645,-0.227501
1.3686,-0.225720
1.3728,-0.227667
1.3770,-0.278617
1.3811,-0.263231
1.3853,-0.301030
1.3894,-0.277971
1.3936,-0.319563
1.3978,-0.294917
1.4019,-0.311764
1.4061,-0.325052
1.4102,-0.324349
1.4144,-0.355223
1.4186,-0.389123
1.4227,-0.356639
1.4269,-0.395306
1.4310,-0.367581
1.4352,-0.397683
1.4394,-0.408681
1.4435,-0.415883
1.4477,-0.410609
1.4518,-0.453834
1.4560,0.537908
1.4602,0.509045
1.4643,-0.451091
1.4685,-0.456577
1.4726,-0.417572
1.4768,-0.458719
1.4810,-0.482234
1.4851,-0.483090
1.4893,-0.476432
1.4934,-0.483796
1.4976,-0.492198
1.5018,-0.497598
1.5059,-0.496219
1.5101,-0.489801
1.5142,-0.499290
1.5184,-0.527316
1.5226,-0.484505
1.5267,-0.537142
1.5309,-0.482664
1.5350,-0.465772
1.5392,-0.456403
1.5434,-0.466014
1.5475,-0.473550
1.5517,-0.447753
1.5558,-0.476525
1.5600,-0.504173
1.5642,-0.474046
1.5683,-0.469443
1.5725,-0.433476
1.5766,-0.460676
1.5808,-0.426401
1.5850,-0.442642
1.5891,-0.454612
1.5933,-0.411349
1.5974,-0.404686
1.6016,-0.393511
1.6058,-0.356108
1.6099,-0.393921
1.6141,-0.395564
1.6182,-0.340665
1.6224,-0.336201
1.6266,-0.336857
1.6307,-0.326083
1.6349,-0.328814
1.6390,-0.288390
1.6432,-0.294301
1.6474,-0.303548
1.6515,-0.273595
1.6557,-0.243301
1.6598,-0.233881
1.6640,-0.236718
1.6682,-0.212713
1.6723,-0.202485
1.6765,-0.205852
1.6806,-0.198279
1.6848,-0.129708
1.6890,-0.167207
1.6931,-0.143976
1.6973,-0.127116
1.7014,-0.121277
1.7056,-0.107150
1.7098,-0.085226
1.7139,-0.104961
1.7181,-0.075786
1.7222,-0.049773
1.7264,-0.015242
1.7306,-0.015122
1.7347,0.004380
1.7389,0.043030
1.7430,0.036494
1.7472,0.059901
1.7514,0.065688
1.7555,0.064299
1.7597,0.110391
1.7638,0.076857
1.7680,0.114486
1.7722,0.123242
1.7763,0.155985
1.7805,0.186876
1.7846,0.195022
1.7888,0.185883
1.7930,0.183269
1.7971,0.213402
1.8013,0.233224
1.8054,0.240933
1.8096,0.263476
1.8138,0.235119
1.8179,0.260639
1.8221,0.271975
1.8262,0.299637
1.8304,0.343970
1.8346,0.349342
1.8387,0.321660
1.8429,0.333849
1.8470,0.367246
1.8512,0.355143
1.8554,0.429160
1.8595,0.350236
1.8637,0.393200
1.8678,0.412461
1.8720,0.431896
1.8762,0.421415
1.8803,0.442638
1.8845,0.434859
1.8886,0.415964
1.8928,0.477278
1.8970,0.444751
1.9011,0.486779
1.9053,0.473102
1.9094,0.437013
1.9136,0.488175
1.9178,0.501492
1.9219,0.490578
1.9261,0.481022
1.9302,0.510533
1.9344,0.452027
1.9386,0.451199
1.9427,0.483943
1.9469,0.467322
1.9510,0.470213
1.9552,0.483031
1.9594,0.496819
1.9635,0.456903
1.9677,0.474626
1.9718,0.486537
1.9760,0.484790
1.9802,0.435794
1.9843,0.462486
1.9885,0.482684
1.9926,0.447138
1.9968,0.442421
2.0010,0.456168
2.0051,0.424929
2.0093,0.409866
2.0134,0.427311
2.0176,0.419577
2.0218,0.423801
2.0259,0.401652
2.0301,0.409930
2.0342,0.418238
2.0384,0.388330
2.0426,0.406264
2.0467,0.401008
2.0509,0.383924
2.0550,0.365111
2.0592,0.330668
2.0634,0.334578
2.0675,0.324454
2.0717,0.296189
2.0758,0.271886
2.0800,0.280587
2.0842,0.305747
2.0883,0.258455
2.0925,0.228329
2.0966,0.239550
2.1008,0.185141
2.1050,0.250807
2.1091,0.216940
2.1133,0.180673
2.1174,0.181518
2.1216,0.144390
2.1258,0.148946
2.1299,0.115660
2.1341,0.101369
2.1382,0.120893
2.1424,0.085318
2.1466,0.060556
2.1507,0.049172
2.1549,0.045599
2.1590,0.030619
2.1632,-0.028813
2.1674,-0.048123
2.1715,-0.027404
2.1757,-0.044456
2.1798,-0.051722
2.1840,-0.037788
2.1882,-0.075361
2.1923,-0.105573
2.1965,-0.118090
2.2006,-0.163073
2.2048,-0.110106
2.2090,-0.135379
2.2131,-0.154231
2.2173,-0.205083
2.2214,-0.198142
2.2256,-0.241111
2.2298,-0.212344
2.2339,-0.209374
2.2381,-0.236911
2.2422,-0.236694
2.2464,-0.272260
2.2506,-0.275569
2.2547,-0.274284
2.2589,-0.306037
2.2630,-0.315376
2.2672,-0.345210
2.2714,-0.351468
2.2755,-0.392913
2.2797,-0.326893
2.2838,0.587250
2.2880,0.606168
2.2922,-0.378843
2.2963,-0.395634
2.3005,-0.388268
2.3046,-0.402930
2.3088,-0.432567
2.3130,-0.427063
2.3171,-0.437266
2.3213,-0.419510
2.3254,-0.439169
2.3296,-0.449240
2.3338,-0.502033
2.3379,-0.485274
2.3421,-0.456822
2.3462,-0.480695
2.3504,-0.463271
2.3546,-0.468000
2.3587,-0.471489
2.3629,-0.475236
2.3670,-0.488112
2.3712,-0.484245
2.3754,-0.494627
2.3795,-0.505491
2.3837,-0.513531
2.3878,-0.481850
2.3920,-0.491894
2.3962,-0.486803
2.4003,-0.509660
2.4045,-0.476590
2.4086,-0.483446
2.4128,-0.470103
2.4170,-0.503250
2.4211,-0.445077
2.4253,-0.447947
2.4294,-0.462565
2.4336,-0.391234
2.4378,-0.463294
2.4419,-0.462029
2.4461,-0.455792
2.4502,-0.415282
2.4544,-0.390768
2.4586,-0.437808
2.4627,-0.383370
2.4669,-0.430538
2.4710,-0.418101
2.4752,-0.347554
2.4794,-0.378630
2.4835,-0.372810
2.4877,-0.378339
2.4918,-0.331158
2.4960,-0.325428
2.5002,-0.296167
2.5043,-0.245714
2.5085,-0.296704
2.5126,-0.305338
2.5168,-0.257838
2.5210,-0.270133
2.5251,-0.232154
2.5293,-0.219949
2.5334,-0.238969
2.5376,-0.183481
2.5418,-0.198859
2.5459,-0.187911
2.5501,-0.155592
2.5542,-0.197936
2.5584,-0.131962
2.5626,-0.105119
2.5667,-0.098959
2.5709,-0.086767
2.5750,-0.092875
2.5792,-0.058589
2.5834,-0.060976
2.5875,-0.001737
2.5917,-0.019818
2.5958,-0.003557
2.6000,0.031105
2.6042,-0.005226
2.6083,0.023941
2.6125,0.074496
2.6166,0.066441
2.6208,0.095199
2.6250,0.083851
2.6291,0.131835
2.6333,0.139383
2.6374,0.142030
2.6416,0.124387
2.6458,0.173930
2.6499,0.167151
2.6541,0.161815
2.6582,0.212570
2.6624,0.213547
2.6666,0.250993
2.6707,0.254169
2.6749,0.268726
2.6790,0.246127
2.6832,0.298875
2.6874,0.310898
2.6915,0.284413
2.6957,0.320861
2.6998,0.336664
2.7040,0.336344
2.7082,0.354259
2.7123,0.388837
2.7165,0.361843
2.7206,0.341286
2.7248,0.404465
2.7290,0.409123
2.7331,0.443040
2.7373,0.404469
2.7414,0.388619
2.7456,0.422370
2.7498,0.435184
2.7539,0.437395
2.7581,0.452638
2.7622,0.448994
2.7664,0.445520
2.7706,0.448423
2.7747,0.484375
2.7789,0.483502
2.7830,0.482914
2.7872,0.457945
2.7914,0.462449
2.7955,0.507712
2.7997,0.458881
2.8038,0.466129
2.8080,0.528447
2.8122,0.499248
2.8163,0.506581
2.8205,0.489419
2.8246,0.492311
2.8288,0.501934
2.8330,0.491634
2.8371,0.481200
2.8413,0.469395
2.8454,0.477444
2.8496,0.489502
2.8538,0.467871
2.8579,0.455632
2.8621,0.441825
2.8662,0.481267
2.8704,0.438926
2.8746,0.448741
2.8787,0.434227
2.8829,0.447558
2.8870,0.420275
2.8912,0.416823
2.8954,0.421141
2.8995,0.386380
2.9037,0.383321
2.9078,0.386760
2.9120,0.372085
2.9162,0.372094
2.9203,0.351418
2.9245,0.382841
2.9286,0.350111
2.9328,0.351137
2.9370,0.297646
2.9411,0.305523
2.9453,0.283793
2.9494,0.255690
2.9536,0.279568
2.9578,0.259665
2.9619,0.251047
2.9661,0.195397
2.9702,0.178079
2.9744,0.217090
2.9786,0.225887
2.9827,0.143607
2.9869,0.157471
2.9910,0.124809
2.9952,0.137854
2.9994,0.131386
3.0035,0.136456
3.0077,0.094166
3.0118,0.064227
3.0160,0.095038
3.0202,0.047336
3.0243,0.022669
3.0285,0.022755
3.0326,0.001887
3.0368,0.029026
3.0410,-0.008345
3.0451,-0.060823
3.0493,-0.065251
3.0534,-0.039975
3.0576,-0.083896
3.0618,-0.120450
3.0659,-0.121571
3.0701,-0.110721
3.0742,-0.130925
3.0784,-0.133786
3.0826,-0.161731
3.0867,-0.140476
3.0909,-0.217470
3.0950,-0.229819
3.0992,-0.234143
3.1034,-0.226265
3.1075,-0.234406
3.1117,-0.275343
3.1158,-0.277376
3.1200,0.667735
3.1242,0.687264
3.1283,-0.306094
3.1325,-0.328174
3.1366,-0.344473
3.1408,-0.324183
3.1450,-0.364294
3.1491,-0.404123
3.1533,-0.387494
3.1574,-0.373264
3.1616,-0.426526
3.1658,-0.371101
3.1699,-0.402588
3.1741,-0.427213
3.1782,-0.413339
3.1824,-0.434589
3.1866,-0.432491
3.1907,-0.434533
3.1949,-0.448446
3.1990,-0.443539
3.2032,-0.455042
3.2074,-0.454454
3.2115,-0.477351
3.2157,-0.487625
3.2198,-0.500110
3.2240,-0.471090
3.2282,-0.493678
3.2323,-0.488290
3.2365,-0.461113
3.2406,-0.471516
3.2448,-0.512257
3.2490,-0.507839
3.2531,-0.487133
3.2573,-0.458751
3.2614,-0.508368
3.2656,-0.501282
3.2698,-0.491660
3.2739,-0.450357
3.2781,-0.480996
3.2822,-0.434623
3.2864,-0.486147
3.2906,-0.433066
3.2947,-0.470840
3.2989,-0.482959
3.3030,-0.426982
3.3072,-0.466560
3.3114,-0.435181
3.3155,-0.457542
3.3197,-0.413330
3.3238,-0.409286
3.3280,-0.403523
3.3322,-0.392748
3.3363,-0.411703
3.3405,-0.390608
3.3446,-0.354349
3.3488,-0.377303
3.3530,-0.352911
3.3571,-0.408519
3.3613,-0.354802
3.3654,-0.333025
3.3696,-0.347152
3.3738,-0.313993
3.3779,-0.293027
3.3821,-0.276607
3.3862,-0.284973
3.3904,-0.268015
3.3946,-0.253734
3.3987,-0.243580
3.4029,-0.220434
3.4070,-0.193762
3.4112,-0.185844
3.4154,-0.201638
3.4195,-0.186603
3.4237,-0.122045
3.4278,-0.142037
3.4320,-0.118136
3.4362,-0.123310
3.4403,-0.108027
3.4445,-0.052735
3.4486,-0.080163
3.4528,-0.022106
3.4570,-0.023200
3.4611,-0.031520
3.4653,-0.016554
3.4694,0.026678
3.4736,0.044356
3.4778,0.009977
3.4819,0.096223
3.4861,0.068729
3.4902,0.084178
3.4944,0.094574
3.4986,0.102707
3.5027,0.144665
3.5069,0.120495
3.5110,0.207462
3.5152,0.158555
3.5194,0.163322
3.5235,0.234979
3.5277,0.197644
3.5318,0.242252
3.5360,0.239244
3.5402,0.241772
3.5443,0.269030
3.5485,0.287893
3.5526,0.294430
3.5568,0.294745
3.5610,0.293225
3.5651,0.328360
3.5693,0.342129
3.5734,0.323371
3.5776,0.342980
3.5818,0.328526
3.5859,0.397838
3.5901,0.385347
3.5942,0.384983
3.5984,0.405685
3.6026,0.377713
3.6067,0.387507
3.6109,0.412308
3.6150,0.450860
3.6192,0.455720
3.6234,0.422404
3.6275,0.463151
3.6317,0.451172
3.6358,0.495986
3.6400,0.458369
3.6442,0.450834
3.6483,0.472223
3.6525,0.479876
3.6566,0.506248
3.6608,0.476299
3.6650,0.497720
3.6691,0.515164
3.6733,0.458517
3.6774,0.484929
3.6816,0.502854
3.6858,0.466911
3.6899,0.494715
3.6941,0.493927
3.6982,0.487010
3.7024,0.466530
3.7066,0.493909
3.7107,0.455220
3.7149,0.447461
3.7190,0.498975
3.7232,0.482831
3.7274,0.459233
3.7315,0.459169
3.7357,0.424925
3.7398,0.449323
3.7440,0.486974
3.7482,0.418139
3.7523,0.421743
3.7565,0.471511
3.7606,0.401681
3.7648,0.415249
3.7690,0.402694
3.7731,0.444336
3.7773,0.359046
3.7814,0.357628
3.7856,0.372784
3.7898,0.353588
3.7939,0.340921
3.7981,0.333495
3.8022,0.333984
3.8064,0.305991
3.8106,0.281752
3.8147,0.264543
3.8189,0.297113
3.8230,0.239872
3.8272,0.286570
3.8314,0.272455
3.8355,0.196420
3.8397,0.226243
3.8438,0.198438
3.8480,0.216772
3.8522,0.153250
3.8563,0.156500
3.8605,0.161338
3.8646,0.091833
3.8688,0.101931
3.8730,0.110056
3.8771,0.083974
3.8813,0.098143
3.8854,0.034756
3.8896,0.068374
3.8938,0.008951
3.8979,0.036189
3.9021,0.004955
3.9062,-0.025227
3.9104,-0.017117
3.9146,-0.077101
3.9187,-0.083922
3.9229,-0.073791
3.9270,-0.111437
3.9312,-0.076451
3.9354,-0.145733
3.9395,-0.127293
3.9437,-0.157060
3.9478,-0.137078
3.9520,0.828073
3.9562,0.765056
3.9603,-0.249881
3.9645,-0.192141
3.9686,-0.239785
3.9728,-0.274203
3.9770,-0.273245
3.9811,-0.261539
3.9853,-0.268685
3.9894,-0.339597
3.9936,-0.306639
3.9978,-0.305197
4.0019,-0.330417
4.0061,-0.326907
4.0102,-0.363581
4.0144,-0.332993
4.0186,-0.375318
4.0227,-0.361425
4.0269,-0.366777
4.0310,-0.436034
4.0352,-0.398502
4.0394,-0.412467
4.0435,-0.450350
4.0477,-0.423120
4.0518,-0.404387
4.0560,-0.428946
4.0602,-0.431038
4.0643,-0.475191
4.0685,-0.460900
4.0726,-0.472316
4.0768,-0.476177
4.0810,-0.501047
4.0851,-0.500578
4.0893,-0.492111
4.0934,-0.493218
4.0976,-0.463686
4.1018,-0.502674
4.1059,-0.473513
4.1101,-0.473841
4.1142,-0.472959
4.1184,-0.468207
4.1226,-0.480484
4.1267,-0.512408
4.1309,-0.487475
4.1350,-0.493072
4.1392,-0.472622
4.1434,-0.481892
4.1475,-0.468040
4.1517,-0.489985
4.1558,-0.486333
4.1600,-0.438763
4.1642,-0.465720
4.1683,-0.473413
4.1725,-0.453095
4.1766,-0.424654
4.1808,-0.440207
4.1850,-0.442447
4.1891,-0.450109
4.1933,-0.445822
4.1974,-0.386697
4.2016,-0.406157
4.2058,-0.423301
4.2099,-0.360472
4.2141,-0.390699
4.2182,-0.354798
4.2224,-0.372589
4.2266,-0.347509
4.2307,-0.320702
4.2349,-0.308653
4.2390,-0.361843
4.2432,-0.314635
4.2474,-0.281777
4.2515,-0.267660
4.2557,-0.232383
4.2598,-0.244444
4.2640,-0.217876
4.2682,-0.253705
4.2723,-0.195652
4.2765,-0.189258
4.2806,-0.200060
4.2848,-0.176769
4.2890,-0.140916
4.2931,-0.142745
4.2973,-0.126049
4.3014,-0.091855
4.3056,-0.098709
4.3098,-0.092239
4.3139,-0.113399
4.3181,-0.072406
4.3222,-0.066841
4.3264,-0.012813
4.3306,0.002792
4.3347,0.001141
4.3389,0.038676
4.3430,0.053322
4.3472,0.030398
4.3514,0.071745
4.3555,0.089555
4.3597,0.111663
4.3638,0.117104
4.3680,0.137426
4.3722,0.094537
4.3763,0.128102
4.3805,0.179381
4.3846,0.128196
4.3888,0.176765
4.3930,0.214490
4.3971,0.166671
4.4013,0.224623
4.4054,0.289561
4.4096,0.240603
4.4138,0.253077
4.4179,0.284662
4.4221,0.289737
4.4262,0.301262
4.4304,0.298150
4.4346,0.330103
4.4387,0.347417
4.4429,0.333333
4.4470,0.341928
4.4512,0.386773
4.4554,0.386266
4.4595,0.369981
4.4637,0.406347
4.4678,0.392860
4.4720,0.401059
4.4762,0.452057
4.4803,0.422152
4.4845,0.426970
4.4886,0.448493
4.4928,0.454752
4.4970,0.463456
4.5011,0.465732
4.5053,0.473320
4.5094,0.481974
4.5136,0.443794
4.5178,0.484349
4.5219,0.491394
4.5261,0.466183
4.5302,0.459089
4.5344,0.484769
4.5386,0.444004
4.5427,0.490666
4.5469,0.470641
4.5510,0.481039
4.5552,0.475904
4.5594,0.499116
4.5635,0.526390
4.5677,0.465264
4.5718,0.480394
4.5760,0.494930
4.5802,0.468348
4.5843,0.483934
4.5885,0.479337
4.5926,0.478166
4.5968,0.419905
4.6010,0.424754
4.6051,0.447817
4.6093,0.461056
4.6134,0.445551
4.6176,0.407083
4.6218,0.461537
4.6259,0.378910
4.6301,0.421933
4.6342,0.433560
4.6384,0.397885
4.6426,0.400783
4.6467,0.382132
4.6509,0.368776
4.6550,0.364363
4.6592,0.352900
4.6634,0.313655
4.6675,0.336979
4.6717,0.328147
4.6758,0.287828
4.6800,0.278941
4.6842,0.247360
4.6883,0.253083
4.6925,0.252061
4.6966,0.254434
4.7008,0.204500
4.7050,0.233246
4.7091,0.213252
4.7133,0.144783
4.7174,0.156183
4.7216,0.169924
4.7258,0.162375
4.7299,0.147720
4.7341,0.097959
4.7382,0.121118
4.7424,0.100868
4.7466,0.008708
4.7507,0.060187
4.7549,0.075749
4.7590,-0.004039
4.7632,0.023247
4.7674,0.033787
4.7715,-0.065621
4.7757,-0.008140
4.7798,-0.039057
4.7840,0.904970
4.7882,0.889809
4.7923,-0.123565
4.7965,-0.107375
4.8006,-0.110298
4.8048,-0.128326
4.8090,-0.162076
4.8131,-0.153450
4.8173,-0.179168
4.8214,-0.190085
4.8256,-0.161973
4.8298,-0.224261
4.8339,-0.198711
4.8381,-0.224677
4.8422,-0.251897
4.8464,-0.252246
4.8506,-0.266627
4.8547,-0.317190
4.8589,-0.285906
4.8630,-0.295784
4.8672,-0.312341
4.8714,-0.342942
4.8755,-0.362917
4.8797,-0.342815
4.8838,-0.370810
4.8880,-0.359982
4.8922,-0.406086
4.8963,-0.401217
4.9005,-0.384416
4.9046,-0.426925
4.9088,-0.407295
4.9130,-0.419607
4.9171,-0.443971
4.9213,-0.402835
4.9254,-0.419632
4.9296,-0.472866
4.9338,-0.470279
4.9379,-0.525985
4.9421,-0.483815
4.9462,-0.478579
4.9504,-0.462847
4.9546,-0.462774
4.9587,-0.486745
4.9629,-0.470906
4.9670,-0.494132
4.9712,-0.494947
4.9754,-0.480225
4.9795,-0.492313
4.9837,-0.478598
4.9878,-0.470667
4.9920,-0.450453
4.9962,-0.506319
5.0003,-0.494190
5.0045,-0.503740
5.0086,-0.487526
5.0128,-0.516763
5.0170,-0.488063
5.0211,-0.465653
5.0253,-0.448994
5.0294,-0.439102
5.0336,-0.476696
5.0378,-0.410199
5.0419,-0.456269
5.0461,-0.450904
5.0502,-0.454025
5.0544,-0.462798
5.0586,-0.408676
5.0627,-0.424198
5.0669,-0.423304
5.0710,-0.407278
5.0752,-0.396626
5.0794,-0.368866
5.0835,-0.358017
5.0877,-0.363794
5.0918,-0.356116
5.0960,-0.320413
5.1002,-0.305185
5.1043,-0.298076
5.1085,-0.312527
5.1126,-0.293006
5.1168,-0.271312
5.1210,-0.238219
5.1251,-0.283834
5.1293,-0.232165
5.1334,-0.246295
5.1376,-0.229066
5.1418,-0.221817
5.1459,-0.169114
5.1501,-0.175104
5.1542,-0.217353
5.1584,-0.139576
5.1626,-0.103214
5.1667,-0.094812
5.1709,-0.083284
5.1750,-0.092760
5.1792,-0.100191
5.1834,-0.043885
5.1875,-0.037039
5.1917,-0.016421
5.1958,0.004531
5.2000,0.004794
5.2042,-0.013027
5.2083,0.002907
5.2125,0.039806
5.2166,0.081288
5.2208,0.083063
5.2250,0.058301
5.2291,0.111400
5.2333,0.078680
5.2374,0.155836
5.2416,0.176316
5.2458,0.162122
5.2499,0.166750
5.2541,0.182895
5.2582,0.190234
5.2624,0.220465
5.2666,0.209534
5.2707,0.249040
5.2749,0.238427
5.2790,0.294608
5.2832,0.291473
5.2874,0.285920
5.2915,0.297847
5.2957,0.306662
5.2998,0.327632
5.3040,0.338783
5.3082,0.350631
5.3123,0.370757
5.3165,0.354605
5.3206,0.325255
5.3248,0.396060
5.3290,0.383523
5.3331,0.416564
5.3373,0.424523
5.3414,0.440217
5.3456,0.443716
5.3498,0.441170
5.3539,0.447076
5.3581,0.439091
5.3622,0.437522
5.3664,0.457036
5.3706,0.458851
5.3747,0.428751
5.3789,0.460259
5.3830,0.461159
5.3872,0.484349
5.3914,0.494854
5.3955,0.483847
5.3997,0.471882
5.4038,0.495958
5.4080,0.496162
5.4122,0.464569
5.4163,0.505374
5.4205,0.492741
5.4246,0.460116
5.4288,0.502636
5.4330,0.456609
5.4371,0.479744
5.4413,0.467514
5.4454,0.473506
5.4496,0.481740
5.4538,0.482483
5.4579,0.460990
5.4621,0.475222
5.4662,0.448419
5.4704,0.473907
5.4746,0.430155
5.4787,0.468231
5.4829,0.437224
5.4870,0.444904
5.4912,0.411130
5.4954,0.399041
5.4995,0.385507
5.5037,0.378791
5.5078,0.414227
5.5120,0.388747
5.5162,0.356295
5.5203,0.321594
5.5245,0.385050
5.5286,0.334468
5.5328,0.337183
5.5370,0.315121
5.5411,0.305128
5.5453,0.296178
5.5494,0.275054
5.5536,0.244983
5.5578,0.223599
