time,ecg
61.25,0.1328
61.5,-0.0077
61.75,0.0108
62.0,-0.0011
62.25,0.0047
62.5,0.0394
62.75,-0.0002
63.0,0.1509
63.25,0.0006
63.5,-0.0277
63.75,-0.0064
64.0,-0.0076
64.25,0.053
64.5,-0.0131
64.75,0.0245
65.0,0.1517
65.25,0.0117
65.5,-0.0289
65.75,0.0585
66.0,-0.0865
66.25,0.0193
66.5,0.0722
66.75,-0.005
67.0,-0.0129
67.25,-0.0017
67.5,-0.0306
67.75,-0.032
68.0,0.0514
68.25,0.0006
68.5,0.0689
68.75,-0.01
69.0,0.0058
69.25,0.0399
69.5,0.0211
69.75,0.0275
70.0,-0.0162
70.25,-0.0148
70.5,-0.0048
70.75,-0.0003
71.0,0.7657
71.25,0.1238
71.5,-0.0074
71.75,0.0524
72.0,0.0755
72.25,0.81
72.5,-0.0222
72.75,0.0074
73.0,0.0742
73.25,-0.0162
73.5,0.1468
73.75,-0.0108
74.0,-0.1039
74.25,-0.0006
74.5,0.009
74.75,-0.0059
75.0,0.0071
75.25,-0.0097
75.5,-0.0048
75.75,0.7884
76.0,0.7901
76.25,0.0558
76.5,0.0223
76.75,0.1894
77.0,0.0098
77.25,0.0091
77.5,0.0945
77.75,0.0455
78.0,-0.0186
78.25,0.0012
78.5,0.0262
78.75,0.1301
79.0,0.0042
79.25,0.0264
79.5,0.0103
79.75,0.0335
80.0,0.0062
80.25,0.1363
80.5,-0.0073
80.75,0.0058
81.0,-0.0272
81.25,0.0238
81.5,0.7901
81.75,0.1199
82.0,0.0037
82.25,0.061
82.5,0.0104
82.75,0.0423
83.0,0.0254
83.25,0.0022
83.5,-0.0044
83.75,0.0069
84.0,0.0024
84.25,-0.068
84.5,0.073
84.75,-0.0144
85.0,0.0828
85.25,0.3939
85.5,0.0029
85.75,-0.0109
86.0,-0.0209
86.25,0.3896
86.5,0.0137
86.75,-0.0135
87.0,0.1414
87.25,-0.0015
87.5,0.0085
87.75,-0.011
88.0,0.5455
88.25,0.1066
88.5,-0.0038
88.75,0.0032
89.0,0.1352
89.25,0.0084
89.5,0.0098
89.75,0.0008
90.0,-0.0569
90.25,0.0607
90.5,0.1465
90.75,0.0209
91.0,-0.003
91.25,0.0069
91.5,0.0146
91.75,0.0496
92.0,-0.0036
92.25,0.1202
92.5,0.4697
92.75,0.0583
93.0,-0.0092
93.25,-0.0025
93.5,-0.0142
93.75,0.0456
94.0,0.0124
94.25,0.0261
94.5,0.0351
94.75,0.1604
95.0,0.0887
95.25,0.0889
95.5,0.0575
95.75,0.0974
96.0,0.0047
96.25,0.1448
96.5,-0.0092
96.75,0.03
97.0,-0.0075
97.25,-0.0006
97.5,-0.0051
97.75,-0.0002
98.0,0.0374
98.25,-0.0147
98.5,0.1077
98.75,0.1111
99.0,0.1021
99.25,0.068
99.5,-0.0163
99.75,0.1398
100.0,-0.0238
100.25,-0.0023
100.5,0.0182
100.75,0.7617
101.0,-0.0055
101.25,-0.0051
101.5,0.0632
101.75,0.0752
102.0,-0.02
102.25,-0.0141
102.5,-0.0065
102.75,0.0029
103.0,-0.0051
103.25,-0.011
103.5,0.0547
103.75,0.0115
104.0,0.0121
104.25,0.0037
104.5,0.1453
104.75,0.3427
105.0,-0.0056
105.25,-0.0203
105.5,0.0999
105.75,0.0771
106.0,0.0596
106.25,0.0036
106.5,0.0049
106.75,0.0836
107.0,0.0137
107.25,-0.0101
107.5,0.005
107.75,0.0068
108.0,-0.0017
108.25,-0.0054
108.5,0.0164
108.75,0.0107
109.0,0.0071
109.25,-0.0161
109.5,-0.0113
109.75,0.0623
110.0,-0.0073
110.25,-0.0078
110.5,0.0056
110.75,0.0858
111.0,-0.0023
111.25,0.148
111.5,0.0138
111.75,0.0552
112.0,-0.0156
112.25,0.069
112.5,-0.011
112.75,-0.0066
113.0,-0.0141
113.25,-0.0288
113.5,0.0058
113.75,0.0084
114.0,0.0039
114.25,-0.0183
114.5,0.7136
114.75,-0.0237
115.0,-0.0363
115.25,0.0222
115.5,0.0134
115.75,0.0373
116.0,-0.093
116.25,-0.1505
116.5,-0.0156
116.75,0.0003
117.0,0.013
117.25,0.0814
117.5,0.0476
117.75,-0.0035
118.0,0.0058
118.25,-0.0405
118.5,0.1641
118.75,-0.0058
119.0,0.0951
119.25,-0.1065
119.5,0.0063
119.75,0.0701
120.0,0.0668
120.25,-0.0116
120.5,-0.0184
120.75,0.0173
121.0,0.0229
121.25,-0.0072
121.5,-0.0168
121.75,0.0266
122.0,0.0038
122.25,0.0133
122.5,0.0314
122.75,0.0483
123.0,0.0099
123.25,0.0071
123.5,0.1371
123.75,-0.0131
124.0,0.0934
124.25,0.007
124.5,-0.0466
124.75,-0.0007
125.0,-0.0065
125.25,0.7821
125.5,-0.0141
125.75,0.014
126.0,-0.0104
126.25,0.0803
126.5,-0.077
126.75,0.0139
127.0,0.0036
127.25,0.1189
127.5,0.0227
127.75,0.0401
128.0,-0.0026
128.25,0.0464
128.5,-0.003
128.75,0.0236
129.0,0.0102
129.25,-0.0817
129.5,-0.0063
129.75,0.0587
130.0,0.053
130.25,-0.0032
130.5,0.0032
130.75,-0.0105
131.0,0.0036
131.25,0.0878
131.5,0.0045
131.75,-0.027
132.0,0.0067
132.25,-0.0316
132.5,0.0164
132.75,-0.0035
133.0,0.6091
133.25,0.0844
133.5,-0.0142
133.75,-0.107
134.0,-0.0104
134.25,0.0583
134.5,-0.0128
134.75,-0.0283
135.0,0.0166
135.25,0.015
135.5,0.0971
135.75,0.1488
136.0,0.002
136.25,0.0179
136.5,0.0119
136.75,0.0531
137.0,0.086
137.25,-0.005
137.5,0.1075
137.75,0.0227
138.0,0.0189
138.25,-0.0006
138.5,0.124
138.75,0.0783
139.0,0.0793
139.25,0.0272
139.5,-0.0226
139.75,0.1502
140.0,0.0778
140.25,-0.0072
140.5,0.0368
140.75,0.54
141.0,0.0036
141.25,0.1511
141.5,0.0925
141.75,-0.1019
142.0,0.0141
142.25,-0.0286
142.5,0.0165
142.75,0.044
143.0,0.0295
143.25,-0.0132
143.5,-0.0103
143.75,0.0021
144.0,0.0326
144.25,0.1091
144.5,0.0034
144.75,-0.0131
145.0,0.1147
145.25,0.0313
145.5,0.0669
145.75,-0.0127
146.0,0.0809
146.25,0.0103
146.5,0.0658
146.75,0.2372
147.0,0.1132
147.25,-0.0107
147.5,0.1334
147.75,-0.0214
148.0,-0.0144
148.25,0.0019
148.5,-0.1322
148.75,-0.0013
149.0,-0.0144
149.25,0.0056
149.5,0.1205
149.75,-0.0088
150.0,-0.0081
150.25,0.7262
150.5,-0.0484
150.75,-0.0271
151.0,-0.0112
151.25,-0.0172
151.5,-0.0162
151.75,-0.0064
152.0,0.022
152.25,-0.0004
152.5,0.0291
152.75,-0.016
153.0,-0.0382
153.25,-0.0035
153.5,-0.1163
153.75,-0.0023
154.0,0.1088
154.25,0.0132
154.5,0.0004
154.75,0.0591
155.0,-0.0238
155.25,-0.0131
155.5,0.0054
155.75,0.2792
156.0,0.0105
156.25,0.0985
156.5,-0.01
156.75,0.0245
157.0,0.0003
157.25,0.0221
157.5,0.127
157.75,0.02
158.0,0.0231
158.25,0.0985
158.5,-0.0095
158.75,0.0395
159.0,0.3833
159.25,0.0316
159.5,0.1461
159.75,0.0365
160.0,-0.0026
160.25,0.4231
160.5,0.0182
160.75,-0.087
161.0,0.0044
161.25,0.0072
161.5,0.0414
161.75,0.004
162.0,0.1103
162.25,-0.0029
162.5,-0.0007
162.75,0.0081
163.0,0.0135
163.25,0.14
163.5,0.0234
163.75,0.0107
164.0,0.0058
164.25,-0.0058
164.5,0.1692
164.75,-0.0365
165.0,0.0303
165.25,0.0035
165.5,0.0945
165.75,-0.1074
166.0,-0.0114
166.25,0.0051
166.5,-0.0061
166.75,0.1156
167.0,0.0699
167.25,0.1366
167.5,0.0008
167.75,-0.0086
168.0,0.005
168.25,0.022
168.5,0.0653
168.75,0.0021
169.0,-0.0154
169.25,-0.0127
169.5,0.0055
169.75,-0.0026
170.0,-0.0792
170.25,0.1364
170.5,0.0095
170.75,0.0248
171.0,0.1294
171.25,-0.058
171.5,0.017
171.75,0.3245
172.0,-0.0076
172.25,0.1392
172.5,0.0324
172.75,0.1083
173.0,0.0701
173.25,-0.0043
173.5,-0.008
173.75,0.1224
174.0,0.009
174.25,0.0272
174.5,-0.001
174.75,-0.0076
175.0,-0.0056
175.25,-0.0018
175.5,0.003
175.75,0.1615
176.0,-0.0174
176.25,-0.1108
176.5,0.0837
176.75,-0.0005
177.0,-0.0111
177.25,0.1305
177.5,0.0923
177.75,0.1254
178.0,-0.0904
178.25,-0.0112
178.5,0.0049
178.75,-0.057
179.0,-0.0085
179.25,0.0718
179.5,-0.0172
179.75,-0.0079
180.0,0.0585
180.25,-0.0288
180.5,0.0027
180.75,-0.0132
181.0,-0.0036
181.25,-0.0332
181.5,-0.0021
181.75,0.0416
182.0,0.0283
182.25,-0.044
182.5,0.028
182.75,0.0059
183.0,0.0
183.25,0.0921
183.5,0.0065
183.75,0.0376
184.0,0.0051
184.25,0.0003
184.5,-0.0105
184.75,0.0052
185.0,0.0016
185.25,-0.0065
185.5,-0.0095
185.75,-0.0026
186.0,0.0163
186.25,-0.0036
186.5,0.0117
186.75,-0.001
187.0,0.0118
187.25,-0.0058
187.5,0.0045
187.75,0.0007
188.0,0.0085
188.25,-0.0106
188.5,0.0
188.75,-0.0213
189.0,-0.0298
189.25,0.1226
189.5,-0.0241
189.75,0.0721
190.0,0.085
190.25,0.0893
190.5,-0.0053
190.75,-0.0242
191.0,0.0031
191.25,0.086
191.5,0.2174
191.75,-0.0082
192.0,0.0112
192.25,0.0152
192.5,-0.0568
192.75,0.0019
193.0,-0.0028
193.25,-0.0104
193.5,0.0051
193.75,-0.0435
194.0,0.0132
194.25,0.1377
194.5,-0.0054
194.75,0.098
195.0,-0.004
195.25,-0.007
195.5,0.1214
195.75,0.0091
196.0,0.0771
196.25,-0.0067
196.5,0.0106
196.75,-0.0523
197.0,0.3574
197.25,0.1491
197.5,0.0053
197.75,0.0053
198.0,-0.0441
198.25,-0.0292
198.5,-0.0207
198.75,0.1421
199.0,0.0691
199.25,-0.0102
199.5,0.0509
199.75,-0.009
200.0,0.0442
200.25,0.5369
200.5,0.0367
200.75,0.1234
201.0,0.0736
201.25,0.0383
201.5,-0.0286
201.75,0.0179
202.0,0.1457
202.25,-0.0076
202.5,-0.0089
202.75,0.0022
203.0,-0.021
203.25,-0.037
203.5,0.1043
203.75,-0.0269
204.0,0.1246
204.25,-0.0117
204.5,-0.0151
204.75,0.7718
205.0,-0.0055
205.25,-0.0039
205.5,0.0795
205.75,-0.019
206.0,0.0954
206.25,0.0498
206.5,0.0088
206.75,-0.031
207.0,0.0497
207.25,0.012
207.5,-0.0083
207.75,-0.0038
208.0,-0.0118
208.25,0.0756
208.5,-0.0216
208.75,-0.0951
209.0,0.0288
209.25,0.0512
209.5,0.0058
209.75,0.0219
210.0,0.5193
210.25,0.0001
210.5,0.0014
210.75,0.0502
211.0,-0.0043
211.25,-0.0037
211.5,0.0239
211.75,0.0008
212.0,-0.0196
212.25,0.1248
212.5,0.0201
212.75,0.1354
213.0,0.0038
213.25,0.0755
213.5,-0.0013
213.75,0.0259
214.0,0.034
214.25,-0.0106
214.5,0.1651
214.75,0.0469
215.0,0.0051
215.25,0.0201
215.5,-0.0044
215.75,-0.0001
216.0,0.014
216.25,0.2953
216.5,0.07
216.75,-0.0081
217.0,0.0132
217.25,0.0046
217.5,-0.0121
217.75,0.1191
218.0,0.0051
218.25,-0.0065
218.5,0.0794
218.75,0.0099
219.0,0.7384
219.25,0.0085
219.5,0.1509
219.75,-0.005
220.0,-0.0141
220.25,-0.0034
220.5,-0.1018
220.75,-0.0022
221.0,-0.0049
221.25,-0.0009
221.5,0.0062
221.75,0.1164
222.0,0.0904
222.25,-0.013
222.5,0.0032
222.75,0.0551
223.0,-0.0942
223.25,0.0051
223.5,-0.0151
223.75,0.0588
224.0,0.47
224.25,0.0092
224.5,-0.0101
224.75,0.1457
225.0,0.6156
225.25,0.0935
225.5,0.0025
225.75,0.1192
226.0,-0.0034
226.25,-0.0177
226.5,0.0587
226.75,0.0115
227.0,-0.0028
227.25,0.0011
227.5,-0.0013
227.75,0.1616
228.0,0.0109
228.25,0.119
228.5,0.0727
228.75,0.0008
229.0,0.0269
229.25,0.0024
229.5,0.7899
229.75,0.0003
230.0,0.1628
230.25,0.0028
230.5,0.1308
230.75,0.0651
231.0,-0.0109
231.25,-0.003
231.5,0.003
231.75,-0.1085
232.0,-0.0095
232.25,-0.02
232.5,0.0281
232.75,0.126
233.0,-0.0007
233.25,-0.0098
233.5,0.1196
233.75,0.0326
234.0,0.009
234.25,-0.0396
234.5,0.0642
234.75,0.0152
235.0,-0.091
235.25,-0.0469
235.5,0.0035
235.75,0.0192
236.0,0.0001
236.25,0.0109
236.5,0.0068
236.75,0.1146
237.0,0.148
237.25,-0.0022
237.5,0.0898
237.75,-0.0081
238.0,0.0033
238.25,0.1528
238.5,0.0844
238.75,0.0857
239.0,0.0376
239.25,-0.022
239.5,-0.1038
239.75,-0.0029
240.0,0.0009
240.25,0.054
240.5,0.0046
240.75,0.3617
241.0,-0.0029
241.25,0.0017
241.5,-0.0038
241.75,-0.01
242.0,0.0066
242.25,-0.0097
242.5,0.0038
242.75,0.0937
243.0,-0.0042
243.25,0.0174
243.5,0.0834
243.75,-0.0047
244.0,0.0047
244.25,0.0122
244.5,0.0042
244.75,0.1342
245.0,0.0007
245.25,0.1316
245.5,0.0078
245.75,0.0142
246.0,0.0287
246.25,0.0603
246.5,0.0601
246.75,0.0684
247.0,0.0036
247.25,0.8019
247.5,0.0088
247.75,0.0537
248.0,0.0677
248.25,-0.0902
248.5,0.0085
248.75,-0.0018
249.0,-0.006
249.25,-0.0035
249.5,0.0087
249.75,0.1013
250.0,-0.0015
250.25,0.012
250.5,0.0071
250.75,0.0108
251.0,0.0663
251.25,0.0122
251.5,0.003
251.75,0.0064
252.0,-0.0063
252.25,0.0031
252.5,0.0081
252.75,0.069
253.0,0.1194
253.25,-0.0008
253.5,-0.0167
253.75,0.1003
254.0,-0.0047
254.25,-0.0298
254.5,0.5406
254.75,-0.0062
255.0,-0.0106
255.25,0.004
255.5,-0.1208
255.75,0.0056
256.0,-0.0097
256.25,0.0566
256.5,0.006
256.75,0.0043
257.0,-0.0087
257.25,0.1522
257.5,0.0009
257.75,-0.0004
258.0,-0.0042
258.25,0.1359
258.5,0.0962
258.75,0.0386
259.0,-0.0278
259.25,0.0443
259.5,-0.006
259.75,0.1177
260.0,0.0623
260.25,-0.0069
260.5,-0.0178
260.75,-0.007
261.0,-0.0023
261.25,0.1492
261.5,0.1084
261.75,0.0754
262.0,0.1353
262.25,0.0009
262.5,0.0704
262.75,0.0052
263.0,0.1144
263.25,0.0201
263.5,-0.0289
263.75,-0.1177
264.0,-0.0056
264.25,0.0473
264.5,0.4076
264.75,-0.0062
265.0,-0.0093
265.25,0.0028
265.5,-0.0167
265.75,0.0055
266.0,0.0822
266.25,0.0518
266.5,-0.0023
266.75,0.008
267.0,-0.0087
267.25,0.0231
267.5,0.4494
267.75,-0.0043
268.0,0.1515
268.25,-0.0011
268.5,0.0941
268.75,-0.0223
269.0,0.0079
269.25,-0.0167
269.5,0.0004
269.75,0.1637
270.0,0.0617
270.25,0.0054
270.5,-0.0076
270.75,-0.0171
271.0,-0.0024
271.25,-0.0013
271.5,0.0147
271.75,0.0078
272.0,-0.0024
272.25,0.0233
272.5,-0.0081
272.75,-0.0173
273.0,-0.017
273.25,-0.1234
273.5,-0.0224
273.75,0.0164
274.0,-0.0053
274.25,0.1445
274.5,-0.0034
274.75,0.0074
275.0,0.0003
275.25,-0.0108
275.5,-0.0863
275.75,0.0585
276.0,-0.0107
276.25,0.0576
276.5,-0.0173
276.75,0.0051
277.0,-0.0021
277.25,0.0375
277.5,0.0351
277.75,0.0062
278.0,0.0707
278.25,0.1472
278.5,-0.007
278.75,0.1121
279.0,0.1591
279.25,-0.0021
279.5,0.1056
279.75,0.006
280.0,-0.0034
280.25,0.0046
280.5,-0.0277
280.75,-0.0136
281.0,0.7876
281.25,0.0104
281.5,-0.0164
281.75,0.0793
282.0,0.0176
282.25,0.0001
282.5,0.0577
282.75,0.1423
283.0,-0.0126
283.25,0.0484
283.5,0.0136
283.75,-0.007
284.0,-0.0104
284.25,-0.0057
284.5,-0.0097
284.75,0.0001
285.0,-0.0076
285.25,0.0835
285.5,0.0146
285.75,0.0149
286.0,-0.1145
286.25,-0.1078
286.5,0.0267
286.75,0.0029
287.0,0.3171
287.25,0.7882
287.5,0.0177
287.75,0.0345
288.0,-0.0119
288.25,0.0584
288.5,0.0514
288.75,-0.0093
289.0,0.0286
289.25,-0.0097
289.5,0.0709
289.75,0.009
290.0,0.1629
290.25,0.0227
290.5,0.0587
290.75,-0.1159
291.0,0.0103
291.25,0.0002
291.5,-0.0039
291.75,-0.0384
292.0,-0.002
292.25,0.0038
292.5,0.0004
292.75,-0.0094
293.0,0.0187
293.25,0.0086
293.5,0.0272
293.75,0.0516
294.0,0.1301
294.25,-0.0105
294.5,-0.0166
294.75,0.006
295.0,-0.0012
295.25,-0.0264
295.5,-0.0059
295.75,0.0018
296.0,-0.0189
296.25,-0.0242
296.5,0.0621
296.75,0.0226
297.0,0.0209
297.25,0.1038
297.5,0.0088
297.75,0.1203
298.0,-0.0476
298.25,-0.114
298.5,0.0083
298.75,-0.0005
299.0,0.0111
299.25,0.0113
299.5,-0.0029
299.75,-0.0083
300.0,0.0807
300.25,0.0331
300.5,0.0272
300.75,0.0025
301.0,0.0145
301.25,0.12
301.5,-0.0007
301.75,-0.0093
302.0,-0.0116
302.25,0.1307
302.5,-0.0248
302.75,0.04
303.0,-0.0
303.25,0.005
303.5,0.014
303.75,0.1418
304.0,0.0126
304.25,0.0062
304.5,-0.0173
304.75,0.0216
305.0,0.1208
305.25,-0.0208
305.5,-0.0082
305.75,-0.021
306.0,0.1117
306.25,0.0422
306.5,0.0653
306.75,0.0169
307.0,-0.0029
307.25,-0.004
307.5,-0.0468
307.75,0.0159
308.0,-0.0349
308.25,-0.0018
308.5,0.0346
308.75,0.0063
309.0,0.074
309.25,0.0
309.5,-0.0033
309.75,0.0522
310.0,0.1522
310.25,-0.0015
310.5,0.0078
310.75,-0.0126
311.0,-0.1337
311.25,0.0167
311.5,-0.0003
311.75,0.0125
312.0,0.1443
312.25,0.1474
312.5,0.0138
312.75,0.0914
313.0,-0.0165
313.25,0.0312
313.5,-0.0133
313.75,0.0302
314.0,0.0085
314.25,0.0258
314.5,-0.0021
314.75,0.0755
315.0,0.0154
315.25,-0.0062
315.5,0.0086
315.75,0.0103
316.0,0.0083
316.25,0.0116
316.5,-0.0192
316.75,0.0656
317.0,0.1272
317.25,-0.0255
317.5,0.0148
317.75,0.0087
318.0,-0.014
318.25,0.0467
318.5,0.0484
318.75,0.015
319.0,0.0022
319.25,0.4646
319.5,-0.0074
319.75,0.0029
320.0,-0.0214
320.25,-0.0101
320.5,0.0252
320.75,0.0891
321.0,-0.0157
321.25,0.0818
321.5,0.1479
321.75,0.0891
322.0,-0.0083
322.25,-0.0055
322.5,-0.0122
322.75,0.0286
323.0,0.1209
323.25,0.0222
323.5,0.0014
323.75,0.0105
324.0,0.1305
324.25,0.7653
324.5,-0.0017
324.75,-0.0025
325.0,-0.0166
325.25,-0.0094
325.5,0.0149
325.75,-0.1298
326.0,-0.0064
326.25,-0.0023
326.5,0.0127
326.75,0.0028
327.0,0.013
327.25,-0.0099
327.5,0.0096
327.75,0.0162
328.0,0.0707
328.25,-0.0334
328.5,0.0706
328.75,0.1466
329.0,0.0084
329.25,0.0062
329.5,-0.0155
329.75,-0.0121
330.0,0.0006
330.25,0.0582
330.5,0.0407
330.75,0.0287
331.0,0.0782
331.25,-0.0224
331.5,-0.0947
331.75,0.1476
332.0,0.0057
332.25,-0.0026
332.5,0.0396
332.75,0.1257
333.0,0.1425
333.25,0.7525
333.5,0.0997
333.75,-0.0273
334.0,-0.0242
334.25,0.0228
334.5,0.0848
334.75,0.0729
335.0,-0.0432
335.25,0.0031
335.5,-0.0011
335.75,-0.0057
336.0,0.7971
336.25,-0.0202
336.5,0.0009
336.75,-0.0026
337.0,-0.0064
337.25,0.0197
337.5,-0.011
337.75,0.4583
338.0,0.0064
338.25,0.0044
338.5,0.01
338.75,0.0014
339.0,0.1323
339.25,0.0025
339.5,0.0104
339.75,0.0006
340.0,-0.1106
340.25,0.0069
340.5,0.1506
340.75,-0.0002
341.0,0.0231
341.25,-0.0091
341.5,0.0969
341.75,0.0158
342.0,-0.0097
342.25,0.0077
342.5,0.0515
342.75,0.0145
343.0,-0.0041
343.25,0.0045
343.5,0.0003
343.75,-0.0029
344.0,-0.0045
344.25,0.0403
344.5,-0.0206
344.75,0.0261
345.0,0.1578
345.25,0.4032
345.5,0.0067
345.75,0.0139
346.0,-0.0127
346.25,0.0099
346.5,0.0133
346.75,-0.0266
347.0,0.0048
347.25,0.0084
347.5,-0.0143
347.75,0.062
348.0,-0.0035
348.25,0.1307
348.5,-0.0258
348.75,0.7629
349.0,-0.0079
349.25,-0.012
349.5,0.1349
349.75,-0.0016
350.0,-0.0156
350.25,0.0161
350.5,0.1151
350.75,0.0092
351.0,0.0516
351.25,-0.0044
351.5,0.0148
351.75,-0.0749
352.0,-0.0073
352.25,-0.0181
352.5,-0.0029
352.75,0.0529
353.0,0.0089
353.25,-0.0165
353.5,-0.0051
353.75,0.1572
354.0,0.0592
354.25,0.0392
354.5,0.4187
354.75,0.0018
355.0,-0.0116
355.25,-0.0088
355.5,0.0675
355.75,-0.0079
356.0,0.0656
356.25,0.0485
356.5,0.0714
356.75,0.0138
357.0,0.1204
357.25,0.0699
357.5,0.0808
357.75,-0.0092
358.0,0.0149
358.25,-0.0034
358.5,0.0227
358.75,0.0
359.0,-0.0138
359.25,-0.0247
359.5,-0.0089
359.75,0.8016
360.0,0.0056
360.25,0.7715
360.5,0.0696
360.75,-0.009
361.0,0.0026
361.25,-0.0083
361.5,0.0898
361.75,0.0268
362.0,0.0348
362.25,0.0755
362.5,-0.0114
362.75,0.1233
363.0,-0.0039
363.25,0.1592
363.5,0.0036
363.75,-0.0016
364.0,-0.0177
364.25,0.0338
364.5,0.0048
364.75,0.0137
365.0,-0.0081
365.25,-0.0871
365.5,0.0047
365.75,-0.0032
366.0,-0.0015
366.25,0.0021
366.5,-0.0043
366.75,0.0569
367.0,0.3129
367.25,0.0985
367.5,-0.0282
367.75,-0.007
368.0,0.0666
368.25,0.0025
368.5,-0.0055
368.75,0.0678
369.0,-0.0283
369.25,-0.0023
369.5,0.0599
369.75,0.1417
370.0,0.0843
370.25,0.0113
370.5,0.0102
370.75,0.0089
371.0,0.051
371.25,0.0084
371.5,0.7267
371.75,-0.0046
372.0,0.0145
372.25,-0.0039
372.5,-0.0172
372.75,-0.0078
373.0,-0.0278
373.25,0.0059
373.5,0.055
373.75,0.1503
374.0,0.3509
374.25,-0.0
374.5,0.1496
374.75,0.4559
375.0,0.0034
375.25,0.1526
375.5,0.0779
375.75,0.0153
376.0,0.0762
376.25,-0.0956
376.5,0.0026
376.75,0.0121
377.0,0.0135
377.25,0.0108
