time,ecg
133.5,-0.0007
133.75,0.0628
134.0,0.0164
134.25,0.0612
134.5,-0.0019
134.75,-0.0065
135.0,0.1226
135.25,0.0254
135.5,-0.0805
135.75,-0.0169
136.0,0.0965
136.25,-0.0002
136.5,0.5757
136.75,0.0025
137.0,0.0006
137.25,-0.0224
137.5,-0.0071
137.75,0.0187
138.0,0.0351
138.25,-0.0051
138.5,-0.0059
138.75,0.0011
139.0,0.7606
139.25,0.0029
139.5,0.0208
139.75,-0.0126
140.0,0.0858
140.25,0.0008
140.5,0.1403
140.75,-0.0021
141.0,0.1407
141.25,0.1559
141.5,0.0756
141.75,-0.0064
142.0,0.153
142.25,0.0111
142.5,-0.0023
142.75,0.0373
143.0,-0.0038
143.25,0.01
143.5,0.0073
143.75,0.005
144.0,-0.0112
144.25,0.0809
144.5,-0.01
144.75,-0.0086
145.0,0.0075
145.25,0.0139
145.5,0.1066
145.75,0.0418
146.0,0.1168
146.25,-0.0026
146.5,0.0428
146.75,-0.0014
147.0,0.0214
147.25,-0.0033
147.5,0.0126
147.75,-0.0004
148.0,0.1529
148.25,-0.0044
148.5,-0.0102
148.75,0.013
149.0,0.0623
149.25,-0.1062
149.5,-0.0041
149.75,0.0304
150.0,-0.0003
150.25,0.0167
150.5,-0.0086
150.75,0.0156
151.0,0.0051
151.25,-0.0047
151.5,-0.0059
151.75,0.0001
152.0,0.8072
152.25,0.0736
152.5,0.1262
152.75,0.102
153.0,-0.0063
153.25,0.0865
153.5,-0.0352
153.75,0.0943
154.0,0.0009
154.25,0.0886
154.5,-0.0009
154.75,0.0335
155.0,0.0422
155.25,0.0903
155.5,0.0317
155.75,0.0017
156.0,0.0233
156.25,0.1264
156.5,0.1452
156.75,0.7621
157.0,-0.0053
157.25,0.0016
157.5,0.0151
157.75,0.0431
158.0,-0.0262
158.25,-0.0092
158.5,0.021
158.75,0.0871
159.0,0.1086
159.25,0.0958
159.5,0.0243
159.75,-0.011
160.0,-0.0076
160.25,0.1153
160.5,0.0119
160.75,0.0274
161.0,0.0176
161.25,0.0653
161.5,-0.023
161.75,0.7147
162.0,0.0727
162.25,0.0202
162.5,0.0114
162.75,-0.0023
163.0,0.6076
163.25,0.0033
163.5,-0.0035
163.75,0.0503
164.0,-0.0208
164.25,0.0782
164.5,-0.0106
164.75,-0.0088
165.0,0.1254
165.25,-0.0032
165.5,0.0081
165.75,-0.0132
166.0,0.0061
166.25,0.2592
166.5,0.006
166.75,0.097
167.0,0.1
167.25,0.7723
167.5,0.075
167.75,0.0067
168.0,-0.0036
168.25,0.1475
168.5,0.064
168.75,0.0141
169.0,-0.0151
169.25,0.044
169.5,0.0205
169.75,0.1272
170.0,0.0111
170.25,-0.0009
170.5,0.0147
170.75,-0.0202
171.0,0.0174
171.25,-0.0108
171.5,0.0644
171.75,0.0239
172.0,0.0798
172.25,-0.0224
172.5,0.0048
172.75,-0.0093
173.0,-0.0026
173.25,0.1116
173.5,-0.1153
173.75,0.147
174.0,0.1278
174.25,0.1451
174.5,0.0204
174.75,-0.0207
175.0,0.0657
175.25,-0.0262
175.5,0.0094
175.75,0.0077
176.0,0.1515
176.25,-0.0189
176.5,0.0864
176.75,0.0017
177.0,0.0158
177.25,0.0374
177.5,-0.0008
177.75,-0.0066
178.0,0.006
178.25,-0.0007
178.5,-0.0139
178.75,0.5321
179.0,0.1415
179.25,0.0237
179.5,0.0337
179.75,0.0111
180.0,0.0109
180.25,0.065
180.5,-0.0002
180.75,0.0742
181.0,0.0994
181.25,-0.0054
181.5,0.0604
181.75,0.0171
182.0,-0.0085
182.25,0.0023
182.5,-0.003
182.75,0.7166
183.0,0.1035
183.25,0.1665
183.5,0.0347
183.75,0.021
184.0,0.005
184.25,0.1159
184.5,-0.0031
184.75,0.0163
185.0,0.0088
185.25,0.005
185.5,0.0058
185.75,0.0006
186.0,0.0136
186.25,-0.0397
186.5,0.0041
186.75,0.021
187.0,-0.0023
187.25,0.09
187.5,0.0036
187.75,0.1064
188.0,0.0828
188.25,0.0599
188.5,0.1254
188.75,0.0777
189.0,0.0949
189.25,0.0583
189.5,0.0155
189.75,-0.0043
190.0,0.0118
190.25,0.0746
190.5,0.0098
190.75,-0.0108
191.0,0.0175
191.25,0.1346
191.5,0.0051
191.75,0.1181
192.0,-0.0109
192.25,0.0001
192.5,-0.0144
192.75,0.0067
193.0,0.0012
193.25,-0.0262
193.5,-0.0064
193.75,0.0062
194.0,-0.0116
194.25,-0.0138
194.5,-0.0085
194.75,0.0025
195.0,-0.0137
195.25,0.7915
195.5,0.0119
195.75,0.03
196.0,0.4443
196.25,-0.0064
196.5,0.0138
196.75,-0.0236
197.0,0.0792
197.25,0.117
197.5,-0.001
197.75,-0.016
198.0,-0.0076
198.25,0.064
198.5,0.0859
198.75,0.5558
199.0,-0.0027
199.25,-0.0004
199.5,-0.0064
199.75,0.6789
200.0,0.0015
200.25,-0.0065
200.5,-0.0318
200.75,0.1388
201.0,-0.0006
201.25,-0.0196
201.5,-0.0261
201.75,0.0012
202.0,0.1453
202.25,-0.0104
202.5,-0.0384
202.75,0.0706
203.0,-0.0085
203.25,0.001
203.5,0.0697
203.75,0.0237
204.0,0.0073
204.25,-0.0014
204.5,-0.0098
204.75,0.0212
205.0,-0.003
205.25,0.1313
205.5,0.1331
205.75,-0.0086
206.0,-0.0035
206.25,0.0581
206.5,0.029
206.75,-0.0064
207.0,0.0815
207.25,0.0123
207.5,0.1412
207.75,0.6574
208.0,-0.016
208.25,-0.0131
208.5,-0.002
208.75,0.0638
209.0,-0.0037
209.25,0.0577
209.5,0.0184
209.75,-0.0215
210.0,-0.0907
210.25,-0.0201
210.5,0.055
210.75,0.0236
211.0,0.0006
211.25,0.0055
211.5,-0.0015
211.75,-0.004
212.0,0.0074
212.25,-0.003
212.5,-0.0231
212.75,0.1369
213.0,0.1231
213.25,0.1401
213.5,0.0419
213.75,-0.0127
214.0,0.0017
214.25,-0.0127
214.5,0.1356
214.75,0.1152
215.0,0.0088
215.25,0.5036
215.5,-0.0054
215.75,0.0064
216.0,-0.0456
216.25,0.0009
216.5,0.0037
216.75,0.0748
217.0,-0.0187
217.25,-0.003
217.5,0.1456
217.75,0.0003
218.0,0.1447
218.25,0.0055
218.5,-0.003
218.75,0.0184
219.0,0.0643
219.25,0.0263
219.5,0.0611
219.75,-0.005
220.0,0.1485
220.25,0.0115
220.5,0.0078
220.75,0.0869
221.0,0.0211
221.25,0.0654
221.5,-0.0404
221.75,-0.0162
222.0,0.7013
222.25,0.0646
222.5,0.1232
222.75,0.0031
223.0,-0.0026
223.25,0.0187
223.5,0.1197
223.75,-0.0008
224.0,-0.0204
224.25,0.002
224.5,0.0169
224.75,0.019
225.0,0.0081
225.25,-0.0036
225.5,0.0639
225.75,-0.0153
226.0,-0.0097
226.25,0.1645
226.5,0.0233
226.75,-0.0163
227.0,0.0147
227.25,-0.0032
227.5,0.06
227.75,-0.0017
228.0,-0.0009
228.25,0.4927
228.5,0.0097
228.75,0.0589
229.0,0.0797
229.25,0.0271
229.5,-0.0198
229.75,0.05
230.0,0.0061
230.25,0.0194
230.5,0.114
230.75,0.027
231.0,0.0095
231.25,-0.0095
231.5,0.014
231.75,0.107
232.0,0.0059
232.25,-0.0144
232.5,-0.01
232.75,-0.0057
233.0,-0.0013
233.25,0.0146
233.5,-0.0107
233.75,0.1764
234.0,0.0011
234.25,0.1232
234.5,-0.1071
234.75,0.0067
235.0,-0.0055
235.25,-0.0173
235.5,-0.0044
235.75,-0.1059
236.0,0.6319
236.25,0.0112
236.5,0.1425
236.75,0.0906
237.0,0.077
237.25,0.0173
237.5,-0.0074
237.75,0.0545
238.0,0.0054
238.25,-0.0155
238.5,0.0178
238.75,-0.0237
239.0,0.0292
239.25,0.0145
239.5,0.5978
239.75,0.0
240.0,0.5121
240.25,-0.0002
240.5,-0.001
240.75,0.0032
241.0,0.2855
241.25,-0.0151
241.5,0.0695
241.75,0.136
242.0,-0.0048
242.25,0.0085
242.5,-0.0103
242.75,0.0735
243.0,0.0407
243.25,-0.0037
243.5,-0.0001
243.75,0.0024
244.0,-0.0061
244.25,0.0531
244.5,-0.0161
244.75,0.316
245.0,0.0387
245.25,0.0062
245.5,-0.0017
245.75,0.2704
246.0,-0.0232
246.25,0.0742
246.5,-0.0227
246.75,0.0031
247.0,0.0046
247.25,0.0695
247.5,-0.0019
247.75,0.0708
248.0,0.0023
248.25,0.0091
248.5,0.0718
248.75,0.0015
249.0,-0.0157
249.25,0.0118
249.5,-0.0064
249.75,-0.0203
250.0,-0.0012
250.25,-0.0081
250.5,-0.0093
250.75,0.1173
251.0,-0.008
251.25,0.1161
251.5,-0.0076
251.75,0.0369
252.0,0.0104
252.25,0.0053
252.5,0.0018
252.75,0.0022
253.0,0.0535
253.25,0.0274
253.5,-0.0348
253.75,0.002
254.0,0.0944
254.25,0.8004
254.5,0.0721
254.75,0.0085
255.0,-0.004
255.25,0.048
255.5,0.0007
255.75,-0.0149
256.0,-0.0013
256.25,-0.0199
256.5,0.4072
256.75,0.0454
257.0,0.0118
257.25,0.0441
257.5,-0.1219
257.75,-0.0119
258.0,0.5981
258.25,-0.0284
258.5,-0.0006
258.75,0.0099
259.0,-0.111
259.25,-0.0175
259.5,-0.0066
259.75,-0.0234
260.0,0.136
260.25,0.0142
260.5,0.0301
260.75,0.0072
261.0,0.0024
261.25,0.1109
261.5,-0.0241
261.75,0.1462
262.0,0.0078
262.25,0.0243
262.5,-0.0125
262.75,-0.0091
263.0,-0.0071
263.25,0.0096
263.5,0.0059
263.75,0.0082
264.0,0.0735
264.25,0.6871
264.5,0.6417
264.75,0.0596
265.0,0.799
265.25,-0.0134
265.5,0.0067
265.75,-0.0041
266.0,-0.0285
266.25,-0.0186
266.5,0.1377
266.75,-0.0164
267.0,0.1545
267.25,0.0729
267.5,-0.0076
267.75,-0.0392
268.0,0.1268
268.25,0.1526
268.5,0.0026
268.75,0.0198
269.0,0.1654
269.25,0.0035
269.5,0.8
269.75,-0.0068
270.0,-0.1179
270.25,-0.0134
270.5,0.0141
270.75,0.0138
271.0,0.0062
271.25,0.0086
271.5,-0.001
271.75,0.0078
272.0,0.0046
272.25,0.0717
272.5,-0.1243
272.75,0.0196
273.0,0.1572
273.25,-0.025
273.5,0.0751
273.75,0.1478
274.0,-0.0057
274.25,0.0512
274.5,0.097
274.75,-0.0029
275.0,0.6519
275.25,0.0739
275.5,0.0036
275.75,-0.0038
276.0,0.0059
276.25,0.0112
276.5,0.0031
276.75,0.028
277.0,0.0218
277.25,-0.0154
277.5,-0.0203
277.75,0.0015
278.0,0.0025
278.25,0.0074
278.5,0.0006
278.75,-0.0023
279.0,-0.0104
279.25,-0.0111
279.5,0.0661
279.75,0.0045
280.0,0.004
280.25,0.7267
280.5,0.0126
280.75,0.041
281.0,0.1375
281.25,0.0475
281.5,-0.0025
281.75,-0.0043
282.0,0.0706
282.25,-0.0069
282.5,0.0528
282.75,-0.0643
283.0,0.0612
283.25,-0.0035
283.5,0.0048
283.75,0.0619
284.0,0.1082
284.25,0.0935
284.5,0.0145
284.75,0.0829
285.0,-0.1071
285.25,0.0831
285.5,0.1276
285.75,-0.0148
286.0,-0.0005
286.25,-0.0043
286.5,0.0182
286.75,0.0032
287.0,-0.0145
287.25,-0.005
287.5,0.6065
287.75,-0.0007
288.0,0.0137
288.25,0.0201
288.5,-0.0115
288.75,0.0631
289.0,0.118
289.25,-0.0078
289.5,0.0014
289.75,0.0733
290.0,0.0152
290.25,-0.013
290.5,0.0188
290.75,0.0472
291.0,-0.0072
291.25,0.1414
291.5,0.0154
291.75,0.001
292.0,-0.0117
292.25,0.0029
292.5,0.0056
292.75,0.0041
293.0,0.0034
293.25,-0.0113
293.5,0.0842
293.75,-0.0028
294.0,0.0482
294.25,-0.0245
294.5,-0.0079
294.75,0.0754
295.0,-0.0053
295.25,0.0203
295.5,-0.0021
295.75,-0.016
296.0,0.0029
296.25,0.0016
296.5,0.0169
296.75,-0.0065
297.0,0.4199
297.25,-0.0007
297.5,-0.0115
297.75,0.1196
298.0,0.0171
298.25,0.0361
298.5,0.0984
298.75,-0.0085
299.0,0.0096
299.25,0.0098
299.5,0.0031
299.75,0.0244
300.0,-0.0189
300.25,0.0571
300.5,-0.0079
300.75,-0.009
301.0,0.0056
301.25,0.0145
301.5,0.0108
301.75,0.7745
302.0,0.0845
302.25,-0.0192
302.5,0.4874
302.75,-0.0042
303.0,0.0245
303.25,0.0264
303.5,-0.0048
303.75,0.0403
304.0,0.0012
304.25,-0.0032
304.5,0.0107
304.75,0.0667
305.0,0.0343
305.25,0.0067
305.5,0.0024
305.75,-0.04
306.0,-0.01
306.25,0.0472
306.5,0.0017
306.75,-0.0026
307.0,0.1046
307.25,-0.0048
307.5,0.1022
307.75,0.091
308.0,0.0474
308.25,0.012
308.5,-0.1099
308.75,0.0111
309.0,0.0988
309.25,0.0018
309.5,0.1493
309.75,-0.0315
310.0,-0.0103
310.25,0.0678
310.5,0.0181
310.75,0.0844
311.0,0.0165
311.25,0.0152
311.5,0.0767
311.75,0.1514
312.0,0.0063
312.25,0.1564
312.5,-0.0609
312.75,-0.0119
313.0,0.0114
313.25,0.0479
313.5,0.018
313.75,0.0196
314.0,0.0462
314.25,0.0036
314.5,-0.0104
314.75,0.0889
315.0,0.013
315.25,0.0199
315.5,0.1193
315.75,0.0845
316.0,0.0071
316.25,0.0865
316.5,0.0042
316.75,0.0341
317.0,-0.0003
317.25,0.0305
317.5,-0.0039
317.75,-0.0078
318.0,-0.0022
318.25,0.0074
318.5,0.0036
318.75,0.144
319.0,0.0729
319.25,0.1494
319.5,0.0076
319.75,-0.0104
320.0,0.0129
320.25,0.022
320.5,-0.0236
320.75,0.0045
321.0,0.0068
321.25,0.0924
321.5,0.0047
321.75,0.6866
322.0,-0.0098
322.25,0.0103
322.5,0.0013
322.75,-0.0066
323.0,0.0598
323.25,-0.0153
323.5,0.1305
323.75,0.0552
324.0,0.0032
324.25,0.1438
324.5,0.1148
324.75,0.0942
325.0,0.0102
325.25,-0.0075
325.5,-0.0132
325.75,-0.0585
326.0,-0.0006
326.25,0.5167
326.5,0.0105
326.75,0.1227
327.0,-0.0097
327.25,-0.0468
327.5,0.0659
327.75,0.1039
328.0,-0.0011
328.25,-0.0027
328.5,-0.0175
328.75,-0.0088
329.0,0.643
329.25,-0.0045
329.5,0.0106
329.75,-0.103
330.0,0.1002
330.25,0.0357
330.5,0.0094
330.75,0.0635
331.0,0.0249
331.25,-0.071
331.5,0.102
331.75,0.8111
332.0,0.002
332.25,0.7809
332.5,0.0865
332.75,0.0001
333.0,-0.0081
333.25,-0.0077
333.5,-0.0058
333.75,-0.0043
334.0,0.002
334.25,0.0074
334.5,0.0205
334.75,0.0071
335.0,-0.0049
335.25,-0.0041
335.5,-0.0128
335.75,-0.0136
336.0,-0.003
336.25,-0.0036
336.5,-0.0009
336.75,0.0052
337.0,0.0344
337.25,-0.0167
337.5,0.093
337.75,0.01
338.0,-0.0199
338.25,-0.004
338.5,0.0074
338.75,-0.024
339.0,0.0295
339.25,0.0724
339.5,0.019
339.75,-0.0122
340.0,-0.0054
340.25,-0.0055
340.5,-0.0108
340.75,0.0036
341.0,-0.0137
341.25,-0.0109
341.5,-0.0013
341.75,0.0013
342.0,0.067
342.25,-0.0089
342.5,0.0679
342.75,0.1117
343.0,-0.0024
343.25,0.0004
343.5,0.0254
343.75,-0.0132
344.0,0.1181
344.25,0.0386
344.5,-0.0002
344.75,-0.0158
345.0,-0.0075
345.25,-0.0019
345.5,0.0019
345.75,-0.0215
346.0,-0.0013
346.25,0.0036
346.5,0.0229
346.75,0.0164
347.0,0.0632
347.25,0.0644
347.5,0.552
347.75,0.0645
348.0,0.0885
348.25,-0.0128
348.5,0.011
348.75,0.0384
349.0,0.0061
349.25,-0.0084
349.5,0.0789
349.75,0.4081
350.0,-0.0106
350.25,0.0316
350.5,-0.0033
350.75,-0.0139
351.0,0.0509
351.25,0.0035
351.5,0.0054
351.75,-0.0081
352.0,0.1405
352.25,0.1484
352.5,0.0023
352.75,0.3494
353.0,-0.0888
353.25,0.0765
353.5,0.6981
353.75,-0.0008
354.0,0.3843
354.25,0.0067
354.5,-0.0083
354.75,0.0117
355.0,0.115
355.25,-0.0454
355.5,0.0641
355.75,0.0022
356.0,-0.0066
356.25,0.0582
356.5,-0.0064
356.75,-0.014
357.0,0.0333
357.25,-0.0063
357.5,0.5055
357.75,0.0095
358.0,-0.0132
358.25,0.0808
358.5,0.1333
358.75,0.082
359.0,0.0119
359.25,0.0615
359.5,0.1244
359.75,0.048
360.0,0.0035
360.25,-0.0122
360.5,-0.0117
360.75,0.6503
361.0,0.7304
361.25,-0.0163
361.5,0.7526
361.75,0.0535
362.0,0.0153
362.25,-0.0154
362.5,0.0035
362.75,0.0145
363.0,-0.006
363.25,-0.0411
363.5,0.1226
363.75,0.0246
364.0,-0.0136
364.25,0.3767
364.5,-0.1483
364.75,-0.0076
365.0,0.0742
365.25,-0.0348
365.5,0.0613
365.75,0.0934
366.0,0.0386
366.25,0.0275
366.5,-0.0003
366.75,-0.0741
367.0,0.1106
367.25,0.0748
367.5,-0.1075
367.75,0.0202
368.0,0.0716
368.25,0.0075
368.5,-0.012
368.75,-0.0661
369.0,0.0013
369.25,-0.0888
369.5,0.032
369.75,0.0156
370.0,0.0193
370.25,0.005
370.5,0.0071
370.75,-0.0041
371.0,0.0382
371.25,-0.0047
371.5,-0.0338
371.75,-0.0052
372.0,0.0101
372.25,0.0003
372.5,0.0574
372.75,0.0112
373.0,0.0096
373.25,-0.0026
373.5,0.1076
373.75,0.8016
374.0,0.0069
374.25,0.1562
374.5,0.0944
374.75,-0.004
375.0,-0.0242
375.25,-0.0115
375.5,0.0108
375.75,0.3192
376.0,-0.0097
376.25,0.0331
376.5,-0.0183
376.75,-0.0061
377.0,0.5013
377.25,-0.0097
377.5,-0.0254
377.75,-0.0049
378.0,0.039
