time,ecg
0.7056,0.0223
0.7083,0.0332
0.7111,0.0167
0.7139,0.0183
0.7167,0.0108
0.7194,0.0145
0.7222,-0.0084
0.725,0.0006
0.7278,0.0093
0.7306,-0.0214
0.7333,-0.0153
0.7361,0.0035
0.7389,0.0094
0.7417,0.0084
0.7444,0.0047
0.7472,-0.0256
0.75,0.0141
0.7528,-0.0042
0.7556,0.0062
0.7583,0.0174
0.7611,0.0035
0.7639,0.0013
0.7667,0.0109
0.7694,-0.002
0.7722,0.0063
0.775,0.0002
0.7778,0.0089
0.7806,0.007
0.7833,0.0071
0.7861,-0.0024
0.7889,-0.0027
0.7917,0.0244
0.7944,0.0004
0.7972,0.0171
0.8,-0.0047
0.8028,-0.0253
0.8056,-0.0054
0.8083,-0.0172
0.8111,0.011
0.8139,-0.0005
0.8167,0.0011
0.8194,0.0073
0.8222,0.0062
0.825,-0.0089
0.8278,0.0065
0.8306,-0.0059
0.8333,-0.0033
0.8361,0.0029
0.8389,0.0023
0.8417,0.0
0.8444,-0.0184
0.8472,0.0021
0.85,-0.0216
0.8528,0.0008
0.8556,-0.0044
0.8583,-0.0033
0.8611,-0.0057
0.8639,-0.0145
0.8667,-0.0059
0.8694,-0.0168
0.8722,-0.0003
0.875,-0.0091
0.8778,-0.007
0.8806,0.0147
0.8833,-0.0153
0.8861,0.0007
0.8889,0.0006
0.8917,0.0001
0.8944,0.008
0.8972,0.0089
0.9,0.0022
0.9028,0.0024
0.9056,-0.0061
0.9083,0.0043
0.9111,-0.0017
0.9139,0.0044
0.9167,-0.0121
0.9194,0.0139
0.9222,0.004
0.925,-0.0052
0.9278,0.0062
0.9306,0.0016
0.9333,-0.0075
0.9361,-0.0033
0.9389,0.015
0.9417,-0.0072
0.9444,-0.0096
0.9472,0.0115
0.95,-0.0147
0.9528,0.0034
0.9556,0.0132
0.9583,0.0155
0.9611,-0.02
0.9639,0.005
0.9667,0.0108
0.9694,-0.0011
0.9722,0.0022
0.975,0.0015
0.9778,0.0095
0.9806,0.003
0.9833,-0.0041
0.9861,0.0011
0.9889,-0.0123
0.9917,-0.0054
0.9944,0.0168
0.9972,0.0092
1.0,-0.0068
1.0028,0.0221
1.0056,-0.0048
1.0083,-0.0084
1.0111,-0.0132
1.0139,-0.0022
1.0167,-0.0131
1.0194,0.0017
1.0222,0.001
1.025,0.0159
1.0278,-0.0214
1.0306,-0.0083
1.0333,-0.0031
1.0361,0.0207
1.0389,0.0099
1.0417,-0.0093
1.0444,-0.0008
1.0472,-0.0032
1.05,0.01
1.0528,0.0026
1.0556,-0.0051
1.0583,-0.005
1.0611,-0.0134
1.0639,-0.0087
1.0667,-0.0094
1.0694,0.0046
1.0722,0.0039
1.075,-0.0124
1.0778,-0.0282
1.0806,0.0057
1.0833,-0.0053
1.0861,0.0079
1.0889,-0.0083
1.0917,0.0037
1.0944,0.0102
1.0972,-0.0022
1.1,-0.006
1.1028,0.0156
1.1056,-0.0078
1.1083,0.0107
1.1111,0.0085
1.1139,-0.0246
1.1167,-0.0054
1.1194,0.0103
1.1222,0.0232
1.125,0.0202
1.1278,0.0225
1.1306,0.0178
1.1333,0.0333
1.1361,0.0333
1.1389,0.0361
1.1417,0.0473
1.1444,0.0431
1.1472,0.0578
1.15,0.0613
1.1528,0.0547
1.1556,0.0573
1.1583,0.0738
1.1611,0.0764
1.1639,0.0857
1.1667,0.0818
1.1694,0.0822
1.1722,0.0846
1.175,0.0797
1.1778,0.0772
1.1806,0.0867
1.1833,0.0942
1.1861,0.0734
1.1889,0.1036
1.1917,0.0699
1.1944,0.0883
1.1972,0.0776
1.2,0.0699
1.2028,0.0787
1.2056,0.0809
1.2083,0.0808
1.2111,0.0852
1.2139,0.0659
1.2167,0.0814
1.2194,0.058
1.2222,0.0799
1.225,0.0584
1.2278,0.0464
1.2306,0.0452
1.2333,0.0532
1.2361,0.0521
1.2389,0.0356
1.2417,0.0252
1.2444,0.0259
1.2472,0.0352
1.25,0.0278
1.2528,0.0181
1.2556,0.0197
1.2583,0.0104
1.2611,0.0048
1.2639,0.0107
1.2667,0.0033
1.2694,-0.0066
1.2722,-0.0135
1.275,0.0094
1.2778,-0.0091
1.2806,-0.0151
1.2833,-0.0111
1.2861,0.0025
1.2889,-0.0042
1.2917,-0.0009
1.2944,0.0177
1.2972,-0.0094
1.3,0.0241
1.3028,0.0156
1.3056,-0.021
1.3083,0.0126
1.3111,-0.0053
1.3139,0.0067
1.3167,0.0022
1.3194,0.0091
1.3222,0.0035
1.325,0.0021
1.3278,-0.0023
1.3306,0.0054
1.3333,-0.0177
1.3361,-0.0299
1.3389,-0.0333
1.3417,-0.0502
1.3444,-0.0456
1.3472,-0.0323
1.35,-0.0297
1.3528,-0.0158
1.3556,0.0931
1.3583,0.1913
1.3611,0.2917
1.3639,0.4135
1.3667,0.4991
1.3694,0.5816
1.3722,0.639
1.375,0.7023
1.3778,0.743
1.3806,0.7609
1.3833,0.7835
1.3861,0.7986
1.3889,0.8053
1.3917,0.7481
1.3944,0.7285
1.3972,0.7013
1.4,0.616
1.4028,0.5448
1.4056,0.4415
1.4083,0.3629
1.4111,0.2811
1.4139,0.1578
1.4167,0.0694
1.4194,0.0045
1.4222,-0.0317
1.425,-0.0407
1.4278,-0.0858
1.4306,-0.0907
1.4333,-0.1073
1.4361,-0.1088
1.4389,-0.1131
1.4417,-0.1224
1.4444,-0.1073
1.4472,-0.114
1.45,-0.0889
1.4528,-0.0624
1.4556,-0.0547
1.4583,-0.0239
1.4611,-0.0134
1.4639,-0.0093
1.4667,-0.0014
1.4694,-0.013
1.4722,-0.0053
1.475,-0.0024
1.4778,-0.0105
1.4806,0.0141
1.4833,-0.0033
1.4861,-0.011
1.4889,0.0092
1.4917,0.0104
1.4944,-0.0064
1.4972,0.0052
1.5,0.0086
1.5028,0.0226
1.5056,0.0055
1.5083,0.002
1.5111,-0.0061
1.5139,-0.0019
1.5167,0.0103
1.5194,0.018
1.5222,-0.0008
1.525,0.0243
1.5278,-0.0037
1.5306,0.0173
1.5333,0.0089
1.5361,0.0044
1.5389,-0.0025
1.5417,0.0079
1.5444,-0.0058
1.5472,-0.0011
1.55,0.0079
1.5528,-0.0028
1.5556,-0.0087
1.5583,-0.0007
1.5611,0.0018
1.5639,-0.0098
1.5667,0.0035
1.5694,-0.0098
1.5722,0.0143
1.575,0.0121
1.5778,0.0186
1.5806,0.0295
1.5833,0.0104
1.5861,0.019
1.5889,0.0526
1.5917,0.0592
1.5944,0.0583
1.5972,0.0527
1.6,0.0483
1.6028,0.0754
1.6056,0.0668
1.6083,0.0631
1.6111,0.0882
1.6139,0.0762
1.6167,0.0978
1.6194,0.0919
1.6222,0.1133
1.625,0.1142
1.6278,0.0989
1.6306,0.1161
1.6333,0.1308
1.6361,0.1282
1.6389,0.1123
1.6417,0.1404
1.6444,0.1387
1.6472,0.1413
1.65,0.1226
1.6528,0.1554
1.6556,0.145
1.6583,0.1402
1.6611,0.1471
1.6639,0.1591
1.6667,0.1694
1.6694,0.137
1.6722,0.168
1.675,0.1488
1.6778,0.1404
1.6806,0.1551
1.6833,0.1564
1.6861,0.1542
1.6889,0.1736
1.6917,0.1493
1.6944,0.1385
1.6972,0.1443
1.7,0.1371
1.7028,0.1402
1.7056,0.1518
1.7083,0.1633
1.7111,0.139
1.7139,0.1278
1.7167,0.1283
1.7194,0.1213
1.7222,0.1142
1.725,0.1203
1.7278,0.1104
1.7306,0.1418
1.7333,0.0989
1.7361,0.0993
1.7389,0.1124
1.7417,0.0926
1.7444,0.0814
1.7472,0.0822
1.75,0.082
1.7528,0.0683
1.7556,0.0733
1.7583,0.061
1.7611,0.0443
1.7639,0.0472
1.7667,0.0455
1.7694,0.0452
1.7722,0.0475
1.775,0.026
1.7778,0.013
1.7806,0.0271
1.7833,0.0193
1.7861,0.002
1.7889,0.0045
1.7917,0.0011
1.7944,-0.0103
1.7972,-0.0133
1.8,-0.0085
1.8028,-0.0004
1.8056,-0.0044
1.8083,-0.0003
1.8111,-0.011
1.8139,-0.0001
1.8167,-0.0005
1.8194,-0.0145
1.8222,0.0006
1.825,-0.0159
1.8278,-0.017
1.8306,0.0054
1.8333,0.016
1.8361,0.0022
1.8389,-0.0227
1.8417,-0.0064
1.8444,-0.0042
1.8472,0.0119
1.85,-0.0054
1.8528,-0.0039
1.8556,0.0013
1.8583,0.0113
1.8611,0.0028
1.8639,0.0059
1.8667,-0.0153
1.8694,0.0181
1.8722,0.0085
1.875,-0.003
1.8778,-0.003
1.8806,0.0016
1.8833,0.0014
1.8861,-0.0122
1.8889,-0.0101
1.8917,-0.0031
1.8944,0.0025
1.8972,-0.0131
1.9,-0.0006
1.9028,-0.0099
1.9056,0.0156
1.9083,-0.0106
1.9111,-0.0127
1.9139,0.0075
1.9167,0.0095
1.9194,-0.0121
1.9222,-0.0155
1.925,0.0017
1.9278,-0.0004
1.9306,-0.0005
1.9333,-0.004
1.9361,0.0093
1.9389,-0.0077
1.9417,0.0014
1.9444,-0.0023
1.9472,0.0108
1.95,0.0045
1.9528,0.002
1.9556,0.0098
1.9583,-0.0032
1.9611,-0.0146
1.9639,-0.0009
1.9667,0.005
1.9694,0.0098
1.9722,0.009
1.975,0.0157
1.9778,0.0184
1.9806,-0.0083
1.9833,-0.0105
1.9861,0.0058
1.9889,0.0167
1.9917,0.0053
1.9944,-0.0126
1.9972,-0.0023
2.0,0.0067
2.0028,-0.0009
2.0056,-0.0123
2.0083,-0.0111
2.0111,-0.0182
2.0139,0.0016
2.0167,-0.0024
2.0194,0.013
2.0222,-0.0264
2.025,-0.0068
2.0278,0.0086
2.0306,-0.0031
2.0333,0.014
2.0361,0.0132
2.0389,-0.0059
2.0417,0.0059
2.0444,-0.0064
2.0472,-0.0099
2.05,-0.0123
2.0528,-0.0108
2.0556,0.0042
2.0583,0.0021
2.0611,0.0014
2.0639,-0.0083
2.0667,0.0207
2.0694,-0.0022
2.0722,-0.0025
2.075,-0.0158
2.0778,0.0112
2.0806,0.0066
2.0833,-0.0002
2.0861,-0.0109
2.0889,-0.0085
2.0917,0.0005
2.0944,-0.0195
2.0972,-0.0093
2.1,-0.0069
2.1028,0.0071
2.1056,0.0067
2.1083,0.0135
2.1111,-0.0042
2.1139,-0.0094
2.1167,-0.0313
2.1194,-0.0166
2.1222,0.0055
2.125,-0.0123
2.1278,0.0005
2.1306,-0.0022
2.1333,-0.0079
2.1361,-0.0093
2.1389,-0.0004
2.1417,-0.0055
2.1444,0.0025
2.1472,0.0056
2.15,-0.015
2.1528,-0.0017
2.1556,-0.0047
2.1583,-0.0005
2.1611,0.0154
2.1639,0.0046
2.1667,0.0046
2.1694,-0.0126
2.1722,-0.0162
2.175,0.0182
2.1778,0.0036
2.1806,0.0097
2.1833,-0.0015
2.1861,-0.0009
2.1889,-0.0015
2.1917,0.0023
2.1944,-0.0051
2.1972,0.007
2.2,-0.0076
2.2028,0.007
2.2056,0.0124
2.2083,0.0128
2.2111,0.014
2.2139,0.0204
2.2167,0.0285
2.2194,0.0207
2.2222,0.0176
2.225,0.0234
2.2278,0.0526
2.2306,0.0275
2.2333,0.0483
2.2361,0.0411
2.2389,0.0614
2.2417,0.0554
2.2444,0.081
2.2472,0.0576
2.25,0.0785
2.2528,0.0551
2.2556,0.0636
2.2583,0.056
2.2611,0.0695
2.2639,0.0672
2.2667,0.0981
2.2694,0.0725
2.2722,0.0882
2.275,0.0918
2.2778,0.0722
2.2806,0.0767
2.2833,0.0905
2.2861,0.0797
2.2889,0.087
2.2917,0.0913
2.2944,0.0927
2.2972,0.0888
2.3,0.0749
2.3028,0.0603
2.3056,0.0622
2.3083,0.0718
2.3111,0.0685
2.3139,0.0483
2.3167,0.0324
2.3194,0.0579
2.3222,0.0407
2.325,0.0449
2.3278,0.0218
2.3306,0.041
2.3333,0.0357
2.3361,0.0115
2.3389,0.0181
2.3417,0.0169
2.3444,-0.0008
2.3472,-0.0036
2.35,-0.0012
2.3528,0.0117
2.3556,-0.0038
2.3583,0.0146
2.3611,-0.007
2.3639,-0.0058
2.3667,0.0212
2.3694,0.0143
2.3722,0.0116
2.375,0.0121
2.3778,-0.0015
2.3806,0.0001
2.3833,-0.0061
2.3861,0.0054
2.3889,-0.0075
2.3917,0.0064
2.3944,-0.005
2.3972,-0.0123
2.4,0.0012
2.4028,-0.015
2.4056,-0.0009
2.4083,0.0274
2.4111,0.0252
2.4139,0.022
2.4167,-0.0159
2.4194,-0.0178
2.4222,-0.04
2.425,-0.0435
2.4278,-0.0317
2.4306,-0.0286
2.4333,-0.0252
2.4361,-0.0131
2.4389,0.0334
2.4417,0.1637
2.4444,0.2685
2.4472,0.365
2.45,0.4499
2.4528,0.5282
2.4556,0.5877
2.4583,0.6687
2.4611,0.7477
2.4639,0.7721
2.4667,0.7759
2.4694,0.7916
2.4722,0.806
2.475,0.7615
2.4778,0.7387
2.4806,0.7133
2.4833,0.6198
2.4861,0.5884
2.4889,0.4672
2.4917,0.377
2.4944,0.2798
2.4972,0.1709
2.5,0.0796
2.5028,0.004
2.5056,-0.0235
2.5083,-0.0747
2.5111,-0.0549
2.5139,-0.1089
2.5167,-0.1109
2.5194,-0.111
2.5222,-0.1286
2.525,-0.1135
2.5278,-0.1214
2.5306,-0.107
2.5333,-0.0663
2.5361,-0.0679
2.5389,-0.0578
2.5417,-0.0301
2.5444,0.0031
2.5472,-0.009
2.55,0.0073
2.5528,0.0061
2.5556,-0.005
2.5583,0.0047
2.5611,0.0269
2.5639,0.0008
2.5667,-0.0018
2.5694,-0.0007
2.5722,0.0179
2.575,-0.0308
2.5778,-0.0105
2.5806,-0.0152
2.5833,0.0032
2.5861,-0.0167
2.5889,0.0036
2.5917,0.0098
2.5944,-0.0022
2.5972,0.0045
2.6,0.0154
2.6028,-0.0041
2.6056,0.0157
2.6083,-0.0146
2.6111,-0.0065
2.6139,-0.003
2.6167,0.0076
2.6194,0.0109
2.6222,-0.0124
2.625,0.0033
2.6278,-0.0028
2.6306,-0.0054
2.6333,0.0065
2.6361,0.0038
2.6389,0.0056
2.6417,0.0026
2.6444,-0.0084
2.6472,0.0057
2.65,0.0053
2.6528,-0.0087
2.6556,-0.0021
2.6583,0.009
2.6611,0.0201
2.6639,0.0349
2.6667,0.0268
2.6694,0.021
2.6722,0.0591
2.675,0.0464
2.6778,0.0574
2.6806,0.057
2.6833,0.0628
2.6861,0.0418
2.6889,0.0835
2.6917,0.0941
2.6944,0.0674
2.6972,0.0846
2.7,0.1103
2.7028,0.076
2.7056,0.1153
2.7083,0.1179
2.7111,0.119
2.7139,0.1237
2.7167,0.1311
2.7194,0.1438
2.7222,0.1335
2.725,0.12
2.7278,0.1382
2.7306,0.1409
2.7333,0.1452
2.7361,0.1392
2.7389,0.149
2.7417,0.1275
2.7444,0.1441
2.7472,0.1631
2.75,0.1263
2.7528,0.1429
2.7556,0.1629
2.7583,0.1438
2.7611,0.1518
2.7639,0.1418
2.7667,0.1381
2.7694,0.1396
2.7722,0.1428
2.775,0.1308
2.7778,0.1405
2.7806,0.1434
2.7833,0.1345
2.7861,0.1197
2.7889,0.1438
2.7917,0.131
2.7944,0.147
2.7972,0.1174
2.8,0.1245
2.8028,0.0986
2.8056,0.1369
2.8083,0.1253
2.8111,0.1073
2.8139,0.1049
2.8167,0.0888
2.8194,0.1063
2.8222,0.0984
2.825,0.0964
2.8278,0.0647
2.8306,0.0651
2.8333,0.0651
2.8361,0.0658
2.8389,0.0601
2.8417,0.0613
2.8444,0.0625
2.8472,0.0366
2.85,0.0209
2.8528,0.0217
2.8556,0.0192
2.8583,0.0116
2.8611,0.0109
2.8639,0.0097
2.8667,0.0023
2.8694,0.0102
2.8722,-0.019
2.875,-0.0129
2.8778,0.0042
2.8806,0.0038
2.8833,-0.0099
2.8861,0.0069
2.8889,0.0113
2.8917,0.0132
2.8944,0.0045
2.8972,-0.0202
2.9,0.0043
2.9028,0.015
2.9056,-0.0029
2.9083,0.0019
2.9111,-0.014
2.9139,0.008
2.9167,0.0115
2.9194,0.0072
2.9222,0.0081
2.925,-0.0023
2.9278,0.0193
2.9306,-0.0083
2.9333,-0.0084
2.9361,0.0038
2.9389,0.0041
2.9417,0.0168
2.9444,0.0059
2.9472,-0.0087
2.95,-0.0012
2.9528,-0.0051
2.9556,0.0061
2.9583,0.0012
2.9611,-0.0126
2.9639,0.0072
2.9667,0.0031
2.9694,0.0041
2.9722,0.0032
2.975,-0.005
2.9778,0.0054
2.9806,-0.0093
2.9833,-0.0044
2.9861,0.0078
2.9889,-0.0089
2.9917,0.0001
2.9944,-0.0048
2.9972,0.0007
3.0,-0.0118
3.0028,-0.0104
3.0056,-0.0046
3.0083,-0.0164
3.0111,-0.0126
3.0139,0.0094
3.0167,-0.0071
3.0194,-0.0015
3.0222,0.0038
3.025,0.0113
3.0278,-0.0076
3.0306,0.0043
3.0333,0.0003
3.0361,0.0002
3.0389,-0.0136
3.0417,-0.0227
3.0444,-0.0053
3.0472,0.0093
3.05,0.0121
3.0528,-0.0016
3.0556,0.0175
3.0583,-0.0024
3.0611,0.008
3.0639,0.005
3.0667,0.0142
3.0694,-0.0077
3.0722,0.0174
3.075,0.0034
3.0778,-0.0092
3.0806,-0.0004
3.0833,0.0108
3.0861,0.0013
3.0889,-0.0312
3.0917,-0.0011
3.0944,0.001
3.0972,-0.0135
3.1,0.0054
3.1028,-0.0007
3.1056,0.0148
3.1083,0.0002
3.1111,-0.015
3.1139,-0.0062
3.1167,-0.0076
3.1194,-0.0013
3.1222,-0.0035
3.125,0.0073
3.1278,-0.0143
3.1306,-0.0136
3.1333,0.0012
3.1361,0.0127
3.1389,-0.0052
3.1417,-0.0141
3.1444,-0.0039
3.1472,0.0107
3.15,-0.0001
3.1528,-0.0093
3.1556,0.0046
3.1583,-0.0001
3.1611,0.0096
3.1639,0.0081
3.1667,-0.005
3.1694,-0.0042
3.1722,-0.0144
3.175,-0.0011
3.1778,0.0031
3.1806,0.0015
3.1833,-0.0002
3.1861,-0.0013
3.1889,0.0098
3.1917,-0.0006
3.1944,0.0084
3.1972,0.0064
3.2,-0.0167
3.2028,0.001
3.2056,0.0101
3.2083,0.0134
3.2111,-0.0038
3.2139,-0.0055
3.2167,-0.0004
3.2194,-0.0022
3.2222,-0.0047
3.225,0.0166
3.2278,-0.0122
3.2306,-0.0116
3.2333,-0.0075
3.2361,0.0136
3.2389,-0.0081
3.2417,0.0123
3.2444,0.0024
3.2472,-0.0021
3.25,-0.0048
3.2528,0.0099
3.2556,0.008
3.2583,0.0006
3.2611,0.0134
3.2639,0.0179
3.2667,0.0157
3.2694,-0.0033
3.2722,0.0146
3.275,-0.0042
3.2778,-0.0002
3.2806,0.0026
3.2833,-0.0061
3.2861,0.001
3.2889,0.0122
3.2917,0.0205
3.2944,0.0206
3.2972,0.029
3.3,0.0333
3.3028,0.0312
3.3056,0.0185
3.3083,0.0382
3.3111,0.0276
3.3139,0.0364
3.3167,0.0472
3.3194,0.0597
3.3222,0.047
3.325,0.0379
3.3278,0.0546
3.3306,0.054
3.3333,0.0612
3.3361,0.0715
3.3389,0.0772
3.3417,0.0677
3.3444,0.0553
3.3472,0.069
3.35,0.063
3.3528,0.0655
3.3556,0.084
3.3583,0.0657
3.3611,0.0664
3.3639,0.0768
3.3667,0.0857
3.3694,0.0727
3.3722,0.0767
3.375,0.0954
3.3778,0.0925
3.3806,0.0642
3.3833,0.085
3.3861,0.078
3.3889,0.0707
3.3917,0.0769
3.3944,0.0788
3.3972,0.0582
3.4,0.0538
3.4028,0.0617
3.4056,0.0396
3.4083,0.0631
3.4111,0.0666
3.4139,0.0454
3.4167,0.0325
3.4194,0.0347
3.4222,0.0607
3.425,0.0288
3.4278,0.0365
3.4306,0.0138
3.4333,0.0246
3.4361,0.0189
3.4389,0.0313
3.4417,0.0136
3.4444,0.0153
3.4472,0.0018
3.45,-0.0022
3.4528,-0.0064
3.4556,-0.0002
3.4583,0.0062
3.4611,0.0045
3.4639,0.0118
3.4667,0.0128
3.4694,-0.0219
3.4722,-0.0015
3.475,-0.0079
3.4778,0.0062
3.4806,0.0056
3.4833,-0.0173
3.4861,0.0118
3.4889,-0.0121
3.4917,-0.0091
3.4944,-0.001
3.4972,0.0106
3.5,0.0044
3.5028,-0.0001
3.5056,-0.0067
3.5083,0.0151
3.5111,-0.0074
3.5139,0.0186
3.5167,0.0096
3.5194,-0.0109
3.5222,-0.0054
3.525,-0.0177
3.5278,-0.0261
3.5306,-0.0435
3.5333,-0.038
3.5361,-0.0363
3.5389,-0.0278
3.5417,-0.0335
3.5444,0.0024
3.5472,0.0837
3.55,0.1695
3.5528,0.2548
3.5556,0.3509
3.5583,0.4452
3.5611,0.5154
3.5639,0.5976
3.5667,0.6556
3.5694,0.7018
3.5722,0.7292
3.575,0.7768
3.5778,0.8132
3.5806,0.8082
3.5833,0.7901
3.5861,0.7802
3.5889,0.735
3.5917,0.7091
3.5944,0.6534
3.5972,0.6052
3.6,0.547
3.6028,0.4508
3.6056,0.3671
3.6083,0.2844
3.6111,0.19
3.6139,0.0813
3.6167,-0.005
3.6194,-0.0083
3.6222,-0.022
3.625,-0.0789
3.6278,-0.0708
3.6306,-0.0979
3.6333,-0.116
3.6361,-0.1191
3.6389,-0.1212
3.6417,-0.1301
3.6444,-0.1096
3.6472,-0.105
3.65,-0.0797
3.6528,-0.0887
3.6556,-0.054
3.6583,-0.0424
3.6611,-0.0113
3.6639,-0.0004
3.6667,-0.0046
3.6694,-0.0017
3.6722,-0.0012
3.675,-0.0024
3.6778,-0.0089
3.6806,0.0231
3.6833,-0.0082
3.6861,0.0071
3.6889,-0.0068
3.6917,-0.0169
3.6944,-0.0087
3.6972,0.0206
3.7,-0.0011
3.7028,0.008
3.7056,0.0123
3.7083,-0.0091
3.7111,-0.0159
3.7139,0.0078
3.7167,0.0141
3.7194,-0.0019
3.7222,-0.0147
3.725,-0.0055
3.7278,0.0077
3.7306,-0.0194
3.7333,-0.0033
3.7361,-0.0107
3.7389,-0.0109
3.7417,-0.0078
3.7444,-0.0131
3.7472,-0.0083
3.75,-0.0061
3.7528,0.0074
3.7556,-0.0117
3.7583,-0.009
3.7611,0.0098
3.7639,-0.0041
3.7667,-0.0072
3.7694,-0.0096
3.7722,-0.001
3.775,-0.0024
3.7778,-0.0014
3.7806,0.0066
3.7833,0.0098
3.7861,0.016
3.7889,0.0259
3.7917,0.0121
3.7944,0.0219
3.7972,0.0368
3.8,0.0348
3.8028,0.0407
3.8056,0.0416
3.8083,0.0499
3.8111,0.0662
3.8139,0.0581
3.8167,0.0642
3.8194,0.0727
3.8222,0.0676
3.825,0.0706
3.8278,0.0679
