time,ecg
143.75,-0.0117
144.0,0.0143
144.25,0.318
144.5,0.0312
144.75,0.0623
145.0,0.1586
145.25,0.1358
145.5,0.0019
145.75,-0.0092
146.0,0.02
146.25,0.0043
146.5,-0.0102
146.75,-0.0288
147.0,-0.0049
147.25,0.1663
147.5,-0.0192
147.75,-0.0106
148.0,0.145
148.25,-0.1241
148.5,0.2172
148.75,-0.0278
149.0,-0.0098
149.25,0.0177
149.5,-0.0369
149.75,-0.0002
150.0,0.0026
150.25,-0.0062
150.5,0.001
150.75,0.2331
151.0,0.0023
151.25,-0.1066
151.5,0.1248
151.75,0.0305
152.0,0.1356
152.25,-0.0251
152.5,0.0965
152.75,0.0274
153.0,0.0972
153.25,0.0128
153.5,-0.0078
153.75,-0.0055
154.0,-0.004
154.25,-0.0121
154.5,-0.0078
154.75,0.0822
155.0,0.0839
155.25,0.0236
155.5,-0.0153
155.75,0.0492
156.0,-0.0026
156.25,-0.0311
156.5,0.1113
156.75,0.0076
157.0,0.1192
157.25,0.1484
157.5,-0.0423
157.75,-0.0161
158.0,-0.0176
158.25,0.5939
158.5,0.1215
158.75,-0.0072
159.0,0.0015
159.25,-0.011
159.5,-0.0232
159.75,0.0556
160.0,0.1322
160.25,0.2986
160.5,0.0329
160.75,0.127
161.0,0.0317
161.25,0.0557
161.5,0.0681
161.75,0.0105
162.0,0.1464
162.25,-0.1367
162.5,0.005
162.75,-0.002
163.0,0.0124
163.25,0.0114
163.5,0.0203
163.75,0.1095
164.0,0.0528
164.25,-0.0328
164.5,0.0283
164.75,0.0179
165.0,-0.009
165.25,0.0048
165.5,-0.0518
165.75,0.0016
166.0,0.0003
166.25,-0.0008
166.5,0.1354
166.75,-0.1036
167.0,-0.0062
167.25,0.0199
167.5,0.004
167.75,0.0091
168.0,-0.006
168.25,-0.0005
168.5,0.6996
168.75,0.1463
169.0,0.0812
169.25,0.0009
169.5,0.0029
169.75,0.0053
170.0,-0.0051
170.25,0.0027
170.5,-0.0013
170.75,0.0128
171.0,0.0093
171.25,-0.0104
171.5,-0.0036
171.75,0.031
172.0,-0.007
172.25,-0.0061
172.5,0.035
172.75,-0.0032
173.0,0.0666
173.25,0.167
173.5,0.0534
173.75,-0.0009
174.0,-0.0285
174.25,0.0965
174.5,0.0601
174.75,0.1466
175.0,0.0025
175.25,-0.0029
175.5,-0.0085
175.75,-0.0976
176.0,0.1104
176.25,-0.0028
176.5,0.2516
176.75,0.1223
177.0,0.0679
177.25,0.1228
177.5,0.0207
177.75,-0.0006
178.0,0.0176
178.25,-0.0164
178.5,0.012
178.75,-0.0041
179.0,0.0567
179.25,-0.0066
179.5,0.0167
179.75,0.0863
180.0,0.0129
180.25,0.0004
180.5,-0.023
180.75,0.6835
181.0,-0.0754
181.25,0.0042
181.5,0.0067
181.75,0.133
182.0,-0.016
182.25,-0.0184
182.5,0.0135
182.75,0.0008
183.0,0.0117
183.25,-0.0016
183.5,0.0208
183.75,0.55
184.0,0.0772
184.25,-0.0991
184.5,0.0008
184.75,0.0099
185.0,-0.0007
185.25,-0.0014
185.5,-0.0583
185.75,0.0904
186.0,-0.0107
186.25,-0.0093
186.5,0.0073
186.75,0.1393
187.0,-0.0939
187.25,-0.0036
187.5,0.2716
187.75,-0.003
188.0,0.0089
188.25,0.0042
188.5,0.0073
188.75,-0.0014
189.0,0.136
189.25,0.0236
189.5,0.0627
189.75,0.0189
190.0,-0.0033
190.25,-0.0012
190.5,0.0678
190.75,0.0357
191.0,0.0864
191.25,0.0091
191.5,-0.0226
191.75,0.0036
192.0,0.1263
192.25,0.0801
192.5,-0.0043
192.75,-0.003
193.0,0.0194
193.25,0.0088
193.5,0.0035
193.75,-0.03
194.0,0.249
194.25,-0.0243
194.5,0.0159
194.75,-0.0025
195.0,0.0001
195.25,0.116
195.5,0.0091
195.75,-0.0066
196.0,-0.0063
196.25,-0.0054
196.5,0.0842
196.75,-0.0217
197.0,-0.0081
197.25,0.1225
197.5,0.012
197.75,0.062
198.0,-0.0159
198.25,0.0122
198.5,0.0118
198.75,0.0666
199.0,0.0624
199.25,-0.012
199.5,0.0032
199.75,0.7938
200.0,-0.0131
200.25,-0.0075
200.5,0.0243
200.75,0.0099
201.0,0.0662
201.25,0.0635
201.5,-0.0027
201.75,0.1042
202.0,0.0074
202.25,0.0077
202.5,0.1396
202.75,0.5034
203.0,0.097
203.25,0.0521
203.5,-0.0016
203.75,0.0063
204.0,0.1225
204.25,0.0195
204.5,-0.0078
204.75,0.0108
205.0,-0.0208
205.25,0.0739
205.5,0.123
205.75,0.3489
206.0,-0.0053
206.25,0.0478
206.5,-0.0101
206.75,0.1364
207.0,0.0596
207.25,-0.0087
207.5,0.1552
207.75,0.1179
208.0,-0.0208
208.25,0.1508
208.5,0.0397
208.75,0.4193
209.0,0.009
209.25,0.0312
209.5,0.0104
209.75,-0.0092
210.0,0.0066
210.25,-0.0043
210.5,-0.0136
210.75,0.1338
211.0,0.1529
211.25,0.0605
211.5,0.0884
211.75,0.0004
212.0,0.0152
212.25,0.0024
212.5,-0.0015
212.75,-0.0244
213.0,-0.002
213.25,0.0534
213.5,0.0032
213.75,-0.0003
214.0,-0.0122
214.25,0.0002
214.5,-0.1022
214.75,0.0273
215.0,0.1296
215.25,-0.0039
215.5,0.0153
215.75,0.2543
216.0,0.1467
216.25,0.2968
216.5,0.0026
216.75,0.068
217.0,0.0311
217.25,-0.092
217.5,-0.0104
217.75,0.0913
218.0,0.0087
218.25,0.0709
218.5,0.1392
218.75,0.0046
219.0,0.0181
219.25,0.0087
219.5,0.1459
219.75,0.1278
220.0,-0.0392
220.25,-0.006
220.5,0.0087
220.75,-0.0441
221.0,-0.1017
221.25,0.0204
221.5,0.0011
221.75,0.1405
222.0,0.0798
222.25,-0.051
222.5,0.145
222.75,-0.004
223.0,0.6704
223.25,-0.0108
223.5,0.0224
223.75,0.0566
224.0,-0.0174
224.25,0.0337
224.5,0.0999
224.75,-0.1078
225.0,0.0169
225.25,0.0116
225.5,0.0059
225.75,0.0864
226.0,0.1237
226.25,0.1281
226.5,0.0367
226.75,0.4796
227.0,0.1223
227.25,0.0086
227.5,0.0632
227.75,0.0685
228.0,0.0774
228.25,0.0282
228.5,-0.0108
228.75,0.0128
229.0,-0.0066
229.25,-0.0194
229.5,-0.0113
229.75,0.0134
230.0,-0.0086
230.25,0.0046
230.5,0.1466
230.75,0.1396
231.0,0.004
231.25,0.0772
231.5,-0.0118
231.75,0.0705
232.0,0.0615
232.25,0.1085
232.5,0.1607
232.75,-0.0034
233.0,0.0685
233.25,0.1062
233.5,-0.0171
233.75,-0.0001
234.0,0.0067
234.25,0.0685
234.5,0.0097
234.75,0.0174
235.0,0.0181
235.25,0.007
235.5,0.0258
235.75,-0.0069
236.0,0.0286
236.25,-0.0037
236.5,-0.0055
236.75,0.0173
237.0,0.1253
237.25,-0.0012
237.5,0.0346
237.75,0.0858
238.0,0.0138
238.25,-0.0086
238.5,0.0117
238.75,-0.0098
239.0,0.7034
239.25,0.0165
239.5,-0.0141
239.75,0.0472
240.0,0.0585
240.25,-0.0175
240.5,0.0122
240.75,-0.0169
241.0,-0.0001
241.25,0.621
241.5,0.1335
241.75,0.8142
242.0,-0.0023
242.25,0.1763
242.5,0.0153
242.75,0.0123
243.0,0.0245
243.25,0.1064
243.5,-0.0025
243.75,-0.009
244.0,-0.0067
244.25,0.0174
244.5,-0.0005
244.75,-0.012
245.0,-0.0016
245.25,0.0122
245.5,0.0519
245.75,-0.1062
246.0,0.063
246.25,0.0177
246.5,-0.009
246.75,0.8193
247.0,0.0111
247.25,-0.0213
247.5,-0.0334
247.75,0.0026
248.0,0.0036
248.25,0.0832
248.5,-0.0033
248.75,-0.0006
249.0,-0.0017
249.25,0.0041
249.5,-0.0092
249.75,-0.0169
250.0,0.127
250.25,0.1116
250.5,0.11
250.75,0.6482
251.0,0.1084
251.25,0.0024
251.5,-0.0026
251.75,-0.1161
252.0,-0.0021
252.25,0.078
252.5,0.0142
252.75,-0.0037
253.0,-0.0104
253.25,0.0543
253.5,0.0783
253.75,-0.0218
254.0,0.0011
254.25,0.1157
254.5,-0.0067
254.75,0.028
255.0,0.0014
255.25,0.0922
255.5,-0.1019
255.75,0.0669
256.0,-0.0155
256.25,0.0016
256.5,0.0802
256.75,-0.0103
257.0,-0.0013
257.25,0.0001
257.5,0.0251
257.75,0.6626
258.0,0.0912
258.25,0.0124
258.5,-0.0242
258.75,-0.0978
259.0,-0.0025
259.25,0.0117
259.5,-0.0105
259.75,0.0118
260.0,-0.0296
260.25,0.149
260.5,-0.0085
260.75,0.1156
261.0,0.0611
261.25,0.013
261.5,-0.0127
261.75,0.1754
262.0,-0.0011
262.25,-0.0034
262.5,-0.0038
262.75,-0.0153
263.0,0.1555
263.25,0.0413
263.5,0.0026
263.75,-0.0091
264.0,0.0066
264.25,-0.0599
264.5,0.1475
264.75,0.0026
265.0,-0.0097
265.25,-0.113
265.5,0.1169
265.75,-0.001
266.0,0.1364
266.25,-0.008
266.5,0.2465
266.75,0.0079
267.0,0.0052
267.25,0.0669
267.5,0.1235
267.75,0.0036
268.0,-0.0015
268.25,-0.0188
268.5,0.007
268.75,0.012
269.0,0.0009
269.25,0.0175
269.5,0.0733
269.75,0.0053
270.0,-0.004
270.25,0.0149
270.5,0.1448
270.75,-0.0097
271.0,0.111
271.25,0.0104
271.5,0.1269
271.75,0.0154
272.0,-0.0106
272.25,-0.0004
272.5,0.009
272.75,0.0012
273.0,-0.0117
273.25,0.0579
273.5,0.1687
273.75,-0.0105
274.0,-0.0085
274.25,-0.0141
274.5,0.0928
274.75,0.086
275.0,0.0343
275.25,-0.02
275.5,0.0742
275.75,0.007
276.0,-0.0008
276.25,0.0548
276.5,0.0069
276.75,0.0131
277.0,-0.1158
277.25,-0.0022
277.5,-0.003
277.75,-0.0211
278.0,0.7209
278.25,0.0239
278.5,-0.0058
278.75,0.1027
279.0,0.7721
279.25,-0.0048
279.5,0.0009
279.75,-0.0112
280.0,0.0116
280.25,0.0947
280.5,-0.0024
280.75,-0.0056
281.0,0.1152
281.25,-0.1047
281.5,0.0716
281.75,0.0424
282.0,-0.0229
282.25,0.0392
282.5,-0.0209
282.75,0.0137
283.0,0.0857
283.25,0.0047
283.5,0.1484
283.75,0.0197
284.0,-0.0739
284.25,0.0699
284.5,0.0041
284.75,0.0682
285.0,-0.0065
285.25,0.0301
285.5,0.0642
285.75,0.0377
286.0,-0.0183
286.25,0.1146
286.5,0.009
286.75,-0.0195
287.0,-0.0067
287.25,-0.0014
287.5,0.0237
287.75,0.0111
288.0,0.0457
288.25,0.0446
288.5,0.7911
288.75,0.0639
289.0,0.003
289.25,0.0103
289.5,0.0184
289.75,0.0214
290.0,0.063
290.25,0.1048
290.5,0.0149
290.75,0.0483
291.0,-0.038
291.25,0.0041
291.5,0.0137
291.75,0.0844
292.0,0.0229
292.25,0.0075
292.5,0.7788
292.75,-0.0071
293.0,-0.0074
293.25,0.0025
293.5,0.0098
293.75,0.1159
294.0,-0.0201
294.25,0.1519
294.5,-0.0381
294.75,-0.0078
295.0,0.0004
295.25,0.7805
295.5,0.0083
295.75,-0.0199
296.0,-0.0353
296.25,0.0046
296.5,0.0033
296.75,-0.0122
297.0,-0.006
297.25,0.1381
297.5,0.0095
297.75,0.1004
298.0,-0.0038
298.25,0.0784
298.5,0.2988
298.75,-0.002
299.0,-0.0202
299.25,0.008
299.5,-0.0042
299.75,0.0003
300.0,0.1383
300.25,0.1351
300.5,0.1073
300.75,0.0253
301.0,-0.003
301.25,0.0132
301.5,0.064
301.75,0.002
302.0,0.0099
302.25,-0.0081
302.5,-0.0176
302.75,0.1441
303.0,-0.0012
303.25,-0.0419
303.5,0.0136
303.75,0.009
304.0,-0.0003
304.25,0.0044
304.5,-0.0102
304.75,0.0031
305.0,0.073
305.25,-0.0108
305.5,0.1485
305.75,-0.0195
306.0,0.0394
306.25,0.1478
306.5,-0.0183
306.75,-0.0542
307.0,0.0618
307.25,0.1492
307.5,-0.006
307.75,0.1612
308.0,0.0514
308.25,0.001
308.5,-0.0011
308.75,0.0691
309.0,0.0028
309.25,-0.0111
309.5,-0.1078
309.75,0.0094
310.0,0.0678
310.25,-0.0038
310.5,0.1056
310.75,0.7855
311.0,-0.0094
311.25,0.1154
311.5,0.1232
311.75,0.781
312.0,0.0937
312.25,0.0166
312.5,0.0791
312.75,0.1835
313.0,0.0678
313.25,0.0099
313.5,0.0679
313.75,0.0063
314.0,-0.0135
314.25,0.0106
314.5,-0.0037
314.75,0.0026
315.0,0.0807
315.25,-0.0093
315.5,0.0056
315.75,0.0157
316.0,-0.025
316.25,0.4322
316.5,0.0273
316.75,0.4066
317.0,0.1528
317.25,0.1264
317.5,-0.0058
317.75,-0.0188
318.0,0.0084
318.25,-0.1059
318.5,0.0626
318.75,-0.011
319.0,0.0336
319.25,-0.0103
319.5,0.0219
319.75,0.0145
320.0,0.0005
320.25,0.0182
320.5,-0.1068
320.75,-0.0075
321.0,-0.0025
321.25,0.0623
321.5,0.033
321.75,-0.041
322.0,0.0068
322.25,0.0023
322.5,0.033
322.75,-0.0353
323.0,0.0166
323.25,0.1019
323.5,0.0092
323.75,-0.0137
324.0,-0.0019
324.25,0.0833
324.5,-0.0344
324.75,0.015
325.0,-0.0018
325.25,0.0165
325.5,0.0055
325.75,-0.0064
326.0,0.0447
326.25,-0.0163
326.5,-0.0223
326.75,0.0543
327.0,0.0279
327.25,0.0164
327.5,-0.0076
327.75,-0.0256
328.0,0.004
328.25,0.0135
328.5,0.1419
328.75,0.0904
329.0,-0.0053
329.25,0.1228
329.5,-0.002
329.75,0.0525
330.0,0.0303
330.25,0.1195
330.5,0.0677
330.75,0.0778
331.0,0.1272
331.25,-0.0381
331.5,0.0745
331.75,0.005
332.0,0.0027
332.25,0.0013
332.5,0.035
332.75,-0.0116
333.0,-0.0087
333.25,0.0357
333.5,-0.0216
333.75,0.0032
334.0,0.0887
334.25,-0.0319
334.5,-0.0065
334.75,0.0038
335.0,-0.0082
335.25,-0.0835
335.5,0.0222
335.75,0.0571
336.0,0.0698
336.25,0.0149
336.5,0.0594
336.75,-0.0049
337.0,-0.0072
337.25,0.0101
337.5,0.0595
337.75,0.0203
338.0,-0.0022
338.25,0.0028
338.5,0.4188
338.75,0.1538
339.0,0.1415
339.25,0.0163
339.5,0.1112
339.75,-0.0111
340.0,-0.0054
340.25,0.0022
340.5,-0.0068
340.75,0.0672
341.0,0.0069
341.25,0.1601
341.5,0.7438
341.75,0.0071
342.0,0.0091
342.25,0.0209
342.5,0.1883
342.75,-0.0098
343.0,0.0015
343.25,-0.0043
343.5,-0.0328
343.75,0.1645
344.0,0.0924
344.25,0.0198
344.5,0.7035
344.75,0.0176
345.0,-0.0042
345.25,0.0951
345.5,-0.0308
345.75,0.0055
346.0,0.72
346.25,0.0089
346.5,-0.0069
346.75,0.0011
347.0,0.0269
347.25,0.0012
347.5,-0.0146
347.75,0.1413
348.0,-0.0039
348.25,0.1546
348.5,-0.0109
348.75,0.0426
349.0,0.053
349.25,0.0997
349.5,-0.0016
349.75,0.0172
350.0,0.1473
350.25,-0.0457
350.5,-0.0108
350.75,0.0042
351.0,0.0533
351.25,0.1434
351.5,-0.0061
351.75,0.1618
352.0,0.0257
352.25,-0.0071
352.5,0.0111
352.75,0.1554
353.0,0.282
353.25,-0.0049
353.5,0.0575
353.75,0.0125
354.0,0.0057
354.25,0.1731
354.5,0.0624
354.75,0.5346
355.0,0.0895
355.25,0.0706
355.5,0.0011
355.75,0.0076
356.0,-0.0299
356.25,0.1476
356.5,0.0846
356.75,0.4812
357.0,-0.0443
357.25,0.2135
357.5,-0.0132
357.75,0.001
358.0,0.0024
358.25,0.1492
358.5,0.0001
358.75,-0.0093
359.0,-0.0021
359.25,0.145
359.5,-0.0003
359.75,0.0483
360.0,-0.0021
360.25,0.1217
360.5,-0.0074
360.75,0.0025
361.0,-0.0206
361.25,0.0217
361.5,0.0566
361.75,0.0422
362.0,-0.0153
362.25,0.0891
362.5,-0.0043
362.75,0.087
363.0,0.0105
363.25,0.025
363.5,-0.0232
363.75,-0.0198
364.0,-0.0156
364.25,-0.0005
364.5,0.0672
364.75,-0.0188
365.0,-0.0066
365.25,0.0167
365.5,-0.004
365.75,-0.001
366.0,0.1124
366.25,0.0078
366.5,0.0141
366.75,0.0062
367.0,0.0107
367.25,0.0068
367.5,0.7896
367.75,-0.0658
368.0,0.0025
368.25,-0.0127
368.5,-0.0034
368.75,0.0014
369.0,-0.0147
369.25,0.3699
369.5,0.025
369.75,0.0808
370.0,0.0056
370.25,-0.0328
370.5,0.1386
370.75,-0.0054
371.0,0.0061
371.25,0.1406
371.5,0.0012
371.75,-0.0
372.0,0.7908
372.25,0.1577
372.5,-0.0011
372.75,-0.0047
373.0,-0.0153
373.25,0.0124
373.5,-0.0046
373.75,-0.0149
374.0,0.0373
374.25,0.0002
374.5,0.0008
374.75,0.069
375.0,-0.0116
375.25,0.0042
375.5,-0.0081
375.75,0.047
376.0,0.0074
376.25,-0.018
376.5,0.0004
376.75,0.0125
377.0,0.0078
377.25,0.0751
377.5,0.071
377.75,-0.0086
378.0,-0.0278
