time,ecg
68.75,0.0079
69.0,-0.0126
69.25,0.0164
69.5,-0.0088
69.75,-0.0083
70.0,0.2496
70.25,0.0024
70.5,0.1402
70.75,0.0156
71.0,-0.1198
71.25,0.0241
71.5,0.0083
71.75,0.0071
72.0,-0.0139
72.25,0.0018
72.5,0.0069
72.75,-0.0851
73.0,0.0079
73.25,-0.0032
73.5,-0.0169
73.75,0.0724
74.0,0.0597
74.25,0.1264
74.5,-0.0207
74.75,-0.0112
75.0,0.0181
75.25,0.004
75.5,-0.0047
75.75,0.1481
76.0,-0.0791
76.25,0.7287
76.5,-0.0298
76.75,0.1523
77.0,0.0274
77.25,0.0768
77.5,-0.0102
77.75,-0.0013
78.0,0.2242
78.25,-0.0109
78.5,0.1543
78.75,0.0003
79.0,0.0408
79.25,-0.0063
79.5,0.0778
79.75,-0.0051
80.0,0.0064
80.25,-0.0039
80.5,0.0031
80.75,0.004
81.0,-0.0119
81.25,0.0864
81.5,0.0237
81.75,0.6747
82.0,0.0558
82.25,0.0148
82.5,0.0045
82.75,0.1457
83.0,-0.0079
83.25,0.1187
83.5,-0.0068
83.75,0.8007
84.0,-0.0209
84.25,-0.0125
84.5,0.007
84.75,-0.013
85.0,-0.0425
85.25,0.0151
85.5,0.0363
85.75,0.2744
86.0,0.0245
86.25,0.0079
86.5,-0.0115
86.75,0.0094
87.0,-0.0194
87.25,0.1056
87.5,0.0845
87.75,-0.0108
88.0,0.0119
88.25,-0.0063
88.5,-0.009
88.75,-0.0386
89.0,0.0186
89.25,-0.005
89.5,-0.0344
89.75,-0.004
90.0,0.1142
90.25,0.5073
90.5,-0.0028
90.75,-0.0001
91.0,0.0139
91.25,-0.0066
91.5,0.0489
91.75,-0.0495
92.0,0.0165
92.25,0.0067
92.5,-0.0135
92.75,0.791
93.0,0.0114
93.25,0.0412
93.5,0.154
93.75,0.0694
94.0,0.006
94.25,-0.0296
94.5,-0.0504
94.75,0.1116
95.0,0.0064
95.25,0.6538
95.5,-0.0047
95.75,0.0086
96.0,0.1405
96.25,-0.0681
96.5,-0.015
96.75,0.0413
97.0,-0.004
97.25,0.0089
97.5,-0.0075
97.75,0.1184
98.0,-0.0043
98.25,0.0187
98.5,0.0093
98.75,-0.0103
99.0,0.0073
99.25,0.7836
99.5,0.0036
99.75,0.0042
100.0,-0.0144
100.25,0.0867
100.5,0.0959
100.75,-0.0058
101.0,0.7791
101.25,-0.0031
101.5,-0.0101
101.75,0.0008
102.0,-0.0023
102.25,0.0656
102.5,-0.0115
102.75,0.0211
103.0,0.076
103.25,0.4753
103.5,-0.0173
103.75,-0.0266
104.0,0.0057
104.25,0.0656
104.5,-0.0037
104.75,0.0664
105.0,0.018
105.25,0.1562
105.5,-0.0096
105.75,-0.1006
106.0,0.21
106.25,-0.0036
106.5,0.0073
106.75,0.0621
107.0,0.0152
107.25,0.0193
107.5,0.0039
107.75,0.0276
108.0,0.0253
108.25,-0.0151
108.5,0.0072
108.75,-0.0179
109.0,-0.0058
109.25,0.7637
109.5,-0.1284
109.75,0.0032
110.0,0.0754
110.25,0.0056
110.5,0.0044
110.75,0.0595
111.0,0.049
111.25,0.1209
111.5,0.004
111.75,-0.0113
112.0,-0.0212
112.25,0.0354
112.5,0.0432
112.75,-0.1342
113.0,0.0116
113.25,-0.0988
113.5,-0.0007
113.75,0.0186
114.0,-0.0268
114.25,0.0419
114.5,-0.0062
114.75,0.0073
115.0,0.075
115.25,-0.0049
115.5,0.0263
115.75,0.1099
116.0,0.0165
116.25,0.0028
116.5,0.0019
116.75,0.355
117.0,-0.0145
117.25,0.127
117.5,-0.0095
117.75,0.0704
118.0,0.0332
118.25,0.1344
118.5,0.0289
118.75,-0.1136
119.0,0.0522
119.25,0.0045
119.5,0.087
119.75,-0.0115
120.0,0.0532
120.25,0.1031
120.5,0.1261
120.75,-0.0021
121.0,0.0339
121.25,-0.0067
121.5,-0.0111
121.75,0.1682
122.0,0.0601
122.25,-0.0207
122.5,0.0134
122.75,0.0107
123.0,0.0105
123.25,0.0107
123.5,-0.0355
123.75,0.1127
124.0,0.3491
124.25,-0.0131
124.5,0.1181
124.75,-0.1187
125.0,0.1238
125.25,-0.0319
125.5,0.0063
125.75,-0.0049
126.0,-0.0228
126.25,0.007
126.5,-0.0202
126.75,0.0602
127.0,-0.0093
127.25,0.7911
127.5,-0.1054
127.75,-0.0453
128.0,0.0035
128.25,0.012
128.5,0.0099
128.75,0.0232
129.0,0.0741
129.25,0.0251
129.5,0.0093
129.75,-0.0047
130.0,-0.0172
130.25,0.011
130.5,0.519
130.75,-0.0023
131.0,0.003
131.25,-0.0008
131.5,0.0117
131.75,0.0541
132.0,0.0086
132.25,0.0034
132.5,0.0242
132.75,0.0925
133.0,0.0053
133.25,-0.0032
133.5,0.5867
133.75,0.0017
134.0,-0.0089
134.25,0.0027
134.5,0.0952
134.75,-0.0083
135.0,0.0546
135.25,0.0001
135.5,0.0152
135.75,-0.0021
136.0,-0.016
136.25,0.1223
136.5,0.0781
136.75,-0.0099
137.0,-0.017
137.25,0.0294
137.5,0.0079
137.75,0.0298
138.0,0.0208
138.25,-0.1203
138.5,-0.0258
138.75,0.0137
139.0,0.0143
139.25,0.5597
139.5,-0.0029
139.75,0.1242
140.0,-0.0011
140.25,-0.0193
140.5,0.1522
140.75,0.0289
141.0,0.0664
141.25,0.1319
141.5,-0.0086
141.75,0.1429
142.0,-0.0076
142.25,0.0485
142.5,0.0038
142.75,0.1356
143.0,0.0812
143.25,-0.0085
143.5,0.0916
143.75,0.0894
144.0,0.812
144.25,0.1483
144.5,-0.0013
144.75,0.1255
145.0,0.049
145.25,0.0016
145.5,0.0113
145.75,0.0253
146.0,0.0056
146.25,-0.0008
146.5,0.052
146.75,-0.0203
147.0,0.0154
147.25,0.0184
147.5,-0.0013
147.75,0.0824
148.0,0.0768
148.25,0.0209
148.5,0.001
148.75,0.1916
149.0,0.0024
149.25,0.1316
149.5,0.0098
149.75,0.077
150.0,0.0062
150.25,-0.0073
150.5,0.0326
150.75,-0.0731
151.0,0.1298
151.25,0.0949
151.5,-0.0175
151.75,-0.0139
152.0,0.0116
152.25,0.138
152.5,0.0135
152.75,0.0885
153.0,0.026
153.25,0.0038
153.5,0.0092
153.75,-0.0233
154.0,0.0125
154.25,-0.0024
154.5,0.001
154.75,-0.0032
155.0,-0.0055
155.25,0.0198
155.5,-0.0023
155.75,0.085
156.0,-0.0016
156.25,0.0527
156.5,0.0641
156.75,0.1568
157.0,-0.0144
157.25,0.1075
157.5,0.0903
157.75,0.1502
158.0,-0.0512
158.25,0.089
158.5,0.0044
158.75,0.0044
159.0,0.0081
159.25,0.0439
159.5,-0.0042
159.75,0.4179
160.0,0.0112
160.25,0.0044
160.5,0.0075
160.75,0.0785
161.0,0.0006
161.25,0.1533
161.5,-0.0048
161.75,-0.0121
162.0,-0.0186
162.25,0.0558
162.5,0.042
162.75,0.0586
163.0,0.0827
163.25,0.0007
163.5,-0.0866
163.75,0.7631
164.0,0.0972
164.25,0.0016
164.5,0.0338
164.75,0.1402
165.0,0.0338
165.25,0.2771
165.5,0.0057
165.75,-0.1102
166.0,0.0017
166.25,0.1332
166.5,0.0022
166.75,-0.0007
167.0,0.0817
167.25,-0.0186
167.5,0.0095
167.75,-0.0026
168.0,-0.0428
168.25,-0.0016
168.5,-0.0081
168.75,0.0042
169.0,0.0589
169.25,0.1533
169.5,0.0126
169.75,0.0189
170.0,0.1282
170.25,0.0202
170.5,0.0024
170.75,-0.0298
171.0,0.1508
171.25,0.0102
171.5,0.0758
171.75,0.7328
172.0,0.0077
172.25,-0.0102
172.5,0.1487
172.75,0.0013
173.0,0.034
173.25,-0.0316
173.5,-0.0201
173.75,0.01
174.0,-0.0069
174.25,0.1272
174.5,0.0976
174.75,0.037
175.0,0.0214
175.25,0.1293
175.5,0.5315
175.75,0.0154
176.0,-0.0062
176.25,-0.0082
176.5,-0.0159
176.75,0.1206
177.0,0.0169
177.25,0.0192
177.5,0.0186
177.75,0.0002
178.0,0.0281
178.25,0.0155
178.5,0.0091
178.75,0.5413
179.0,0.0746
179.25,-0.0072
179.5,0.7147
179.75,0.1204
180.0,-0.0776
180.25,0.0021
180.5,-0.0789
180.75,0.1467
181.0,0.0048
181.25,0.009
181.5,0.0842
181.75,0.0218
182.0,0.0785
182.25,-0.139
182.5,-0.0162
182.75,0.0658
183.0,0.008
183.25,0.0043
183.5,0.0556
183.75,0.0252
184.0,0.0064
184.25,0.0627
184.5,0.0084
184.75,-0.0017
185.0,0.0115
185.25,-0.0032
185.5,0.1291
185.75,0.009
186.0,0.0632
186.25,0.0042
186.5,0.0014
186.75,0.013
187.0,0.021
187.25,-0.0243
187.5,0.0196
187.75,0.0546
188.0,-0.0012
188.25,0.1352
188.5,-0.0043
188.75,0.1019
189.0,0.1164
189.25,-0.0008
189.5,-0.0107
189.75,-0.03
190.0,0.0208
190.25,0.0129
190.5,-0.0112
190.75,0.003
191.0,-0.0131
191.25,-0.0167
191.5,-0.0018
191.75,0.7053
192.0,0.0694
192.25,0.0045
192.5,0.0294
192.75,0.1388
193.0,0.0246
193.25,-0.0042
193.5,-0.0171
193.75,0.0741
194.0,-0.0141
194.25,0.0103
194.5,0.0178
194.75,0.0121
195.0,0.0169
195.25,-0.0079
195.5,0.0253
195.75,0.0392
196.0,-0.0143
196.25,-0.0101
196.5,0.0042
196.75,0.1503
197.0,0.1211
197.25,0.1324
197.5,0.0205
197.75,0.0842
198.0,0.016
198.25,0.0723
198.5,0.0654
198.75,0.4031
199.0,0.0667
199.25,0.7611
199.5,0.0177
199.75,-0.0006
200.0,-0.0033
200.25,-0.0015
200.5,0.0107
200.75,-0.0189
201.0,-0.0028
201.25,0.0216
201.5,0.1258
201.75,0.1665
202.0,0.1387
202.25,-0.0102
202.5,-0.0134
202.75,-0.0008
203.0,0.0059
203.25,0.0014
203.5,-0.011
203.75,-0.0101
204.0,0.0056
204.25,0.655
204.5,0.0438
204.75,-0.0008
205.0,0.0146
205.25,0.0037
205.5,0.0612
205.75,0.0119
206.0,-0.003
206.25,-0.0063
206.5,0.0499
206.75,0.0026
207.0,-0.003
207.25,0.0695
207.5,0.0206
207.75,0.0642
208.0,-0.0055
208.25,0.1391
208.5,-0.006
208.75,0.0191
209.0,0.0297
209.25,0.0042
209.5,-0.0021
209.75,0.7685
210.0,0.0686
210.25,-0.0162
210.5,0.0561
210.75,0.0502
211.0,-0.0146
211.25,-0.0093
211.5,-0.014
211.75,0.0156
212.0,-0.0026
212.25,-0.0023
212.5,0.0175
212.75,-0.0317
213.0,0.6037
213.25,-0.0057
213.5,-0.0111
213.75,-0.0087
214.0,0.276
214.25,-0.0087
214.5,0.0021
214.75,0.0119
215.0,0.0177
215.25,0.1562
215.5,-0.0143
215.75,0.0035
216.0,-0.0054
216.25,0.017
216.5,-0.0044
216.75,0.0929
217.0,0.0078
217.25,-0.1278
217.5,-0.0079
217.75,0.0076
218.0,0.1527
218.25,0.0786
218.5,0.0071
218.75,0.1012
219.0,-0.0059
219.25,0.0133
219.5,0.6756
219.75,-0.0135
220.0,0.7771
220.25,0.0063
220.5,0.0592
220.75,0.0524
221.0,0.0022
221.25,-0.0467
221.5,0.1697
221.75,-0.0036
222.0,0.0303
222.25,0.0107
222.5,0.0163
222.75,0.003
223.0,0.0178
223.25,0.1049
223.5,0.0191
223.75,-0.0053
224.0,-0.0082
224.25,0.0857
224.5,0.1499
224.75,0.0067
225.0,-0.0123
225.25,0.4246
225.5,-0.0147
225.75,-0.0036
226.0,0.0117
226.25,0.035
226.5,0.0047
226.75,0.1542
227.0,0.0842
227.25,-0.0089
227.5,0.0304
227.75,0.0011
228.0,-0.0055
228.25,0.0052
228.5,0.0505
228.75,-0.001
229.0,0.1359
229.25,0.7144
229.5,-0.0089
229.75,0.0216
230.0,0.0704
230.25,0.0032
230.5,0.0614
230.75,0.6935
231.0,0.0782
231.25,0.0238
231.5,0.0871
231.75,0.0467
232.0,-0.1467
232.25,-0.0004
232.5,-0.0081
232.75,-0.0086
233.0,0.015
233.25,0.0999
233.5,0.0091
233.75,-0.0948
234.0,0.0001
234.25,-0.0048
234.5,-0.0144
234.75,0.0111
235.0,0.0049
235.25,-0.0037
235.5,0.1323
235.75,-0.0035
236.0,-0.0141
236.25,-0.0123
236.5,-0.0054
236.75,-0.0091
237.0,0.0258
237.25,0.0794
237.5,0.0044
237.75,-0.0116
238.0,-0.0736
238.25,0.0988
238.5,0.005
238.75,-0.0081
239.0,0.0014
239.25,0.0824
239.5,-0.0126
239.75,-0.0101
240.0,-0.0064
240.25,0.0682
240.5,0.0143
240.75,0.0008
241.0,-0.0177
241.25,-0.0215
241.5,0.0739
241.75,0.0403
242.0,0.0311
242.25,0.0279
242.5,0.0802
242.75,-0.0106
243.0,0.0106
243.25,0.1514
243.5,0.0002
243.75,0.1369
244.0,0.0199
244.25,0.4742
244.5,-0.0106
244.75,-0.0069
245.0,0.0046
245.25,-0.0176
245.5,-0.018
245.75,0.0013
246.0,0.0334
246.25,0.0055
246.5,0.0075
246.75,0.0008
247.0,0.794
247.25,-0.0197
247.5,-0.009
247.75,0.0023
248.0,-0.0372
248.25,-0.0029
248.5,-0.0069
248.75,0.0697
249.0,0.0166
249.25,0.1502
249.5,0.0154
249.75,-0.0086
250.0,-0.0034
250.25,-0.0201
250.5,0.7765
250.75,0.0391
251.0,-0.0023
251.25,0.0253
251.5,-0.1104
251.75,0.135
252.0,-0.0052
252.25,-0.0256
252.5,0.0043
252.75,0.0006
253.0,-0.0116
253.25,0.0633
253.5,0.0209
253.75,-0.0251
254.0,0.7083
254.25,-0.0001
254.5,-0.0129
254.75,0.7047
255.0,0.0259
255.25,0.0075
255.5,-0.0848
255.75,0.011
256.0,0.0101
256.25,0.0165
256.5,0.0064
256.75,0.0705
257.0,0.1274
257.25,0.0229
257.5,-0.0085
257.75,-0.011
258.0,0.0115
258.25,0.0313
258.5,0.0005
258.75,-0.0054
259.0,-0.0037
259.25,-0.0087
259.5,-0.0135
259.75,0.0185
260.0,-0.0035
260.25,-0.0017
260.5,0.0036
260.75,0.0012
261.0,0.1161
261.25,0.0193
261.5,0.4397
261.75,0.0731
262.0,0.1061
262.25,-0.0038
262.5,0.0038
262.75,0.0316
263.0,0.0024
263.25,-0.1262
263.5,0.1138
263.75,0.1131
264.0,-0.0178
264.25,0.1078
264.5,0.0129
264.75,0.4764
265.0,0.2407
265.25,0.1603
265.5,0.0607
265.75,-0.0022
266.0,0.0127
266.25,-0.0159
266.5,-0.0441
266.75,0.0077
267.0,0.012
267.25,0.0033
267.5,-0.0041
267.75,0.0862
268.0,0.0045
268.25,0.6872
268.5,0.7667
268.75,0.0088
269.0,-0.0191
269.25,0.0742
269.5,0.0528
269.75,0.0123
270.0,-0.0172
270.25,0.0739
270.5,-0.0461
270.75,-0.0136
271.0,0.1084
271.25,0.7832
271.5,0.7366
271.75,0.106
272.0,-0.0991
272.25,0.1093
272.5,0.4992
272.75,0.066
273.0,-0.0106
273.25,0.0106
273.5,0.1589
273.75,-0.0007
274.0,0.0133
274.25,-0.0112
274.5,0.0078
274.75,-0.002
275.0,-0.0039
275.25,-0.017
275.5,0.1284
275.75,0.0146
276.0,-0.0028
276.25,0.0093
276.5,0.0572
276.75,0.04
277.0,0.1366
277.25,0.0445
277.5,-0.0029
277.75,0.0183
278.0,0.5127
278.25,-0.0003
278.5,0.0111
278.75,0.007
279.0,-0.0181
279.25,0.0139
279.5,0.0242
279.75,0.1054
280.0,0.1043
280.25,0.0959
280.5,0.0421
280.75,0.0188
281.0,-0.0097
281.25,0.0486
281.5,-0.1147
281.75,-0.012
282.0,-0.01
282.25,0.0059
282.5,0.0486
282.75,0.0072
283.0,0.0052
283.25,0.0156
283.5,0.0064
283.75,0.1181
284.0,0.0267
284.25,-0.0052
284.5,0.0179
284.75,-0.123
285.0,0.1366
285.25,-0.0098
285.5,-0.0229
285.75,-0.0117
286.0,-0.0092
286.25,-0.0305
286.5,0.0787
286.75,0.0861
287.0,0.1381
287.25,-0.0026
287.5,0.0026
287.75,0.0892
288.0,0.0248
288.25,0.3311
288.5,-0.1186
288.75,0.0249
289.0,0.1196
289.25,0.0874
289.5,-0.0051
289.75,0.0037
290.0,0.4186
290.25,0.0204
290.5,0.0773
290.75,0.0068
291.0,0.0025
291.25,-0.0239
291.5,0.4791
291.75,0.0501
292.0,0.0674
292.25,0.1505
292.5,-0.0101
292.75,0.1468
293.0,0.0162
293.25,-0.0013
293.5,-0.0211
293.75,0.074
294.0,0.0795
294.25,-0.0172
294.5,0.1484
294.75,0.007
295.0,0.0053
295.25,0.1129
295.5,0.0087
295.75,0.0213
296.0,0.0004
296.25,0.0095
296.5,0.0677
296.75,-0.0044
297.0,-0.0023
297.25,-0.0064
297.5,0.0026
297.75,0.1014
298.0,0.0879
298.25,0.0761
298.5,0.0037
298.75,0.1382
299.0,0.1219
299.25,0.0028
299.5,0.0047
299.75,0.0184
300.0,0.0756
300.25,-0.0381
300.5,0.0492
300.75,-0.0254
301.0,0.1503
301.25,-0.0139
301.5,0.0106
301.75,0.0076
302.0,0.0212
302.25,-0.0055
302.5,0.0026
302.75,-0.0044
303.0,0.0926
303.25,0.005
303.5,0.0019
303.75,-0.0002
304.0,0.1605
304.25,0.013
304.5,0.0187
304.75,0.8101
305.0,0.0312
305.25,-0.0076
305.5,-0.001
305.75,0.0192
306.0,-0.0242
306.25,0.3187
306.5,0.1439
306.75,-0.0148
307.0,-0.0147
307.25,0.0951
307.5,0.0084
307.75,0.0084
308.0,0.0056
308.25,0.0474
308.5,0.2274
308.75,-0.023
309.0,0.142
309.25,0.0075
309.5,-0.0136
309.75,-0.0304
310.0,-0.0261
310.25,-0.0104
310.5,-0.0123
310.75,0.1252
311.0,0.0117
311.25,0.0097
311.5,0.077
311.75,-0.0101
312.0,-0.0159
312.25,0.1091
312.5,0.0866
312.75,0.1365
313.0,-0.0072
313.25,0.0035
313.5,0.1713
313.75,0.1332
314.0,0.0901
314.25,0.0106
314.5,-0.0082
314.75,0.0772
315.0,0.0251
315.25,0.0379
315.5,0.0155
315.75,-0.0239
316.0,0.6568
316.25,0.0776
316.5,-0.0014
316.75,0.0523
317.0,0.0228
317.25,0.0303
317.5,0.0624
317.75,0.0251
318.0,0.0706
318.25,0.0039
318.5,0.0109
318.75,0.0113
319.0,0.009
319.25,0.0061
319.5,0.5423
319.75,0.0018
320.0,0.1612
320.25,0.0437
320.5,0.0889
320.75,0.094
321.0,0.0739
321.25,0.5477
321.5,-0.0104
321.75,0.0814
322.0,-0.0095
322.25,0.0334
322.5,0.0058
322.75,0.0025
323.0,0.0091
323.25,-0.0016
323.5,0.0899
323.75,-0.0118
324.0,-0.0202
324.25,-0.0895
324.5,-0.0016
324.75,0.0054
325.0,-0.0122
325.25,0.086
325.5,0.0215
325.75,-0.0451
326.0,0.0084
326.25,0.0008
326.5,0.004
326.75,-0.0523
327.0,0.1204
327.25,0.0759
327.5,0.0445
327.75,-0.0032
328.0,0.0062
328.25,0.0406
328.5,0.1442
328.75,0.0844
329.0,-0.0002
329.25,-0.0042
329.5,-0.0092
329.75,0.1269
330.0,0.0064
330.25,0.1444
330.5,-0.0095
330.75,-0.0047
331.0,-0.0072
331.25,0.0757
331.5,-0.1041
331.75,-0.001
332.0,0.0272
332.25,0.1483
332.5,0.026
332.75,0.0498
333.0,0.0204
333.25,0.0107
333.5,0.0048
333.75,0.0282
334.0,0.0613
334.25,0.2437
334.5,0.0158
334.75,-0.0099
335.0,0.0079
335.25,0.0172
335.5,-0.0983
335.75,0.0083
336.0,-0.0099
336.25,0.019
336.5,-0.0065
336.75,0.0557
337.0,-0.0043
337.25,-0.0069
337.5,0.0221
337.75,-0.0296
338.0,0.0148
338.25,0.0046
338.5,-0.0093
338.75,-0.1157
339.0,0.0803
339.25,0.1347
339.5,0.0031
339.75,0.0203
340.0,0.1405
340.25,-0.1069
340.5,0.0577
340.75,-0.0014
341.0,0.7923
341.25,-0.0201
341.5,-0.0061
341.75,-0.0081
342.0,-0.0009
342.25,0.1422
342.5,0.0629
342.75,0.0295
343.0,0.017
343.25,-0.0261
343.5,0.0141
343.75,0.0007
344.0,0.1304
344.25,0.1263
344.5,0.0913
344.75,-0.0101
345.0,-0.0183
345.25,0.0381
345.5,-0.0745
345.75,0.0047
346.0,0.0123
346.25,0.0039
346.5,0.0128
346.75,0.045
347.0,0.0008
347.25,-0.0165
347.5,0.0378
347.75,0.0615
348.0,0.1222
348.25,0.0354
348.5,0.0211
348.75,-0.0098
349.0,0.0531
349.25,0.0012
349.5,0.013
349.75,-0.0033
350.0,-0.0315
350.25,0.0682
350.5,-0.0065
350.75,0.0794
351.0,0.0417
351.25,0.1456
351.5,0.0219
351.75,0.001
352.0,0.7882
352.25,-0.0041
352.5,-0.0071
352.75,-0.0162
353.0,-0.0044
353.25,0.1316
353.5,-0.0135
353.75,-0.0191
354.0,0.0033
354.25,0.1029
354.5,-0.0036
354.75,0.4981
355.0,-0.0283
355.25,0.1056
355.5,0.0206
355.75,0.0849
356.0,0.0247
356.25,0.0751
356.5,0.0042
356.75,-0.0082
357.0,-0.0153
357.25,0.0146
357.5,-0.0008
357.75,-0.0038
358.0,0.148
358.25,0.1685
358.5,0.0077
358.75,0.1067
359.0,0.0416
359.25,0.0688
359.5,-0.0286
359.75,-0.0058
360.0,0.0088
360.25,-0.0377
360.5,0.0115
360.75,0.0764
361.0,0.1385
361.25,0.0084
361.5,0.0064
361.75,0.0672
362.0,0.0047
362.25,0.0731
362.5,-0.0034
362.75,-0.0027
363.0,-0.0123
363.25,-0.0114
363.5,0.0617
363.75,0.0013
364.0,0.0108
364.25,-0.0526
364.5,-0.0995
364.75,-0.0964
365.0,0.004
365.25,0.511
365.5,0.0665
365.75,-0.0045
366.0,0.0078
366.25,0.0195
366.5,0.0188
366.75,-0.0019
367.0,-0.018
367.25,0.117
367.5,-0.0428
367.75,-0.1075
368.0,0.0759
368.25,0.0348
368.5,0.0031
368.75,-0.0206
369.0,0.0246
369.25,0.018
369.5,0.0076
369.75,0.104
370.0,0.0082
370.25,-0.0001
370.5,0.1357
370.75,0.6985
371.0,0.7714
371.25,0.0193
371.5,-0.0023
371.75,-0.0141
372.0,0.1595
372.25,-0.0125
372.5,0.0745
372.75,0.0665
373.0,-0.0075
373.25,-0.0182
373.5,0.1159
373.75,0.0012
374.0,0.6307
374.25,-0.0077
374.5,-0.0026
374.75,-0.0048
375.0,0.0667
375.25,0.0181
375.5,0.0675
375.75,0.0071
376.0,-0.0139
376.25,0.0079
376.5,-0.0072
376.75,0.0059
377.0,-0.0026
377.25,-0.0168
377.5,0.0147
