time,ecg
50.5,-0.0128
50.75,0.1103
51.0,0.0808
51.25,0.0003
51.5,-0.0151
51.75,0.0095
52.0,0.7317
52.25,-0.0129
52.5,-0.0055
52.75,-0.0106
53.0,0.0735
53.25,0.1151
53.5,0.0125
53.75,0.0338
54.0,-0.0159
54.25,0.002
54.5,0.1283
54.75,0.0079
55.0,0.1047
55.25,0.0005
55.5,0.0198
55.75,-0.0105
56.0,0.0078
56.25,-0.013
56.5,0.015
56.75,0.1481
57.0,0.0817
57.25,-0.0009
57.5,-0.006
57.75,0.1506
58.0,0.0835
58.25,-0.0063
58.5,0.1412
58.75,-0.0757
59.0,0.0174
59.25,-0.0073
59.5,-0.0134
59.75,0.735
60.0,-0.0054
60.25,0.0895
60.5,-0.0243
60.75,0.7144
61.0,-0.0059
61.25,-0.012
61.5,0.0233
61.75,0.0813
62.0,-0.016
62.25,0.0063
62.5,0.1467
62.75,0.0083
63.0,0.0031
63.25,-0.0362
63.5,-0.0044
63.75,0.1133
64.0,-0.011
64.25,0.024
64.5,0.1598
64.75,-0.0179
65.0,0.0036
65.25,0.0134
65.5,0.0265
65.75,-0.0014
66.0,-0.0107
66.25,0.0105
66.5,0.0146
66.75,-0.0556
67.0,0.0409
67.25,0.0826
67.5,-0.0
67.75,-0.012
68.0,0.0012
68.25,0.2148
68.5,-0.006
68.75,-0.0116
69.0,-0.0008
69.25,0.0017
69.5,0.1395
69.75,0.0087
70.0,0.066
70.25,0.0201
70.5,-0.007
70.75,0.0155
71.0,-0.0352
71.25,0.1177
71.5,0.0029
71.75,0.0072
72.0,0.1378
72.25,0.0299
72.5,0.6096
72.75,0.0
73.0,0.0232
73.25,0.6524
73.5,0.1481
73.75,0.0442
74.0,-0.0234
74.25,0.0133
74.5,-0.022
74.75,-0.0048
75.0,0.1364
75.25,0.0009
75.5,0.1317
75.75,0.143
76.0,-0.0061
76.25,0.0209
76.5,-0.0031
76.75,0.0782
77.0,0.0117
77.25,0.0765
77.5,0.0152
77.75,0.0965
78.0,0.0993
78.25,0.0879
78.5,0.1514
78.75,-0.0061
79.0,-0.0125
79.25,0.0059
79.5,-0.0205
79.75,0.1024
80.0,0.0789
80.25,0.7236
80.5,-0.0187
80.75,-0.0025
81.0,0.0537
81.25,0.0688
81.5,0.0203
81.75,0.1461
82.0,-0.0138
82.25,0.148
82.5,0.0426
82.75,0.0032
83.0,0.011
83.25,-0.0068
83.5,0.488
83.75,0.0174
84.0,0.0151
84.25,-0.0058
84.5,0.0061
84.75,-0.005
85.0,0.0326
85.25,0.0548
85.5,-0.0033
85.75,-0.0044
86.0,0.0603
86.25,0.7923
86.5,-0.0177
86.75,-0.1128
87.0,-0.0023
87.25,-0.0605
87.5,0.0017
87.75,0.002
88.0,-0.0063
88.25,-0.0015
88.5,-0.0008
88.75,0.045
89.0,0.0031
89.25,0.1207
89.5,0.0736
89.75,-0.0061
90.0,-0.1197
90.25,-0.0611
90.5,0.0008
90.75,0.0814
91.0,0.0931
91.25,0.6767
91.5,0.0006
91.75,0.0384
92.0,-0.1011
92.25,-0.0002
92.5,-0.0117
92.75,0.0418
93.0,0.0471
93.25,0.1052
93.5,-0.1049
93.75,0.4518
94.0,0.1358
94.25,-0.0254
94.5,-0.0071
94.75,-0.0308
95.0,0.0283
95.25,0.0809
95.5,0.0077
95.75,0.08
96.0,0.1071
96.25,0.0559
96.5,-0.0288
96.75,0.0065
97.0,0.2383
97.25,-0.0748
97.5,0.0056
97.75,-0.0258
98.0,0.002
98.25,-0.011
98.5,-0.0143
98.75,-0.0171
99.0,-0.0075
99.25,-0.0108
99.5,0.149
99.75,0.0094
100.0,0.0196
100.25,0.0645
100.5,0.0179
100.75,-0.0082
101.0,0.0009
101.25,-0.004
101.5,0.0008
101.75,-0.0106
102.0,0.0005
102.25,0.0107
102.5,0.0643
102.75,0.0025
103.0,0.145
103.25,0.0719
103.5,0.0148
103.75,-0.0087
104.0,0.0197
104.25,0.016
104.5,-0.003
104.75,0.1379
105.0,0.0174
105.25,0.0232
105.5,0.121
105.75,-0.0048
106.0,0.0029
106.25,0.0201
106.5,-0.003
106.75,0.0065
107.0,-0.0018
107.25,0.0529
107.5,0.0496
107.75,0.0219
108.0,-0.0009
108.25,-0.0388
108.5,0.792
108.75,-0.0226
109.0,0.0114
109.25,0.062
109.5,0.3925
109.75,0.0207
110.0,0.0018
110.25,0.1137
110.5,0.0135
110.75,-0.0243
111.0,-0.0315
111.25,-0.0147
111.5,-0.0051
111.75,0.065
112.0,0.0207
112.25,-0.0127
112.5,0.0096
112.75,0.0596
113.0,0.025
113.25,0.0142
113.5,0.0831
113.75,0.0154
114.0,0.0072
114.25,0.1224
114.5,0.1
114.75,0.0101
115.0,-0.0179
115.25,0.0602
115.5,0.0076
115.75,0.1984
116.0,-0.1153
116.25,0.0065
116.5,-0.0032
116.75,-0.0144
117.0,0.022
117.25,-0.0035
117.5,0.0966
117.75,0.0848
118.0,-0.0006
118.25,-0.0095
118.5,-0.0913
118.75,0.1129
119.0,0.0096
119.25,0.0043
119.5,0.0331
119.75,0.0055
120.0,0.0846
120.25,0.0681
120.5,0.0031
120.75,0.356
121.0,-0.0051
121.25,0.0033
121.5,0.0522
121.75,0.0156
122.0,0.0645
122.25,0.0699
122.5,-0.0011
122.75,0.0033
123.0,0.0784
123.25,-0.1281
123.5,0.0604
123.75,-0.0099
124.0,-0.0175
124.25,-0.0092
124.5,0.01
124.75,0.0021
125.0,-0.0074
125.25,0.0046
125.5,-0.0214
125.75,0.0254
126.0,0.0096
126.25,-0.0038
126.5,0.0544
126.75,0.0091
127.0,0.1146
127.25,0.0019
127.5,0.1412
127.75,-0.0085
128.0,0.0066
128.25,0.087
128.5,0.0543
128.75,-0.0029
129.0,0.0127
129.25,0.0167
129.5,0.0325
129.75,0.0134
130.0,-0.0036
130.25,0.0503
130.5,-0.0063
130.75,0.1314
131.0,0.0038
131.25,-0.0191
131.5,0.0039
131.75,-0.045
132.0,0.0879
132.25,-0.0024
132.5,0.1484
132.75,0.0006
133.0,0.0061
133.25,0.0042
133.5,-0.0173
133.75,0.0078
134.0,0.0023
134.25,0.1098
134.5,0.0078
134.75,0.0081
135.0,-0.0161
135.25,0.0865
135.5,0.0016
135.75,0.0104
136.0,-0.1305
136.25,0.013
136.5,-0.0158
136.75,0.0707
137.0,-0.0053
137.25,0.0882
137.5,-0.0054
137.75,0.0747
138.0,0.0212
138.25,0.0092
138.5,0.0267
138.75,0.0494
139.0,0.0203
139.25,0.0027
139.5,0.0175
139.75,0.2304
140.0,0.0282
140.25,0.0099
140.5,0.1411
140.75,-0.0028
141.0,-0.0049
141.25,-0.0071
141.5,0.008
141.75,0.0346
142.0,0.0066
142.25,-0.0574
142.5,-0.002
142.75,0.0122
143.0,0.1038
143.25,0.0449
143.5,-0.0021
143.75,-0.0009
144.0,0.0009
144.25,-0.023
144.5,-0.019
144.75,-0.0124
145.0,-0.0052
145.25,0.0158
145.5,-0.0028
145.75,0.0261
146.0,-0.021
146.25,0.0713
146.5,-0.0031
146.75,0.0191
147.0,-0.0462
147.25,0.0479
147.5,0.0141
147.75,0.0766
148.0,-0.0014
148.25,0.0021
148.5,0.0187
148.75,-0.0776
149.0,-0.0111
149.25,-0.0076
149.5,0.7345
149.75,-0.0022
150.0,-0.0043
150.25,0.0893
150.5,0.0189
150.75,-0.0246
151.0,-0.0075
151.25,0.038
151.5,0.0359
151.75,0.0358
152.0,-0.1208
152.25,0.0007
152.5,0.0901
152.75,0.0246
153.0,0.0233
153.25,-0.0097
153.5,0.0328
153.75,0.0087
154.0,-0.0234
154.25,0.0764
154.5,-0.0
154.75,0.0159
155.0,-0.005
155.25,0.1253
155.5,0.0567
155.75,0.0738
156.0,0.0535
156.25,-0.0006
156.5,-0.003
156.75,-0.0043
157.0,0.021
157.25,0.0175
157.5,0.0884
157.75,-0.0058
158.0,0.1985
158.25,0.1232
158.5,-0.0088
158.75,0.0017
159.0,0.0694
159.25,-0.0961
159.5,0.0058
159.75,-0.0511
160.0,0.0035
160.25,-0.0009
160.5,0.0106
160.75,0.0351
161.0,0.1023
161.25,-0.0194
161.5,0.0154
161.75,0.0004
162.0,0.0136
162.25,-0.0169
162.5,0.1409
162.75,0.0028
163.0,-0.0297
163.25,0.0201
163.5,0.2731
163.75,0.0679
164.0,0.1401
164.25,0.0186
164.5,0.1644
164.75,0.0779
165.0,-0.1413
165.25,-0.0175
165.5,0.0104
165.75,0.7749
166.0,0.1052
166.25,0.0621
166.5,0.0415
166.75,0.0031
167.0,0.1354
167.25,-0.0051
167.5,0.0414
167.75,-0.0139
168.0,0.0854
168.25,0.1262
168.5,0.0871
168.75,-0.0076
169.0,-0.0154
169.25,-0.0012
169.5,-0.0707
169.75,0.0502
170.0,-0.0166
170.25,0.0079
170.5,0.1525
170.75,0.0258
171.0,0.0078
171.25,0.0034
171.5,-0.0042
171.75,0.004
172.0,0.0072
172.25,0.0593
172.5,0.0027
172.75,-0.026
173.0,0.0122
173.25,0.0082
173.5,0.0828
173.75,0.0179
174.0,0.0118
174.25,-0.0071
174.5,0.0795
174.75,0.035
175.0,0.0404
175.25,-0.012
175.5,-0.0198
175.75,0.0059
176.0,0.0179
176.25,0.1141
176.5,0.2792
176.75,-0.0041
177.0,0.0079
177.25,0.0078
177.5,0.0101
177.75,0.0048
178.0,0.0689
178.25,0.008
178.5,-0.0161
178.75,-0.0045
179.0,0.0264
179.25,-0.0215
179.5,0.0014
179.75,-0.0009
180.0,0.0022
180.25,-0.0054
180.5,0.0002
180.75,0.7626
181.0,0.0164
181.25,0.0905
181.5,-0.0024
181.75,0.0159
182.0,0.0745
182.25,-0.0351
182.5,0.11
182.75,0.0627
183.0,-0.0203
183.25,0.0239
183.5,-0.0081
183.75,0.0102
184.0,0.0134
184.25,0.7841
184.5,0.0073
184.75,-0.0113
185.0,0.0336
185.25,-0.0018
185.5,0.1516
185.75,0.0241
186.0,-0.003
186.25,0.0073
186.5,0.014
186.75,0.0658
187.0,0.0643
187.25,-0.0304
187.5,0.1381
187.75,0.0718
188.0,0.0643
188.25,0.1488
188.5,0.0065
188.75,-0.0263
189.0,0.128
189.25,-0.0217
189.5,0.0028
189.75,-0.0044
190.0,-0.0386
190.25,0.0085
190.5,-0.0488
190.75,0.0747
191.0,0.1289
191.25,-0.0191
191.5,0.0846
191.75,0.1628
192.0,0.1355
192.25,0.0095
192.5,0.0779
192.75,0.0075
193.0,0.0064
193.25,0.1528
193.5,-0.1294
193.75,-0.0141
194.0,-0.0055
194.25,0.0795
194.5,0.0036
194.75,-0.0155
195.0,-0.0153
195.25,-0.0205
195.5,-0.0088
195.75,0.0839
196.0,-0.0023
196.25,0.004
196.5,0.0037
196.75,-0.0226
197.0,-0.1246
197.25,-0.0091
197.5,-0.0077
197.75,0.1488
198.0,-0.0117
198.25,-0.0196
198.5,0.1058
198.75,-0.0144
199.0,0.1039
199.25,0.0941
199.5,0.1236
199.75,0.0653
200.0,0.0685
200.25,0.0033
200.5,-0.0051
200.75,0.0752
201.0,0.0313
201.25,0.139
201.5,-0.0164
201.75,-0.0123
202.0,0.0367
202.25,0.0042
202.5,0.0707
202.75,-0.002
203.0,0.1373
203.25,0.014
203.5,-0.0002
203.75,-0.014
204.0,-0.0292
204.25,-0.023
204.5,-0.0107
204.75,0.0931
205.0,-0.0215
205.25,0.0125
205.5,0.0389
205.75,0.1482
206.0,0.0039
206.25,0.1034
206.5,0.0182
206.75,0.0174
207.0,0.004
207.25,0.0713
207.5,0.0441
207.75,0.0068
208.0,0.0195
208.25,0.0061
208.5,-0.009
208.75,-0.0041
209.0,0.0047
209.25,0.0599
209.5,0.1358
209.75,-0.0209
210.0,0.0052
210.25,-0.0028
210.5,0.1136
210.75,-0.021
211.0,0.003
211.25,0.0062
211.5,0.024
211.75,0.7853
212.0,-0.0088
212.25,-0.0051
212.5,-0.0021
212.75,0.0038
213.0,-0.001
213.25,0.0126
213.5,-0.0196
213.75,-0.0153
214.0,-0.0034
214.25,-0.0049
214.5,-0.0145
214.75,0.0555
215.0,-0.047
215.25,0.0055
215.5,0.1439
215.75,-0.0042
216.0,0.0548
216.25,-0.0174
216.5,0.1463
216.75,0.5974
217.0,-0.066
217.25,0.1358
217.5,0.0818
217.75,-0.0051
218.0,-0.0167
218.25,0.0171
218.5,0.0018
218.75,-0.011
219.0,0.008
219.25,0.0468
219.5,0.0044
219.75,0.312
220.0,-0.0145
220.25,0.045
220.5,-0.0204
220.75,0.0148
221.0,0.0877
221.25,0.0066
221.5,-0.0347
221.75,0.0077
222.0,-0.0023
222.25,0.0651
222.5,0.1084
222.75,0.5399
223.0,0.0593
223.25,-0.0186
223.5,0.012
223.75,0.0328
224.0,0.0053
224.25,0.0739
224.5,0.0159
224.75,0.0563
225.0,-0.0004
225.25,-0.006
225.5,-0.0093
225.75,-0.0141
226.0,0.1654
226.25,-0.0142
226.5,0.011
226.75,0.0063
227.0,0.0494
227.25,0.0344
227.5,0.0123
227.75,0.0457
228.0,0.0003
228.25,0.0182
228.5,0.079
228.75,0.0112
229.0,0.0154
229.25,0.0161
229.5,0.0625
229.75,0.0346
230.0,0.0268
230.25,0.0228
230.5,0.0288
230.75,0.0004
231.0,0.0685
231.25,-0.0128
231.5,0.0908
231.75,0.1347
232.0,-0.0305
232.25,0.0941
232.5,-0.12
232.75,-0.0076
233.0,0.0635
233.25,0.0138
233.5,0.0341
233.75,-0.0091
234.0,0.0397
234.25,-0.0149
234.5,0.0107
234.75,0.0853
235.0,-0.0075
235.25,-0.0032
235.5,0.0068
235.75,-0.0054
236.0,-0.053
236.25,0.038
236.5,-0.0117
236.75,0.0033
237.0,0.6046
237.25,0.0318
237.5,-0.0022
237.75,0.0125
238.0,0.0109
238.25,-0.0181
238.5,-0.0132
238.75,0.0021
239.0,0.0413
239.25,0.0035
239.5,0.1429
239.75,0.0935
240.0,0.0923
240.25,0.0102
240.5,0.0024
240.75,-0.011
241.0,0.0116
241.25,-0.0006
241.5,0.0108
241.75,-0.0038
242.0,0.0357
242.25,-0.0106
242.5,-0.0053
242.75,0.0419
243.0,0.0519
243.25,0.0265
243.5,-0.0107
243.75,0.003
244.0,0.6258
244.25,-0.0045
244.5,0.0111
244.75,0.3048
245.0,0.0279
245.25,0.0159
245.5,-0.0095
245.75,0.0108
246.0,0.3061
246.25,-0.0033
246.5,0.0114
246.75,0.0216
247.0,0.1102
247.25,-0.0109
247.5,-0.0216
247.75,-0.006
248.0,0.0017
248.25,0.0012
248.5,-0.0116
248.75,0.006
249.0,-0.112
249.25,-0.0226
249.5,0.0102
249.75,0.0695
250.0,-0.0051
250.25,0.0018
250.5,0.0037
250.75,0.0312
251.0,0.1092
251.25,0.0788
251.5,0.005
251.75,-0.0558
252.0,0.0033
252.25,0.4608
252.5,-0.0088
252.75,-0.0023
253.0,0.0145
253.25,0.0835
253.5,-0.036
253.75,-0.0027
254.0,0.0713
254.25,0.0069
254.5,-0.0092
254.75,0.022
255.0,0.0697
255.25,-0.023
255.5,-0.0181
255.75,0.0072
256.0,-0.1207
256.25,-0.0146
256.5,0.0869
256.75,0.0001
257.0,0.078
257.25,0.0101
257.5,0.1022
257.75,-0.0105
258.0,-0.0069
258.25,0.1571
258.5,0.0636
258.75,0.1143
259.0,0.0707
259.25,0.0161
259.5,-0.0006
259.75,-0.0115
260.0,0.1276
260.25,0.0063
260.5,-0.0017
260.75,0.149
261.0,-0.0005
261.25,0.0047
261.5,0.1197
261.75,0.0959
262.0,0.101
262.25,-0.0128
262.5,0.0231
262.75,-0.0214
263.0,-0.0069
263.25,0.4816
263.5,0.0565
263.75,0.2796
264.0,0.0957
264.25,-0.0069
264.5,-0.0202
264.75,-0.0014
265.0,0.0574
265.25,-0.0006
265.5,0.1612
265.75,0.017
266.0,0.0157
266.25,0.0959
266.5,-0.0224
266.75,-0.0024
267.0,0.0823
267.25,-0.0075
267.5,0.0334
267.75,0.0037
268.0,0.002
268.25,0.002
268.5,0.0517
268.75,0.0205
269.0,-0.0983
269.25,0.0375
269.5,0.0117
269.75,-0.0049
270.0,0.5756
270.25,0.0239
270.5,0.0254
270.75,0.0658
271.0,-0.0084
271.25,0.0074
271.5,-0.008
271.75,0.1541
272.0,0.5385
272.25,-0.0084
272.5,0.0384
272.75,0.6994
273.0,0.0055
273.25,0.0191
273.5,-0.0073
273.75,0.0073
274.0,-0.0004
274.25,0.0718
274.5,-0.0172
274.75,-0.0217
275.0,-0.0156
275.25,0.0871
275.5,0.0118
275.75,0.1325
276.0,-0.0011
276.25,-0.0018
276.5,0.1592
276.75,0.0
277.0,-0.0358
277.25,0.0087
277.5,0.0051
277.75,0.0005
278.0,0.0626
278.25,0.1077
278.5,0.0109
278.75,0.0182
279.0,0.0137
279.25,-0.0114
279.5,0.0763
279.75,-0.0075
280.0,-0.0093
280.25,0.0168
280.5,0.1074
280.75,0.0055
281.0,-0.007
281.25,0.0871
281.5,0.0735
281.75,0.0097
282.0,0.0103
282.25,0.0103
282.5,-0.0107
282.75,-0.0129
283.0,0.1158
283.25,0.0462
283.5,-0.0077
283.75,0.0195
284.0,0.0103
284.25,0.0158
284.5,0.0526
284.75,0.0047
285.0,0.0287
285.25,0.0785
285.5,0.0355
285.75,0.0153
286.0,0.1102
286.25,0.024
286.5,0.0188
286.75,0.0061
287.0,0.0085
287.25,0.1533
287.5,0.0227
287.75,-0.0014
288.0,-0.0047
288.25,-0.0118
288.5,0.008
288.75,0.1105
289.0,0.0016
289.25,-0.0233
289.5,-0.0133
289.75,0.6639
290.0,0.0163
290.25,0.0267
290.5,0.023
290.75,0.667
291.0,0.0668
291.25,0.1551
291.5,0.0753
291.75,0.0082
292.0,-0.0015
292.25,-0.006
292.5,0.2012
292.75,-0.0044
293.0,-0.0229
293.25,0.0072
293.5,0.0032
293.75,0.0021
294.0,0.0016
294.25,-0.0038
294.5,0.0034
294.75,0.039
295.0,0.0128
295.25,0.0092
295.5,0.0006
295.75,0.0337
296.0,0.0084
296.25,-0.0225
296.5,0.0077
296.75,-0.005
297.0,0.0294
297.25,0.1322
297.5,0.0068
297.75,0.0005
298.0,0.012
298.25,0.0803
298.5,0.8026
298.75,0.0066
299.0,0.0072
299.25,0.0031
299.5,-0.0109
299.75,0.071
300.0,0.0486
300.25,0.1165
300.5,-0.037
300.75,0.583
301.0,-0.001
301.25,-0.0042
301.5,0.0762
301.75,-0.0014
302.0,-0.0514
302.25,0.1087
302.5,0.0869
302.75,-0.001
303.0,0.6943
303.25,0.0346
303.5,-0.0236
303.75,0.1341
304.0,0.0305
304.25,-0.0119
304.5,0.0171
304.75,0.1223
305.0,0.0136
305.25,0.0205
305.5,0.0047
305.75,-0.0009
306.0,0.0029
306.25,0.0104
306.5,0.0958
306.75,-0.029
307.0,0.0289
307.25,0.0027
307.5,0.0672
307.75,0.0731
308.0,0.0155
308.25,0.0162
308.5,-0.0559
308.75,0.1357
309.0,-0.014
309.25,0.0373
309.5,-0.0202
309.75,-0.0171
310.0,0.1635
310.25,0.0421
310.5,0.6078
310.75,0.0069
311.0,0.0079
311.25,0.071
311.5,-0.0021
311.75,0.0451
312.0,-0.0045
312.25,0.0826
312.5,0.155
312.75,-0.0182
313.0,0.1138
313.25,0.0269
313.5,0.0038
313.75,-0.0062
314.0,0.0093
314.25,0.156
314.5,-0.0103
314.75,-0.0128
315.0,-0.015
315.25,0.0148
315.5,0.5987
315.75,0.0245
316.0,0.0282
316.25,0.0005
316.5,0.0005
316.75,0.0707
317.0,-0.0038
317.25,-0.0189
317.5,0.0958
317.75,-0.0967
318.0,-0.0084
318.25,-0.0179
318.5,0.0048
318.75,0.153
319.0,-0.0138
319.25,-0.1297
319.5,0.0148
319.75,-0.0106
320.0,0.1549
320.25,0.0002
320.5,0.0141
320.75,-0.024
321.0,0.0351
321.25,-0.0173
321.5,0.0196
321.75,-0.0062
322.0,-0.0032
322.25,-0.0091
322.5,0.0073
322.75,0.0096
323.0,-0.0065
323.25,0.0029
323.5,-0.0072
323.75,0.063
324.0,-0.0303
324.25,0.0941
324.5,-0.0634
324.75,0.779
325.0,0.7679
325.25,0.2071
325.5,0.014
325.75,0.025
326.0,-0.0069
326.25,0.007
326.5,-0.0063
326.75,0.113
327.0,0.1228
327.25,0.0739
327.5,-0.0019
327.75,0.1232
328.0,0.0673
328.25,-0.0097
328.5,0.0118
328.75,0.1352
329.0,0.0559
329.25,-0.0081
329.5,-0.0052
329.75,0.0867
330.0,-0.015
330.25,0.0549
330.5,0.0001
330.75,0.0586
331.0,0.0084
331.25,0.0714
331.5,0.0495
331.75,0.0129
332.0,0.0067
332.25,0.0005
332.5,-0.0648
332.75,-0.0022
333.0,0.0051
333.25,0.0841
333.5,0.0364
333.75,-0.0209
334.0,-0.0085
334.25,0.045
334.5,0.0223
334.75,0.0181
335.0,0.0006
335.25,-0.0026
335.5,0.0438
335.75,0.0661
336.0,0.0518
336.25,0.0707
336.5,-0.0485
336.75,0.1249
337.0,0.1269
337.25,-0.0041
337.5,0.1376
337.75,0.0136
338.0,-0.0007
338.25,0.0357
338.5,0.0339
338.75,0.1333
339.0,-0.0304
339.25,-0.0181
339.5,-0.0228
339.75,0.001
340.0,0.1348
340.25,0.0061
340.5,-0.0012
340.75,0.7991
341.0,0.0041
341.25,0.0004
341.5,0.7611
341.75,0.0072
342.0,0.1482
342.25,0.035
342.5,-0.0049
342.75,0.0188
343.0,-0.0043
343.25,-0.019
343.5,0.0269
343.75,-0.0211
344.0,-0.0267
344.25,0.0057
344.5,-0.003
344.75,-0.01
345.0,-0.0087
345.25,0.0116
345.5,0.0174
345.75,0.6042
346.0,0.0181
346.25,0.0736
346.5,0.0699
346.75,-0.0192
347.0,0.142
347.25,-0.0201
347.5,0.7633
347.75,-0.0127
348.0,0.0186
348.25,0.1305
348.5,-0.0185
348.75,-0.0035
349.0,0.0159
349.25,-0.0119
349.5,-0.0111
349.75,0.0036
350.0,0.0767
350.25,0.0623
350.5,0.0495
350.75,0.122
351.0,0.0089
351.25,0.02
351.5,0.0127
351.75,-0.0112
352.0,0.0246
352.25,-0.0192
352.5,0.085
352.75,0.1107
353.0,0.0801
353.25,0.0567
353.5,-0.0077
353.75,0.0425
354.0,0.0197
354.25,-0.1143
354.5,0.7815
354.75,0.0654
355.0,0.1975
355.25,0.0052
355.5,0.0015
355.75,0.07
356.0,-0.0045
356.25,0.0118
356.5,0.1219
356.75,0.0103
357.0,-0.009
357.25,0.003
357.5,-0.0371
357.75,0.7615
358.0,-0.019
358.25,-0.0087
358.5,0.0056
358.75,-0.0018
359.0,-0.0054
359.25,0.0003
359.5,0.0712
359.75,-0.0062
360.0,0.0124
360.25,-0.009
360.5,0.0542
360.75,0.0057
361.0,0.0025
361.25,-0.0042
361.5,-0.0028
361.75,0.026
362.0,0.0188
362.25,-0.0064
362.5,-0.0104
362.75,-0.0042
363.0,0.5591
363.25,0.134
363.5,0.1211
363.75,-0.0004
364.0,0.0643
364.25,0.8169
364.5,-0.0573
364.75,0.0181
365.0,-0.002
365.25,0.0712
365.5,0.1459
365.75,-0.0065
366.0,-0.0025
366.25,0.0614
366.5,0.0155
366.75,0.0057
367.0,-0.0055
367.25,0.1098
367.5,-0.0233
367.75,-0.0066
368.0,-0.0181
368.25,0.0075
368.5,0.009
368.75,0.0071
369.0,0.0501
369.25,-0.012
369.5,-0.0155
369.75,0.068
370.0,0.013
370.25,0.0289
370.5,0.02
370.75,0.161
371.0,0.0055
371.25,-0.0196
371.5,0.0063
371.75,0.0141
372.0,0.0206
372.25,0.1542
372.5,0.6421
372.75,0.0777
373.0,-0.0106
373.25,-0.0113
373.5,-0.001
373.75,-0.0017
374.0,0.0501
374.25,-0.0103
374.5,0.135
374.75,-0.0111
375.0,0.0964
375.25,-0.0099
375.5,0.7475
375.75,-0.1305
376.0,0.008
376.25,0.0142
376.5,0.0262
376.75,0.0035
377.0,0.0676
377.25,-0.0126
377.5,0.0158
377.75,0.6452
378.0,0.011
378.25,0.0179
378.5,-0.0004
378.75,-0.0034
