time,ax,ay,az
0.78,0.047764,-0.008175,9.923702
0.79,-0.110453,-0.497511,9.710262
0.8,-0.314845,-0.409634,9.905345
0.81,0.009583,-0.188061,9.935702
0.82,0.044168,-0.132351,9.873377
0.83,-0.215137,-0.239381,10.150486
0.84,-0.275085,-0.011217,10.11385
0.85,-0.299479,-0.209516,9.889846
0.86,-0.139584,-0.124135,10.135239
0.87,-0.053036,-0.145286,10.064109
0.88,-0.174522,-0.180857,9.915094
0.89,-0.411301,-0.018727,9.422464
0.9,-0.059066,-0.239615,9.623899
0.91,-0.235654,0.088092,9.800069
0.92,-0.266033,0.051873,9.954971
0.93,-0.179154,0.067475,9.620127
0.94,-0.094748,0.276173,10.053638
0.95,-0.42902,0.010849,10.112904
0.96,-0.46592,-0.019852,9.926733
0.97,-0.277833,0.045779,9.928225
0.98,-0.281495,-0.071971,9.96315
0.99,-0.145615,-0.009048,9.89606
1.0,-0.09514,-0.10684,9.830531
1.01,-0.364573,0.23587,9.785438
1.02,-0.243107,-0.104896,9.971171
1.03,-0.226118,-0.062889,9.957919
1.04,-0.213619,0.041534,9.539651
1.05,-0.541845,-0.078633,9.778319
1.06,-0.221368,0.002251,9.86746
1.07,-0.424711,0.059443,9.503423
1.08,-0.213999,0.244454,9.879651
1.09,-0.472511,-0.07994,9.726219
1.1,-0.288845,0.070529,10.106818
1.11,-0.342139,0.204861,9.879361
1.12,0.026268,0.245546,9.759152
1.13,-0.424629,0.569646,9.815884
1.14,-0.432257,0.409471,9.750126
1.15,-0.062667,0.44671,9.441663
1.16,-0.150406,-0.023157,9.705127
1.17,-0.236615,0.264957,9.411044
1.18,-0.344403,0.315949,9.646124
1.19,-0.439037,0.044395,9.723025
1.2,-0.324393,0.19786,9.468024
1.21,-0.332928,0.359714,9.670047
1.22,-0.349996,0.372289,9.945635
1.23,-0.313465,0.436488,9.573717
1.24,-0.31176,0.267335,9.494412
1.25,-0.074081,0.168075,9.858573
1.26,-0.417993,0.341026,9.693849
1.27,-0.140007,0.2804,9.642688
1.28,-0.148411,0.3196,9.738975
1.29,-0.187808,-0.031511,9.666385
1.3,-0.066842,0.246218,9.492481
1.31,-0.091195,0.306188,9.418303
1.32,-0.128843,0.238935,9.942809
1.33,0.03342,0.213869,9.699122
1.34,-0.488352,0.208226,9.890652
1.35,0.22104,0.090543,9.559843
1.36,0.080961,0.344314,9.821356
1.37,0.17661,0.163291,9.451335
1.38,-0.200265,-0.177563,9.303641
1.39,-0.044906,0.098603,9.667338
1.4,0.004412,0.066117,9.746145
1.41,-0.084681,0.121921,9.761829
1.42,0.011277,0.062983,9.644102
1.43,0.03709,0.132531,9.440337
1.44,-0.168945,0.167028,9.627542
1.45,0.135508,0.006627,9.620078
1.46,0.136238,0.120732,9.535737
1.47,-0.051048,0.199816,9.462835
1.48,-0.131347,0.033571,9.336566
1.49,0.095718,0.172581,9.572408
1.5,-0.033935,0.25854,9.574448
1.51,0.145489,-0.09517,9.262974
1.52,-0.001595,0.076589,9.873376
1.53,0.354071,0.323539,9.261154
1.54,0.038093,0.040141,9.393949
1.55,0.018627,-0.13401,9.556404
1.56,0.167515,0.049135,9.576781
1.57,-0.064987,-0.063392,9.356212
1.58,0.055485,-0.242018,9.331071
1.59,-0.052865,-0.09127,9.478429
1.6,0.237205,-0.251213,9.488615
1.61,0.353933,-0.339053,9.748244
1.62,0.15933,0.024525,9.293838
1.63,0.4205,-0.469266,9.497359
1.64,0.11294,0.079025,9.453508
1.65,0.178166,-0.057053,9.547683
1.66,0.389525,0.070465,9.427405
1.67,0.369394,0.085185,9.664742
1.68,0.336607,-0.0064,9.59377
1.69,0.440299,-0.249029,9.705753
1.7,0.271213,-0.287031,9.490386
1.71,0.328964,-0.185591,9.463744
1.72,0.185381,-0.061486,9.392636
1.73,0.579944,0.06611,9.194794
1.74,0.22644,-0.375116,9.528733
1.75,0.26436,-0.108575,9.539805
1.76,0.329523,-0.229433,9.558422
1.77,0.399357,-0.233466,9.385869
1.78,0.398437,-0.145869,9.246373
1.79,-0.106428,-0.632429,9.308435
1.8,0.564461,-0.244011,9.494409
1.81,0.539766,-0.435036,9.652442
1.82,0.484452,-0.139771,9.168126
1.83,0.316307,-0.202709,9.743188
1.84,0.478644,0.00559,9.071994
1.85,0.327399,-0.022301,9.782526
1.86,0.32157,-0.334232,9.264744
1.87,0.384349,-0.198883,9.714822
1.88,0.356085,0.005879,9.371603
1.89,0.422594,-0.158993,9.706871
1.9,-0.059866,-0.116565,9.036305
1.91,0.242969,0.029292,9.559001
1.92,0.066038,0.012763,9.638737
1.93,0.381235,-0.170286,9.510691
1.94,0.096701,-0.029444,9.563092
1.95,0.182593,-0.045262,9.64629
1.96,0.356531,0.083393,9.494393
1.97,0.402978,-0.143932,9.379983
1.98,0.329411,0.041786,9.227577
1.99,0.299791,-0.196496,9.633317
2.0,-0.001757,-0.053059,9.664545
2.01,0.012923,0.024014,9.594318
2.02,-0.046727,0.006431,9.60991
2.03,-0.015527,-0.036965,9.519549
2.04,0.154863,-0.074445,9.395562
2.05,0.269974,0.050551,9.684069
2.06,0.257215,0.034622,9.394105
2.07,-0.183238,-0.012682,9.505414
2.08,0.076434,0.086194,9.58578
2.09,0.028013,-0.225996,9.738983
2.1,-0.291371,0.07621,8.967036
2.11,0.167685,-0.229508,9.652792
2.12,0.150407,-0.092354,9.418109
2.13,-0.074198,0.103434,9.592701
2.14,-0.042659,0.059707,9.165967
2.15,0.0124,-0.172984,9.373701
2.16,0.039471,-0.189399,9.723071
2.17,-0.133035,0.054773,9.726803
2.18,-0.17765,-0.15443,9.484549
2.19,-0.224638,-0.0762,9.829449
2.2,0.148732,0.051983,9.526079
2.21,0.095625,0.282273,9.589683
2.22,-0.263704,-0.013852,9.385297
2.23,-0.246558,-0.152203,9.456152
2.24,-0.283403,0.382163,9.617618
2.25,-0.358947,0.317742,9.129361
2.26,0.14484,0.252608,9.569844
2.27,-0.269306,0.201228,9.635834
2.28,-0.056247,0.527816,9.561976
2.29,-0.23167,0.269218,9.825101
2.3,-0.224154,0.240031,9.484104
2.31,-0.244548,0.206131,9.532918
2.32,-0.15567,0.302899,9.508282
2.33,-0.247704,0.131952,9.531323
2.34,-0.11692,0.411934,9.561699
2.35,-0.063723,0.442813,9.495264
2.36,-0.33795,0.440101,9.803496
2.37,-0.221653,0.242966,9.85768
2.38,-0.504226,0.30648,9.818163
2.39,-0.343878,0.05051,9.745798
2.4,-0.268713,0.059764,9.447621
2.41,-0.306655,0.361079,9.614573
2.42,-0.297953,0.379692,10.009672
2.43,-0.208399,-0.022922,9.601343
2.44,-0.180808,0.041304,9.716461
2.45,-0.611672,0.088894,9.382338
2.46,-0.26792,0.274402,9.7549
2.47,-0.34461,0.151079,9.542067
2.48,-0.371107,0.03361,9.621992
2.49,-0.090316,0.152913,9.179553
2.5,-0.563513,0.141738,9.672511
2.51,-0.307687,0.318046,9.849732
2.52,-0.082989,0.131909,9.863333
2.53,-0.286595,0.380501,9.629925
2.54,-0.437852,-0.156438,9.845553
2.55,-0.325233,0.207263,9.886573
2.56,-0.023946,0.441647,9.581416
2.57,-0.110104,0.093999,9.900526
2.58,-0.359322,0.059732,9.672792
2.59,-0.04657,-0.010915,9.500692
2.6,-0.17586,-0.143217,9.620064
2.61,-0.646919,0.22031,9.791497
2.62,-0.275099,-0.070669,9.487439
2.63,0.021497,0.16975,9.394476
2.64,-0.268408,0.078499,9.842077
2.65,-0.008949,0.104311,9.841397
2.66,-0.443908,-0.150191,9.735536
2.67,-0.416309,0.028796,9.807477
2.68,-0.040909,-0.035947,9.915591
2.69,-0.073389,-0.021951,9.496086
2.7,-0.195145,-0.441333,9.326799
2.71,-0.050549,0.000964,9.963104
2.72,-0.25908,0.243782,9.890557
2.73,-0.328105,-0.295577,9.92482
2.74,-0.089814,0.025096,9.686184
2.75,-0.179234,-0.164497,9.876964
2.76,-0.06181,-0.296584,10.039974
2.77,-0.081223,-0.257903,9.892478
2.78,-0.150118,0.055373,9.768458
2.79,0.195322,-0.130485,9.908292
2.8,-0.230263,-0.202612,10.116334
2.81,-0.038801,-0.429041,9.910061
2.82,-0.062777,-0.119185,9.684191
2.83,0.010373,-0.04778,10.20339
2.84,-0.0156,-0.171808,9.845553
2.85,0.152535,-0.395056,9.78164
2.86,0.050668,-0.150702,9.800999
2.87,-0.080644,0.044106,10.009068
2.88,-0.123913,-0.263286,9.816078
2.89,-0.072205,-0.087689,9.636275
2.9,-0.065775,-0.279296,10.018442
2.91,0.170907,-0.274955,9.982077
2.92,0.069497,-0.218645,9.966992
2.93,0.153818,-0.304107,9.770546
2.94,-0.099717,-0.318267,9.887547
2.95,0.071761,-0.24585,10.047546
2.96,0.203605,-0.101925,9.991838
2.97,0.298872,-0.231692,10.036308
2.98,-0.06847,-0.246126,10.25978
2.99,0.400683,-0.206993,10.03784
3.0,0.392483,0.006285,10.085357
3.01,0.339495,-0.37352,9.834303
3.02,0.386789,-0.118784,9.802524
3.03,0.149986,-0.086087,10.134582
3.04,0.096445,-0.2292,9.933182
3.05,0.23777,-0.011774,9.708174
3.06,0.278697,-0.046199,10.116767
3.07,0.147814,-0.051908,10.22046
3.08,0.337569,-0.357892,9.848563
3.09,0.467717,-0.236711,9.734325
3.1,0.397202,-0.245242,10.306827
3.11,0.276076,-0.024819,10.288627
3.12,-0.091494,0.014051,10.242811
3.13,0.049232,-0.146555,9.91482
3.14,0.270026,-0.133213,10.015781
3.15,0.384403,0.25062,10.145485
3.16,0.078172,-0.038941,10.238044
3.17,0.308711,0.013426,10.058305
3.18,0.403299,-0.07658,10.563167
3.19,0.288559,0.172401,10.198734
3.2,0.206226,0.048633,10.117614
3.21,0.07756,0.028101,10.07067
3.22,0.415787,0.04855,10.143651
3.23,0.201116,-0.032819,10.175183
3.24,0.54503,-0.098525,9.907094
3.25,0.322866,0.057983,9.896651
3.26,0.349344,0.303666,9.982091
3.27,0.415936,0.040806,10.061224
3.28,0.232895,0.255427,10.151832
3.29,0.354004,0.051344,10.044652
3.3,0.182099,-0.158835,10.123173
3.31,0.153717,0.056244,9.874105
3.32,0.131437,-0.097153,10.350722
3.33,0.188596,0.26984,9.886687
3.34,0.564071,-0.106743,10.193059
3.35,0.11256,0.190865,9.956261
3.36,0.332537,0.075496,10.214075
3.37,0.198303,0.103707,10.424788
3.38,0.05338,0.335601,10.293232
3.39,0.333497,0.195537,9.988139
3.4,0.129849,0.215806,10.191692
3.41,0.128606,0.212638,10.086081
3.42,0.347817,0.172997,9.915431
3.43,0.13549,0.117596,10.332443
3.44,0.197502,-0.008801,10.574504
3.45,0.148547,0.302017,10.388942
3.46,0.12712,0.292276,9.937893
3.47,-0.06851,0.420587,10.53144
3.48,0.246103,0.310388,10.04707
3.49,0.138458,0.182676,10.085097
3.5,0.214773,0.225551,10.025486
3.51,0.097369,0.334036,10.188472
3.52,0.225701,0.411086,9.790678
3.53,0.077104,0.182758,9.98469
3.54,0.247168,0.405299,10.370674
3.55,-0.107597,0.223473,10.626343
3.56,-0.103516,0.130136,9.760633
3.57,0.269948,0.127623,10.348974
3.58,0.112751,0.173914,9.941076
3.59,0.255359,0.207456,10.074756
3.6,0.054339,0.373638,9.929203
3.61,-0.092361,0.475658,10.336346
3.62,0.216495,0.15111,10.258175
3.63,-0.349208,-0.034091,10.175572
3.64,0.030871,0.074014,10.29228
3.65,-0.482606,0.106618,10.263783
3.66,0.112003,0.182101,9.945708
3.67,-0.280172,-0.140986,10.207592
3.68,-0.183804,0.274507,10.032085
3.69,-0.294505,-0.031562,10.007681
3.7,-0.071925,0.136294,10.233948
3.71,-0.199447,0.058533,10.379874
3.72,0.024938,-0.036847,10.124409
3.73,-0.291529,0.25076,10.433229
3.74,-0.379724,-0.03179,10.074333
3.75,-0.282759,-0.121612,9.826037
3.76,0.024435,0.0874,9.885256
3.77,-0.073494,0.125358,9.841043
3.78,-0.064688,-0.050412,10.195902
3.79,-0.328651,-0.007265,10.46634
3.8,-0.451253,0.095551,10.326587
3.81,-0.046882,-0.094026,10.277022
3.82,-0.473071,-0.113019,10.404638
3.83,-0.271331,0.028625,10.229038
3.84,-0.377295,-0.124733,10.308542
3.85,-0.270954,-0.231105,10.117789
3.86,-0.542841,-0.128041,9.936275
3.87,-0.162496,-0.283761,9.867689
3.88,-0.087605,-0.16103,10.01652
3.89,-0.138987,-0.016776,9.769987
3.9,-0.464547,-0.355231,10.015796
3.91,-0.233863,-0.189048,10.015923
3.92,-0.32548,-0.102302,10.229148
3.93,-0.300092,-0.209397,10.038619
3.94,-0.050715,0.000376,10.290096
3.95,-0.363943,-0.207451,9.974342
3.96,-0.19524,-0.16417,9.870429
3.97,-0.556795,-0.021007,10.371464
3.98,-0.281563,-0.156515,10.251986
3.99,-0.149475,-0.24104,10.062464
4.0,-0.307851,-0.306937,9.925695
4.01,-0.188743,-0.268171,10.438948
4.02,-0.397655,-0.196011,10.02877
4.03,-0.340575,-0.36471,10.175541
4.04,-0.284888,-0.052071,10.283363
4.05,-0.339596,0.095937,10.087577
4.06,-0.116501,-0.246918,9.793227
4.07,-0.079838,-0.50333,9.963175
4.08,-0.138736,-0.127564,9.898812
4.09,-0.607246,-0.224647,9.980246
4.1,-0.266404,-0.136435,10.037679
4.11,-0.083135,-0.2366,9.902538
4.12,-0.224342,-0.083576,9.90133
4.13,-0.223174,-0.327394,9.988306
4.14,-0.039094,-0.149924,9.683045
4.15,-0.020648,-0.156953,9.888504
4.16,-0.067773,-0.135993,9.992555
4.17,-0.36944,-0.069812,9.968356
4.18,-0.302362,-0.039671,9.79348
4.19,-0.063603,-0.337716,9.83216
4.2,-0.422469,-0.037341,9.645276
4.21,0.147902,-0.118092,9.770012
4.22,-0.065085,-0.16319,9.566863
4.23,-0.178388,-0.079523,9.853482
4.24,-0.139645,-0.073671,9.97284
4.25,0.134124,-0.082133,9.752392
4.26,-0.222803,-0.347831,9.469892
4.27,-0.309167,-0.049353,10.026207
4.28,-0.156527,-0.086534,9.9025
4.29,0.049957,0.008986,9.700853
4.3,0.259142,-0.036923,9.686234
4.31,0.214572,0.304173,10.006464
4.32,-0.020389,-0.030539,9.916973
4.33,0.10053,-0.215502,9.958653
4.34,0.123143,0.01272,9.552712
4.35,0.116942,-0.025367,9.916616
4.36,-0.199123,0.086409,9.622843
4.37,0.061614,0.001462,9.550471
4.38,0.239397,0.17748,9.793355
4.39,0.41268,0.093558,9.879266
4.4,0.204185,0.161602,9.791898
4.41,0.319882,0.341962,9.793506
4.42,0.299483,0.143314,9.56258
4.43,0.120869,-0.055072,9.41082
4.44,-0.012034,0.084236,9.840414
4.45,0.368146,-0.039634,9.796248
4.46,0.485964,0.0888,9.657802
4.47,0.154055,-0.340241,9.658527
4.48,0.405009,0.321825,9.750478
4.49,0.257277,-0.018211,9.651468
4.5,0.035736,0.320451,9.847406
4.51,0.257251,0.123172,9.848782
4.52,0.172008,0.185206,9.691993
4.53,0.330213,0.475512,9.660771
4.54,0.329729,0.189553,9.743239
4.55,0.178568,0.09481,9.170505
4.56,0.084097,0.168994,9.671337
4.57,0.216009,0.060146,9.387378
4.58,0.521077,0.376107,9.746756
4.59,0.115858,0.332291,9.827546
4.6,0.403378,0.204921,9.200491
4.61,0.386653,0.364643,9.774448
4.62,0.215726,0.337834,9.628207
4.63,0.173072,0.204587,9.730795
4.64,0.389068,0.279671,9.814781
4.65,0.29565,0.203707,9.669729
4.66,0.223638,0.135938,9.649439
4.67,0.368608,-0.153322,9.409716
4.68,0.539909,0.180576,9.45626
4.69,0.479524,0.214802,9.968469
4.7,0.30985,-0.000729,9.78164
4.71,-0.220023,0.326373,9.680639
4.72,0.247077,0.157516,9.419643
4.73,0.127675,0.244808,9.650932
4.74,0.242505,0.212804,9.503695
4.75,0.214916,0.144556,9.977824
4.76,0.213681,0.063724,9.82132
4.77,0.41577,0.031261,9.417261
4.78,0.212901,-0.128302,9.430548
4.79,0.198654,0.333261,9.517295
4.8,0.302643,0.149847,9.785601
4.81,0.063897,-0.05771,9.747092
4.82,0.1628,0.159189,9.152282
4.83,-0.001552,-0.113147,9.615976
4.84,0.28752,0.13735,9.745575
4.85,0.218603,0.097894,9.493791
4.86,0.483572,-0.078371,9.627593
4.87,-0.082715,-0.232629,9.865911
4.88,0.296601,-0.084358,9.771637
4.89,-0.123471,-0.00826,9.605045
4.9,-0.021638,-0.272669,9.574549
4.91,-0.206179,-0.15588,9.503464
4.92,0.113747,0.130283,9.607405
4.93,0.131813,-0.089962,9.468118
4.94,0.029923,0.304258,9.689951
4.95,-0.26231,-0.039948,9.312512
4.96,-0.027372,-0.1471,9.383865
4.97,0.058851,-0.265489,9.419396
4.98,-0.110835,-0.314207,9.710521
4.99,0.008956,-0.131411,9.630534
5.0,0.162108,-0.237342,9.53889
5.01,-0.099272,-0.223873,9.545245
5.02,-0.189421,-0.157549,9.120675
5.03,-0.051602,-0.297242,9.594771
5.04,0.219826,-0.074369,9.276112
5.05,0.010319,-0.169966,9.350582
5.06,-0.304657,-0.307513,10.030412
5.07,0.112478,-0.190759,9.556001
5.08,-0.165512,-0.574834,9.490379
5.09,-0.150737,-0.178368,9.422785
5.1,-0.321064,-0.185506,9.686138
5.11,-0.117296,-0.553111,9.264195
5.12,-0.44421,-0.526056,9.35791
5.13,-0.331324,-0.296532,9.666001
5.14,-0.08208,-0.346354,9.457521
5.15,-0.16487,-0.260069,9.527293
5.16,-0.307184,-0.243291,9.347324
5.17,-0.233089,-0.020799,9.561183
5.18,-0.108879,-0.302551,9.359382
5.19,-0.165087,-0.15505,9.165292
5.2,-0.131834,-0.313655,9.633354
5.21,-0.417542,-0.180677,9.292793
5.22,-0.353198,-0.296445,9.22692
5.23,0.036005,-0.426276,9.276985
5.24,-0.320556,-0.314657,9.466001
5.25,-0.336241,-0.158597,9.321906
5.26,-0.254621,-0.381862,9.790676
5.27,-0.245152,-0.187858,9.658129
5.28,-0.432516,-0.142633,9.480261
5.29,-0.660399,-0.130672,9.293651
5.3,-0.338824,-0.060077,9.635021
5.31,-0.296469,0.14454,9.520324
5.32,-0.561391,-0.340428,9.339619
5.33,-0.257864,-0.194774,9.510476
5.34,-0.248818,-0.13428,9.507586
5.35,-0.153951,-0.188831,9.334355
5.36,-0.464642,0.075019,9.221902
5.37,-0.244414,0.099493,9.692176
5.38,-0.215734,0.262012,9.608144
5.39,-0.075211,-0.081262,9.455676
5.4,-0.166913,-0.218588,9.577719
5.41,-0.133502,-0.066607,9.646137
5.42,-0.265758,-0.16309,9.414019
5.43,-0.3525,0.120667,9.432624
5.44,-0.089835,0.123463,9.808595
5.45,-0.465709,0.140166,9.379676
5.46,-0.040988,0.352022,9.839123
5.47,-0.145035,0.054842,10.10756
5.48,-0.3077,-0.030029,9.556052
5.49,-0.488625,0.073226,9.202536
5.5,-0.253257,-0.052433,9.497582
5.51,-0.329979,0.00266,9.532869
5.52,-0.46366,0.120788,9.508083
5.53,-0.303126,0.205094,9.761393
5.54,-0.072638,0.017808,9.443539
5.55,-0.199883,-0.042808,9.615939
5.56,-0.224508,0.271998,9.610631
5.57,-0.413095,0.043847,9.620811
5.58,-0.194429,0.207445,9.378186
5.59,0.080109,0.365774,9.719192
5.6,-0.138876,0.324285,9.374947
5.61,-0.187055,0.299561,9.631792
5.62,-0.00871,0.381154,9.656584
5.63,0.08113,0.260138,9.390565
5.64,0.110787,0.064194,9.381247
5.65,-0.03204,0.604324,9.516436
5.66,-0.317249,0.306097,9.785921
5.67,0.09074,0.314418,9.666777
5.68,-0.103939,0.272181,9.783639
5.69,-0.110958,-0.007445,9.803022
5.7,-0.164937,0.118214,9.740626
5.71,0.075697,0.495308,9.604996
5.72,0.151094,-0.039851,9.031908
5.73,-0.079442,0.230117,9.745562
5.74,0.130279,0.286219,10.050042
5.75,0.211821,0.190368,9.500233
5.76,0.11482,0.542859,9.632515
5.77,0.072863,0.004365,9.965216
5.78,0.062649,0.120865,9.74661
5.79,-0.000366,0.27244,9.74189
5.8,0.224608,0.277093,9.587919
5.81,0.293515,0.225403,9.719998
5.82,0.154252,0.242978,9.710891
5.83,0.079457,0.098109,9.755245
5.84,0.23132,0.133622,9.480708
5.85,0.033161,0.017335,10.127966
5.86,0.367992,0.224259,9.702833
5.87,0.360976,-0.10182,9.525501
5.88,0.274348,-0.062721,9.585611
5.89,0.14522,0.262031,9.519446
5.9,0.189957,0.029468,9.679334
5.91,-0.033514,0.467287,9.673549
5.92,0.120981,0.022963,9.915103
5.93,0.354034,0.010534,9.514547
5.94,0.135279,0.26343,9.501411
5.95,0.616279,0.19898,9.394709
5.96,0.19022,0.008965,9.829172
5.97,0.131485,0.010483,9.892585
5.98,0.326636,0.160961,9.163484
5.99,0.338253,0.026389,9.858806
6.0,0.490103,-0.068132,9.661647
6.01,0.25068,-0.05969,9.983438
6.02,0.159093,0.249864,10.149244
6.03,0.207567,-0.106599,9.501524
6.04,0.477631,-0.120677,9.712405
6.05,0.544828,-0.092937,10.008605
6.06,0.210164,-0.090829,10.016349
6.07,0.277508,-0.223851,9.809506
6.08,0.507234,0.114404,10.009499
6.09,0.409303,-0.191962,9.934511
6.1,0.209358,-0.073269,10.032931
6.11,0.117648,0.086999,10.051851
6.12,0.19169,-0.219847,9.846717
6.13,0.41356,-0.119471,10.026091
6.14,0.058554,-0.372793,9.861907
6.15,0.308712,-0.313826,10.045882
6.16,0.218623,-0.184225,9.76123
6.17,0.158397,-0.272383,9.981612
6.18,0.189362,-0.106126,9.984014
6.19,0.387337,-0.302295,10.084736
6.2,0.329134,-0.269638,9.900067
6.21,0.397189,-0.328731,9.757064
6.22,0.112128,-0.072372,9.919026
6.23,-0.025897,-0.27179,9.678031
6.24,0.24477,-0.34152,9.869268
6.25,0.20606,-0.376795,9.667961
6.26,0.124973,-0.410399,9.970964
6.27,-0.108393,-0.143884,10.160499
6.28,0.307522,-0.258777,10.138629
6.29,-0.275026,0.196176,9.669471
6.3,0.263327,-0.324645,10.025594
6.31,0.245205,-0.4725,10.437878
6.32,0.224254,-0.267862,9.891409
6.33,0.111906,0.108083,10.082164
6.34,-0.231462,-0.173332,10.221509
6.35,-0.143537,-0.23213,9.739638
6.36,-0.040524,-0.29293,10.080471
6.37,0.349377,-0.254581,10.191474
6.38,0.202516,-0.018156,9.965171
6.39,0.01897,-0.314745,9.766026
6.4,-0.058852,-0.175509,10.262094
6.41,0.039919,-0.148005,9.720763
6.42,0.133842,-0.157966,9.637262
6.43,0.038763,-0.194805,9.792355
6.44,-0.228149,-0.354478,9.979151
6.45,0.1826,-0.092488,9.775017
6.46,0.026422,-0.153641,9.846523
6.47,-0.134697,0.085052,9.940731
6.48,-0.018786,-0.112256,10.311481
6.49,0.097648,-0.081225,10.159397
6.5,-0.039299,-0.036204,10.122423
6.51,-0.043364,0.025135,10.383509
6.52,0.108204,-0.301984,10.397907
6.53,-0.22734,0.028775,9.92214
6.54,-0.289017,-0.258332,9.914681
6.55,-0.22314,-0.045215,9.984154
6.56,-0.037545,0.120429,10.150663
6.57,-0.03109,0.348611,10.362163
6.58,-0.161134,-0.096793,9.916194
6.59,-0.322609,-0.058758,10.099917
6.6,0.061658,-0.173233,10.093396
6.61,-0.388976,-0.015896,10.385587
6.62,-0.292495,0.44933,10.287319
6.63,-0.337993,-0.120077,9.93509
6.64,-0.081289,-0.335984,10.279828
6.65,-0.274692,0.274638,10.078734
6.66,-0.008507,0.28259,10.184815
6.67,-0.141865,0.171981,9.903856
6.68,-0.40778,0.194306,9.768992
6.69,-0.321331,0.302787,10.0865
6.7,-0.359018,0.315072,9.962448
6.71,-0.075933,0.049393,10.109919
6.72,-0.160638,0.023076,10.024539
6.73,-0.528965,0.067067,10.157621
6.74,-0.215195,0.108855,10.195501
6.75,-0.305728,0.338997,10.285385
6.76,-0.489379,0.393709,10.284907
6.77,-0.423308,0.188423,10.395002
6.78,-0.332306,0.285787,10.173757
6.79,-0.631953,0.232329,9.929555
6.8,-0.266209,0.123054,10.340491
6.81,-0.285546,0.117508,10.209231
6.82,-0.334724,0.259842,10.302077
6.83,-0.288914,0.363173,10.310347
6.84,-0.325379,0.309839,10.109958
6.85,-0.456683,0.216426,10.107563
6.86,-0.380214,0.4529,10.528497
6.87,-0.396176,0.474769,9.920632
6.88,-0.180101,0.00957,10.075509
6.89,-0.428816,0.053046,10.318046
6.9,-0.345781,0.007802,10.123647
6.91,-0.252298,0.35403,10.054485
6.92,-0.477797,0.169409,10.305704
6.93,-0.309952,0.212483,10.407869
6.94,-0.230099,0.285662,10.18872
6.95,-0.201879,0.18433,9.871275
6.96,-0.165398,0.079836,10.176331
6.97,-0.322721,0.00134,10.228501
6.98,-0.362711,0.119817,9.964452
